순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
403,유주얼 서스펙트,1996.1.27,"50,858,800",0.0%,"6,433",76,941,미국,미국,와이드 릴리즈(주)
404,드래곤 네스트: 평화 기사단 VS 블랙 드래곤,2016.11.17,"49,051,000",0.0%,"6,347",102,535,중국,중국,THE 픽쳐스
405,봉신연의: 영웅의 귀환,2016.9.22,"48,190,000",0.0%,"6,343",155,"1,278",홍콩,홍콩,씨네그루(주)키다리이엔티
406,미나미 양장점의 비밀,2016.5.19,"45,765,700",0.0%,"6,296",34,550,일본,일본,(주)영화사 진진
407,라스트 탱고,2015.12.31,"49,394,100",0.0%,"6,285",19,492,독일,"독일,아르헨티나",(주)미로스페이스
408,양치기들,2016.6.2,"50,435,800",0.0%,"6,210",56,984,한국,한국,CGV아트하우스
409,극장판 울려라! 유포니엄,2016.9.1,"46,427,000",0.0%,"6,085",72,700,일본,일본,(주)박수엔터테인먼트
410,크로닉,2016.4.14,"45,605,200",0.0%,"6,073",43,587,멕시코,멕시코,주식회사 씨네룩스
411,리턴 투 센더,2016.3.10,"47,702,000",0.0%,"6,062",142,"1,579",미국,미국,(주)디스테이션
412,현기증,,"34,320,100",0.0%,"6,017",17,98,미국,미국,(주)영화사 안다미로
413,몽 루아,2016.5.26,"43,857,112",0.0%,"5,963",41,583,프랑스,프랑스,메가박스(주)플러스엠
414,뷰티풀 프래니,2016.3.17,"43,967,600",0.0%,"5,937",144,"1,428",미국,미국,와이드 릴리즈(주)
415,에브리띵 윌 비 파인,2015.12.31,"44,809,900",0.0%,"5,935",45,534,독일,"독일,캐나다,프랑스,스웨덴,노르웨이",찬란
416,바이 더 씨,2016.4.28,"46,167,000",0.0%,"5,908",40,713,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
417,순응자,2016.1.28,"43,536,900",0.0%,"5,890",10,409,이탈리아,"이탈리아,프랑스,독일",㈜영화사 백두대간
418,설행_눈길을 걷다,2016.3.3,"43,234,700",0.0%,"5,795",72,"1,124",한국,한국,(주)인디플러그
419,백엔의 사랑,2016.6.16,"42,253,100",0.0%,"5,648",26,434,일본,일본,주식회사 씨네룩스
420,셀,2016.6.29,"45,255,600",0.0%,"5,617",77,738,미국,미국,(주)드림팩트엔터테인먼트
421,너는 착한 아이,2016.3.24,"41,170,800",0.0%,"5,607",51,525,일본,일본,(주)디스테이션
422,新극장판 이니셜D: 레전드3 -몽현-,2016.8.25,"49,132,300",0.0%,"5,544",55,840,일본,일본,씨제이이앤엠(주)
423,극장판 울트라맨 우주 몬스터 대결전,2016.4.13,"40,488,900",0.0%,"5,510",136,590,일본,일본,(주)박수엔터테인먼트
424,커튼콜,2016.12.8,"40,501,100",0.0%,"5,503",80,691,한국,한국,(주)모멘텀엔터테인먼트
425,피아니스트,2002.12.20,"29,720,050",0.0%,"5,458",22,344,프랑스,프랑스,"(주)블룸즈베리리소시스리미티드,(주)엠앤드엔엔터테인먼트"
426,슈팅걸스,,"37,059,000",0.0%,"5,423",7,33,한국,한국,
427,드래곤 포스 극장판,2016.11.17,"40,387,700",0.0%,"5,256",144,599,미국,"미국,일본",와이드 릴리즈(주)
428,노마: 뉴 노르딕 퀴진의 비밀,2016.7.28,"39,826,182",0.0%,"5,185",15,329,영국,영국,(주)엣나인필름
429,동키호테,2008.9.25,"37,096,700",0.0%,"5,174",151,639,스페인,"스페인,이탈리아","(주)팝엔터테인먼트,예지림엔터테인먼트"
430,퀸 오브 데저트,2016.4.7,"37,045,000",0.0%,"5,097",47,560,미국,"미국,모로코",(주)영화사 빅
431,나쁜 나라,2015.12.3,"32,842,000",0.0%,"5,073",12,382,한국,한국,"배급위원회,(주)시네마달"
432,그녀에게,2003.4.18,"38,684,600",0.0%,"5,041",19,326,스페인,스페인,"판씨네마(주),(주)미로비젼"
433,아버지의 초상,2016.1.28,"31,168,500",0.0%,"5,028",25,323,프랑스,프랑스,"미디어소프트,(주)뮤제엔터테인먼트"
434,말할 수 없는 비밀,2008.1.10,"38,005,900",0.0%,"4,990",34,400,대만,"대만,홍콩","(주)엔케이컨텐츠,(주)스폰지이엔티"
435,영웅본색,1987.5.23,"39,641,600",0.0%,"4,961",63,588,홍콩,홍콩,(유)조이앤시네마
436,프랑스 영화처럼,2016.1.14,"37,786,300",0.0%,"4,885",30,714,한국,한국,(주)콘텐츠판다
437,BIAF2016-(국제경쟁) 학생 A Graduation Film A,,"29,286,000",0.0%,"4,881",3,38,기타,기타,
438,맥베스,2015.12.3,"34,922,700",0.0%,"4,830",16,191,영국,"영국,프랑스,미국",판씨네마(주)
439,위스키 탱고 폭스트롯,2016.11.10,"35,228,370",0.0%,"4,682",108,"1,037",미국,미국,(주)디스테이션
440,내셔널 갤러리,2016.8.25,"43,608,600",0.0%,"4,509",5,166,프랑스,"프랑스,미국",(주)영화사 진진
441,마이크롭 앤 가솔린,2016.3.31,"34,081,400",0.0%,"4,399",29,430,프랑스,프랑스,(주)영화사 안다미로
442,나만이 없는 거리,2016.8.17,"33,113,000",0.0%,"4,392",63,737,일본,일본,(주)박수엔터테인먼트
443,사랑과 어둠의 이야기,2016.9.1,"33,003,700",0.0%,"4,377",40,483,미국,"미국,이스라엘",(주)유로커뮤니케이션
444,데미트리아스,1977.2.18,"8,871,000",0.0%,"4,374",1,63,미국,미국,
445,태양의 서커스 월드 어웨이,2016.1.6,"66,949,000",0.0%,"4,274",16,278,미국,미국,주식회사 드림크리에이션
446,그림자들의 섬,2016.8.25,"29,360,800",0.0%,"4,197",15,274,한국,한국,(주)시네마달
447,이니시에이션 러브,2016.3.17,"32,477,500",0.0%,"4,113",120,"1,195",일본,일본,(주)박수엔터테인먼트
448,프랑코포니아,2016.6.16,"30,233,400",0.0%,"4,109",25,404,프랑스,"프랑스,독일,네덜란드",(주)영화사 안다미로
449,할머니의 먼 집,2016.9.29,"25,943,900",0.0%,"4,069",18,527,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
450,비포 미드나잇,2013.5.22,"28,540,462",0.0%,"4,034",53,883,미국,미국,(주)팝엔터테인먼트
451,업사이드 다운,2016.4.14,"27,349,000",0.0%,"3,969",22,432,한국,한국,(주)시네마달
452,런던시계탑 밑에서 사랑을 찾을 확률,2016.1.28,"30,120,000",0.0%,"3,948",5,155,영국,"영국,프랑스",판씨네마(주)
453,마지막 황제,1988.12.23,"9,627,000",0.0%,"3,906",2,35,영국,"영국,미국","예지림엔터테인먼트,아티잔엔터테인먼트,콜럼비아 픽쳐스 코포레이션"
454,램스,2016.11.3,"28,894,300",0.0%,"3,864",23,353,아이슬란드,"아이슬란드,덴마크,노르웨이,폴란드","미디어 컨텐츠 스토어,(주)인디플러그"
455,레이스,2016.5.25,"28,867,900",0.0%,"3,849",62,531,캐나다,캐나다,(주)영화사 빅
456,시간의 종말,2016.11.3,"25,703,400",0.0%,"3,806",33,440,한국,한국,(주)영화사 진진
457,내 심장이 건너 뛴 박동,2016.12.15,"29,705,600",0.0%,"3,791",24,345,프랑스,프랑스,주식회사 씨네룩스
458,철원기행,2016.4.21,"26,473,600",0.0%,"3,765",29,545,한국,한국,주식회사 디에스이이디
459,솔로몬 왕의 보고,,"7,450,000",0.0%,"3,742",1,43,영국,영국,
460,바쿠만,2016.4.21,"29,582,900",0.0%,"3,661",73,647,일본,일본,(주)디스테이션
461,싸이코,,"30,455,500",0.0%,"3,638",16,75,미국,미국,(주)영화사 안다미로
462,비바,2016.10.13,"26,961,500",0.0%,"3,518",71,589,아일랜드,"아일랜드,쿠바",(주)팝엔터테인먼트
463,록키 호러 픽쳐 쇼,1998.6.20,"28,523,000",0.0%,"3,445",11,179,미국,"미국,영국","(주)팝엔터테인먼트,(주)피터팬픽쳐스"
464,마음의 등불,,"6,809,000",0.0%,"3,397",1,36,미국,미국,
465,레나,2016.5.26,"21,196,700",0.0%,"3,393",14,246,한국,한국,(주)모멘텀엔터테인먼트
466,愛憎,,"6,720,000",0.0%,"3,355",1,35,미국,미국,
467,거인,,"6,704,000",0.0%,"3,352",1,38,미국,미국,
468,유리씨즈,1975.12.27,"6,618,000",0.0%,"3,310",2,39,이탈리아,이탈리아,
469,고양이는 불러도 오지 않는다,2016.6.9,"25,518,600",0.0%,"3,306",32,416,일본,일본,(주)디스테이션
470,삼례,2016.6.23,"24,092,600",0.0%,"3,244",26,362,한국,한국,(주)인디플러그
471,바람과 함께 사라지다,1972.12.23,"6,468,000",0.0%,"3,221",2,29,미국,미국,(주)피터팬픽쳐스
472,성월동화,1999.8.28,"24,244,000",0.0%,"3,161",14,250,중국,중국,(주)영화사오원
473,거상의 길,,"6,315,000",0.0%,"3,155",1,46,미국,미국,
474,왕자와 무희,,"6,206,000",0.0%,"3,104",1,38,미국,"미국,영국",
475,히치콕 트뤼포,2016.8.25,"24,727,100",0.0%,"3,073",18,302,프랑스,"프랑스,미국",(주)영화사 안다미로
476,바후발리 : 더 비기닝,2016.11.10,"25,209,500",0.0%,"3,068",31,281,인도,인도,팔레드시네마(주)
477,최후의 Z,2016.12.28,"16,835,500",0.0%,"3,063",23,140,아이슬란드,"아이슬란드,미국",(주)드림팩트엔터테인먼트
478,러브 액츄얼리,2003.12.5,"24,771,100",0.0%,"3,057",26,146,미국,"미국,영국","(주)제이앤씨미디어그룹,UIP코리아,(유)조이앤시네마"
479,겁쟁이 페달: 리로드,2016.1.14,"21,326,808",0.0%,"3,050",7,110,일본,일본,(주)미디어캐슬
480,우리 연애의 이력,2016.6.29,"24,084,800",0.0%,"3,043",26,475,한국,한국,(주)모멘텀엔터테인먼트
481,이집트,,"6,271,000",0.0%,"3,039",1,31,미국,미국,
482,노조키메,2016.8.10,"23,575,900",0.0%,"2,982",49,381,일본,일본,브릿지웍스 엔터테인먼트(주)
483,사랑을 합시다,,"6,378,000",0.0%,"2,977",1,35,미국,미국,
484,파리의 한국남자,2016.1.28,"21,816,000",0.0%,"2,966",24,471,한국,한국,(주)모멘텀엔터테인먼트
485,마카담 스토리,2015.12.24,"22,158,100",0.0%,"2,950",17,243,프랑스,프랑스,주식회사 씨네룩스
486,실버벨,2016.12.15,"21,598,000",0.0%,"2,910",21,182,미국,미국,(재)CBS
487,물랑루즈,2001.10.26,"11,755,900",0.0%,"2,906",2,78,미국,미국,"(주)프레인글로벌,이십세기폭스필름코퍼레이션"
488,로마 제국의 멸망,,"5,813,000",0.0%,"2,904",2,18,미국,미국,
489,부모님과 이혼하는 방법,2016.5.12,"20,144,500",0.0%,"2,866",37,383,미국,미국,주식회사 씨네룩스
490,이창,,"17,419,500",0.0%,"2,856",6,67,미국,미국,(주)영화사 안다미로
491,상과 하,,"5,715,000",0.0%,"2,848",1,35,미국,미국,
492,나루토-대흥분! 초승달 섬의 애니멀 소동,2007.1.4,"21,277,500",0.0%,"2,840",109,395,일본,일본,"(주)디스테이션,(주)아미가스필름"
493,세 얼간이 감독판,2011.8.18,"22,953,400",0.0%,"2,836",41,378,인도,인도,"와이드 릴리즈(주),필라멘트픽쳐스"
494,월터 교수의 마지막 강의,2016.3.17,"19,763,000",0.0%,"2,793",28,394,미국,미국,주식회사 씨네룩스
495,히어 애프터,2016.5.12,"20,965,037",0.0%,"2,778",26,358,폴란드,"폴란드,스웨덴,프랑스",(주)엣나인필름
496,일식,,"6,725,000",0.0%,"2,713",1,25,이탈리아,"이탈리아,프랑스",
497,겁쟁이 페달: 리라이드,2016.1.14,"18,320,192",0.0%,"2,697",7,107,일본,일본,(주)미디어캐슬
498,진홍의 도적,,"5,998,000",0.0%,"2,685",1,36,미국,미국,
499,행복까지 30일,2016.6.9,"19,354,700",0.0%,"2,664",18,295,인도,인도,"예지림엔터테인먼트,미디어소프트"
500,버터필드 8,,"5,264,000",0.0%,"2,622",1,32,미국,미국,
501,디브,2016.9.1,"14,382,400",0.0%,"2,601",5,80,아랍에미리트연합국정부,"아랍에미리트연합국정부,카타르,영국",주식회사 디에스이이디
502,죽은 자의 제국,2016.2.25,"19,453,500",0.0%,"2,581",43,413,일본,일본,(주)프레인글로벌
503,일 트로바토레,2016.1.16,"63,645,000",0.0%,"2,578",6,126,미국,미국,(주)인스터피씨엠
504,원스 어폰 어 타임 인 아메리카,1984.12.10,"10,977,900",0.0%,"2,570",6,59,미국,"미국,이탈리아",(주)프레인글로벌
505,뜨거운 것이 좋아,,"5,125,000",0.0%,"2,543",1,18,미국,미국,
506,뷰티풀 레이디스,2016.11.10,"18,899,400",0.0%,"2,541",39,474,프랑스,프랑스,(주)디스테이션
507,포크 촙 힐,,"5,074,000",0.0%,"2,536",1,26,미국,미국,
508,사운드 오브 뮤직,1978.2.4,"11,088,000",0.0%,"2,519",3,19,미국,미국,"(주)팝엔터테인먼트,이십세기폭스코리아(주)"
508,꺼져버려 종양군,2016.5.12,"20,091,000",0.0%,"2,519",73,617,중국,중국,(주)영화사 빅
510,열정의 랩소디,,"5,024,000",0.0%,"2,512",1,15,미국,미국,
511,남태평양,1971.8.7,"5,211,000",0.0%,"2,505",1,25,미국,미국,
512,건힐의 결투,,"4,865,000",0.0%,"2,491",1,51,미국,미국,
513,헝그리 하트,2016.6.30,"17,746,800",0.0%,"2,482",15,226,이탈리아,이탈리아,찬란
514,워락,,"4,869,000",0.0%,"2,474",1,27,미국,미국,
515,베라크루스,1971.2.13,"5,691,000",0.0%,"2,458",1,52,미국,미국,
515,더 랍스터,2015.10.29,"20,416,000",0.0%,"2,458",5,122,영국,"영국,그리스,아일랜드,네덜란드,프랑스","(주)영화사오원,(주)브리즈픽처스"
517,투란도트,2016.2.7,"64,412,500",0.0%,"2,455",10,91,독일,독일,(주)케빈앤컴퍼니
518,고스트타운의 결투,,"4,881,000",0.0%,"2,451",1,29,미국,미국,
519,"열차 안의 낯선 자들, 의혹의 전망차",,"4,938,000",0.0%,"2,449",1,32,미국,미국,
520,베로니카의 이중생활,1991.11.9,"18,272,600",0.0%,"2,436",6,165,폴란드,폴란드,㈜영화사 백두대간
521,겁쟁이 페달: 스페어바이크,2016.11.17,"18,060,000",0.0%,"2,415",29,360,일본,일본,(주)미디어캐슬
522,독도의 영웅들,2016.2.18,"11,203,000",0.0%,"2,414",4,51,한국,한국,퓨어웨이픽쳐스
523,스팔타카스,1974.1.23,"4,784,000",0.0%,"2,400",2,17,미국,미국,
524,히로인 실격,,"19,521,100",0.0%,"2,372",11,109,일본,일본,(주)엔케이컨텐츠
525,잃어버린전설,,"5,871,000",0.0%,"2,355",1,43,,,
526,십계,1973.6.16,"5,159,000",0.0%,"2,350",1,26,미국,미국,
527,스틸 플라워,2016.4.7,"16,689,300",0.0%,"2,345",22,362,한국,한국,㈜인디스토리
528,시선 사이,2016.6.9,"17,660,200",0.0%,"2,344",28,417,한국,한국,(주)영화사 진진
528,투란도트,2016.7.2,"56,703,000",0.0%,"2,344",6,82,미국,미국,(주)인스터피씨엠
530,맨 앤 치킨,2016.5.4,"11,571,000",0.0%,"2,316",6,79,덴마크,"덴마크,독일",(주)컴퍼니엘
531,파리의 연인,,"4,651,000",0.0%,"2,287",1,41,미국,미국,
531,마터스,2016.10.20,"18,720,500",0.0%,"2,287",73,528,미국,미국,(주)디스테이션
533,바르샤 드림스,2016.5.4,"17,053,000",0.0%,"2,281",31,274,스페인,스페인,"(주)싸이더스,(주)디스테이션"
534,위켄즈,2016.12.22,"17,223,000",0.0%,"2,261",12,133,한국,한국,무브먼트
535,줄리어스 시저,,"4,505,000",0.0%,"2,250",1,16,미국,미국,
536,2001 스페이스 오디세이,,"16,121,700",0.0%,"2,235",2,24,,,
537,드롭박스,2016.5.19,"16,582,800",0.0%,"2,232",17,363,한국,"한국,미국","(사)필레마,필름포럼,홀리가든"
538,세가지 색 : 블루,1994.4.23,"14,483,300",0.0%,"2,208",4,116,프랑스,"프랑스,스위스,영국,폴란드",㈜영화사 백두대간
539,트로이의 헤렌,,"4,400,000",0.0%,"2,197",1,20,미국,미국,
540,아프리칸 닥터,2016.11.3,"13,841,500",0.0%,"2,177",12,214,프랑스,프랑스,M&M 인터내셔널
541,위풍당당 질리 홉킨스,2016.10.26,"14,192,500",0.0%,"2,153",35,369,미국,미국,주식회사 쇼미미디어앤트레이딩
542,파도,,"4,405,000",0.0%,"2,135",1,20,미국,미국,
543,우주의 크리스마스,2016.10.13,"15,825,500",0.0%,"2,132",50,420,한국,한국,(주)인디플러그
544,미친개들,2016.7.7,"16,830,100",0.0%,"2,112",46,352,프랑스,"프랑스,캐나다",(주)디스테이션
545,법과 질서,,"4,230,000",0.0%,"2,110",1,23,미국,미국,
546,블루 벨벳,1992.10.17,"18,637,600",0.0%,"2,101",21,83,미국,미국,(주)유로커뮤니케이션
547,레트리뷰션 : 응징의 날,2016.3.30,"13,781,500",0.0%,"2,092",32,323,스페인,스페인,노바엔터테인먼트
548,알라모,,"4,578,000",0.0%,"2,085",1,24,미국,미국,
549,굿바이 버클리,2016.3.10,"15,817,700",0.0%,"2,084",16,209,미국,미국,(주)영화사 진진
549,립반윙클의 신부: 스페셜 에디션,2016.10.13,"17,925,500",0.0%,"2,084",4,70,일본,일본,"TCO(주)더콘텐츠온,주식회사 더쿱"
551,살인의 추억,2003.4.25,"13,874,800",0.0%,"2,079",17,122,한국,한국,씨제이엔터테인먼트
552,파라오,,"4,161,000",0.0%,"2,078",1,20,미국,미국,
553,부에나 비스타 소셜 클럽,2001.3.1,"16,395,500",0.0%,"2,074",5,103,독일,독일,오드
554,캄포스,2016.5.12,"16,795,500",0.0%,"2,068",29,241,스페인,"스페인,미국",와이드 릴리즈(주)
554,백조,,"4,146,000",0.0%,"2,068",1,27,미국,미국,
556,벨빌의 세 쌍둥이,2016.10.27,"16,128,100",0.0%,"2,062",13,218,프랑스,"프랑스,벨기에,캐나다,영국",찬란
557,형제는 용감하였다,,"4,157,000",0.0%,"2,061",1,20,미국,미국,
558,싱글맨,2010.5.27,"16,797,500",0.0%,"2,052",3,91,미국,미국,"하준사,씨제이엔터테인먼트"
559,아라비아의 로렌스,1998.10.24,"4,098,000",0.0%,"2,047",2,18,영국,영국,
560,붉은 수수밭,1989.9.9,"5,219,000",0.0%,"2,041",2,46,중국,중국,
561,갓즈 포켓,2016.1.28,"14,629,500",0.0%,"2,038",38,383,미국,미국,와이드 릴리즈(주)
562,여심,,"4,082,000",0.0%,"2,036",1,30,미국,미국,
563,아브릴과 조작된 세계,2016.12.15,"16,082,500",0.0%,"2,034",10,152,프랑스,"프랑스,벨기에,캐나다",(주)영화사 진진
564,워터 프론트,,"4,070,000",0.0%,"2,031",1,27,,,
565,길고 긴 여름날,,"4,097,000",0.0%,"2,026",1,16,미국,미국,
566,가슴에 빛나는 별,,"4,060,000",0.0%,"2,013",1,21,미국,미국,
567,핸즈 오브 스톤,2016.12.8,"15,055,000",0.0%,"2,002",69,478,미국,"미국,기타",(주)이수C&E
568,소꿉놀이,2016.2.25,"15,165,500",0.0%,"2,001",14,250,한국,한국,(주)시네마달
568,바다의 뚜껑,2016.9.29,"15,488,400",0.0%,"2,001",20,271,일본,일본,(주)영화사 안다미로
570,라이온 킹,1994.7.2,"16,265,000",0.0%,"1,996",2,14,미국,미국,브에나비스타인터내셔널코리아/월트디즈니
571,키 라고,,"4,016,000",0.0%,"1,993",1,20,미국,미국,
572,러브 라이브! 더 스쿨 아이돌 무비,2015.9.3,"18,147,000",0.0%,"1,992",2,17,일본,일본,(주)박수엔터테인먼트
573,춘향,,"3,980,000",0.0%,"1,990",1,27,한국,한국,
574,킹스글레이브: 파이널 판타지 XV,2016.8.25,"16,319,300",0.0%,"1,960",4,14,일본,일본,유니버설픽쳐스인터내셔널 코리아(유)
575,일만명의 성자들,2016.4.21,"12,247,300",0.0%,"1,950",27,281,미국,미국,THE 픽쳐스
576,파수꾼,2011.3.3,"17,498,900",0.0%,"1,948",2,40,한국,한국,필라멘트픽쳐스
577,우리 손자 베스트,2016.12.8,"11,369,500",0.0%,"1,946",11,149,한국,한국,(주)인디플러그
578,한강블루스,2016.9.22,"16,409,100",0.0%,"1,937",18,142,한국,한국,(주)맑은시네마
579,갓파 쿠와 여름방학을,2008.6.26,"14,724,800",0.0%,"1,928",29,152,일본,일본,"(주)디스테이션,㈜메가박스"
580,샤이닝,,"13,341,400",0.0%,"1,914",1,25,미국,미국,
581,홀리워킹데이,2016.6.30,"13,526,500",0.0%,"1,901",18,381,한국,한국,무브먼트
582,"내 어깨 위 고양이, 밥",2017.1.4,"16,262,000",0.0%,"1,894",8,25,영국,영국,(주)누리픽쳐스
583,무기여 잘 있거라,1974.1.1,"4,712,000",0.0%,"1,872",1,30,미국,미국,
584,베티블루 37.2 디오리지널,2016.7.28,"14,061,000",0.0%,"1,868",5,110,프랑스,프랑스,(주)디스테이션
585,룻 이야기,,"3,902,000",0.0%,"1,866",1,18,미국,미국,
585,스퀴즈,2016.11.10,"14,809,000",0.0%,"1,866",40,389,미국,미국,"시네마 뉴원,(주)드림팩트엔터테인먼트"
587,소년 파르티잔,2016.3.10,"13,167,100",0.0%,"1,862",20,252,호주,호주,찬란
588,수색역,2016.3.31,"14,224,700",0.0%,"1,859",25,287,한국,한국,주식회사 씨네룩스
589,새,,"15,328,000",0.0%,"1,856",6,52,미국,미국,(주)영화사 안다미로
590,작은 형,2016.11.30,"11,651,500",0.0%,"1,839",19,237,한국,한국,파인스토리
591,양철북 : 무삭제 감독판,,"3,741,000",0.0%,"1,832",2,19,독일,"독일,프랑스,폴란드",
592,네이키드 정글,,"3,665,000",0.0%,"1,825",1,20,,,
593,검은 초상,,"3,797,000",0.0%,"1,817",1,26,미국,미국,
594,퀸카가 아니어도 좋아,2016.2.25,"10,009,000",0.0%,"1,810",20,33,미국,미국,와이드 릴리즈(주)
595,네온 데몬,2016.10.20,"14,560,800",0.0%,"1,803",24,260,프랑스,"프랑스,미국,덴마크",주식회사 쇼미미디어앤트레이딩
596,여교사,2017.1.4,"14,593,000",0.0%,"1,770",3,9,한국,한국,필라멘트픽쳐스
597,말 없는 사나이,,"3,977,000",0.0%,"1,759",1,36,미국,미국,
598,프레셔스 카고: 프로 범죄단,2016.9.1,"10,241,000",0.0%,"1,745",50,134,미국,미국,(주)드림팩트엔터테인먼트
599,돈 맛,2016.9.29,"8,439,000",0.0%,"1,733",50,54,한국,한국,(주)박수엔터테인먼트
600,알래스카의 혼,,"4,458,000",0.0%,"1,730",1,34,미국,미국,
601,프렌치 캉캉,,"3,486,000",0.0%,"1,729",1,20,프랑스,프랑스,
602,대지,,"4,540,000",0.0%,"1,723",1,28,미국,미국,
603,두 여인,,"3,563,000",0.0%,"1,713",1,16,이탈리아,"이탈리아,프랑스",
604,페드라,1996.11.16,"3,451,000",0.0%,"1,708",1,20,그리스,그리스,
605,인어공주,1991.12.21,"13,313,000",0.0%,"1,682",1,12,미국,미국,
606,전쟁과 평화,1977.9.27,"4,634,000",0.0%,"1,681",1,20,미국,미국,
607,펫,2016.11.30,"13,078,000",0.0%,"1,676",45,290,미국,"미국,스페인",(주)영화사선
608,그들은 부츠를 신은 채로 죽었다,,"3,332,000",0.0%,"1,666",1,16,미국,미국,
609,웨포나이즈드,2016.7.6,"8,290,000",0.0%,"1,658",2,7,미국,미국,제인앤유
610,라라미에서 온 사나이,,"3,265,000",0.0%,"1,645",1,28,미국,미국,
611,황색리본,,"3,608,000",0.0%,"1,643",1,34,미국,미국,
612,모감보,,"3,256,000",0.0%,"1,641",1,38,미국,미국,
613,일본패망하루전,2016.8.11,"11,980,000",0.0%,"1,640",7,61,일본,일본,"(주)시네마엔터,(주)모멘텀엔터테인먼트"
614,괴물의 아이,2015.11.25,"12,670,300",0.0%,"1,633",11,90,일본,일본,"CGV아트하우스,(주)리틀빅픽쳐스"
615,피서지에서 생긴 일,1972.8.19,"3,429,000",0.0%,"1,630",1,18,미국,미국,
616,라이엇,2016.7.6,"8,145,000",0.0%,"1,629",1,7,미국,미국,제인앤유
617,플라워 쇼,2016.10.27,"11,240,400",0.0%,"1,628",15,171,아일랜드,아일랜드,(주)디스테이션
618,스파이 브릿지,2015.11.5,"13,045,800",0.0%,"1,621",8,50,미국,미국,이십세기폭스코리아(주)
619,소야곡,,"3,236,000",0.0%,"1,618",1,16,미국,미국,
620,미녀와 야수,1992.7.4,"13,085,000",0.0%,"1,615",1,13,미국,미국,"워너브러더스 코리아(주),한국소니픽쳐스릴리징브에나비스타영화㈜"
621,모정,1972.12.9,"4,028,000",0.0%,"1,598",1,24,미국,미국,
622,종착역,,"3,815,000",0.0%,"1,581",1,35,미국,"미국,이탈리아",
623,흑기사,1973.10.24,"3,147,000",0.0%,"1,572",1,31,미국,미국,
624,코드네임 : 콜드워,2016.10.13,"11,813,500",0.0%,"1,570",56,455,홍콩,홍콩,"롯데쇼핑㈜롯데엔터테인먼트,(주)퍼스트런"
625,빨간 마후라,,"3,143,000",0.0%,"1,564",1,33,한국,한국,
625,밴드 웨건,,"3,138,000",0.0%,"1,564",1,15,미국,미국,
627,얼라이드,2017.1.11,"12,764,000",0.0%,"1,562",3,5,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
628,누구를 위하여 종은 울리나,1972.3.18,"3,600,000",0.0%,"1,556",1,21,미국,미국,
629,우정어린 설복,,"3,078,000",0.0%,"1,544",1,31,미국,미국,
630,와룡선생 상경기,,"3,050,000",0.0%,"1,525",1,24,한국,한국,
631,시계 태엽 오렌지,,"10,408,100",0.0%,"1,520",1,24,,,
632,혼도,,"3,528,000",0.0%,"1,519",1,21,미국,미국,
633,쥴 앤 짐,1997.1.4,"8,694,500",0.0%,"1,516",5,147,프랑스,프랑스,㈜영화사 백두대간
634,아파치,,"3,730,000",0.0%,"1,514",1,39,미국,미국,
635,지상 최대의 작전,,"3,480,000",0.0%,"1,513",1,18,,,
636,모퉁이 가게,,"3,247,000",0.0%,"1,497",1,23,미국,미국,
637,마타하리,,"3,121,000",0.0%,"1,495",1,18,미국,미국,
638,대원군,,"3,006,000",0.0%,"1,493",1,16,한국,한국,
639,400번의 구타,2016.4.13,"9,132,800",0.0%,"1,490",7,161,프랑스,프랑스,㈜영화사 백두대간
640,흔들리는 물결,2016.10.27,"10,556,000",0.0%,"1,489",16,179,한국,한국,무브먼트
641,마포사는 황부자,,"2,975,000",0.0%,"1,485",1,32,한국,한국,
642,미워도 다시 한번 '80,1980.6.21,"2,960,000",0.0%,"1,480",1,25,한국,한국,
643,눈의 여왕 3: 눈과 불의 마법대결,2017.1.4,"10,551,000",0.0%,"1,477",7,14,러시아,러시아,(주)이수C&E
644,카사블랑카,1999.4.3,"3,465,000",0.0%,"1,474",1,12,미국,미국,
645,원한의 도곡리 다리,,"2,918,000",0.0%,"1,473",1,35,미국,미국,
646,두 개의 연애,2016.4.14,"13,282,500",0.0%,"1,466",16,193,한국,한국,(주)드림팩트엔터테인먼트
647,방 안의 코끼리,2016.3.3,"13,173,800",0.0%,"1,465",24,262,한국,한국,㈜인디스토리
648,사랑의 전주곡,,"2,912,000",0.0%,"1,451",1,20,미국,미국,
649,"사랑해, 파리",2007.2.1,"10,526,000",0.0%,"1,449",22,199,프랑스,프랑스,"(주)드림팩트엔터테인먼트,(주)미로비젼"
650,미라클 워커,,"2,872,000",0.0%,"1,436",1,20,,,
651,협객 김두한,1975.6.5,"2,855,000",0.0%,"1,425",1,15,한국,한국,
652,지상에서 영원으로,,"2,878,000",0.0%,"1,424",1,10,미국,미국,
653,산하고인,2016.3.10,"10,464,000",0.0%,"1,419",26,238,중국,"중국,프랑스,일본",(주)에스와이코마드
654,비바 자파타,,"2,865,000",0.0%,"1,415",1,15,미국,미국,
654,코리올라누스,2016.11.10,"19,644,000",0.0%,"1,415",10,76,영국,영국,메가박스(주)
656,아이들의 시간,,"2,841,000",0.0%,"1,408",1,20,미국,미국,
