순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
563,울보 권투부,2015.10.29,"11,052,100",0.0%,"1,790",13,232,한국,한국,㈜인디스토리
564,극장판 푸른 강철의 아르페지오 - 아르스 노바 - DC,2015.6.18,"13,434,000",0.0%,"1,777",13,171,일본,일본,(주)머스트씨무비릴리징컴퍼니
565,허니문,2015.7.23,"9,996,000",0.0%,"1,774",20,49,미국,미국,와이드 릴리즈(주)
566,인 올드 시카고,,"3,547,000",0.0%,"1,771",1,20,미국,미국,
566,노 웨이 아웃,,"3,552,000",0.0%,"1,771",1,19,미국,미국,
568,에덴: 로스트 인 뮤직,2015.10.29,"14,244,300",0.0%,"1,769",11,155,프랑스,프랑스,찬란
569,OK 목장의 결투,,"3,507,000",0.0%,"1,763",2,33,미국,미국,
570,어둠의 자식들,1981.8.7,"3,513,000",0.0%,"1,754",1,15,한국,한국,
571,도쿄 트라이브,2015.6.18,"13,940,397",0.0%,"1,748",14,185,일본,일본,어뮤즈
572,기인들,,"3,726,000",0.0%,"1,747",1,15,미국,미국,
573,솔로몬과 시바의 여왕,1972.11.24,"3,472,000",0.0%,"1,736",1,24,미국,미국,
574,명령불복종 교사,2015.5.14,"11,349,000",0.0%,"1,721",10,137,한국,한국,(주)인디플러그
575,파계,,"3,388,000",0.0%,"1,694",1,22,미국,미국,
576,키즈아이 단편 섹션 1,,"10,092,000",0.0%,"1,682",2,15,기타,기타,
577,싱 오버 미,2015.9.24,"12,328,000",0.0%,"1,677",3,223,미국,미국,문화선교연구원
578,마티,,"3,360,000",0.0%,"1,675",1,20,미국,미국,
579,BiFan2015 판타스틱 단편 걸작선 5,,"10,014,000",0.0%,"1,669",8,10,기타,기타,
580,가을비 우산속에,1979.8.23,"3,346,000",0.0%,"1,668",1,15,한국,한국,
581,겨울여자,1977.9.27,"3,310,000",0.0%,"1,655",1,30,한국,한국,
582,글렌 밀러 스토리,,"3,289,000",0.0%,"1,642",1,24,미국,미국,
583,노틀담의 꼽추,1971.7.31,"3,285,000",0.0%,"1,641",1,27,프랑스,프랑스,
584,여로,,"3,277,000",0.0%,"1,637",1,36,미국,미국,
585,바람과 함께 사라지다,1972.12.23,"5,792,000",0.0%,"1,634",1,18,미국,미국,(주)피터팬픽쳐스
586,비긴 어게인,2014.8.13,"11,189,457",0.0%,"1,620",4,76,미국,미국,판씨네마(주)
587,하숙생,,"3,238,000",0.0%,"1,619",2,16,한국,한국,
588,마부,,"3,221,000",0.0%,"1,608",1,16,한국,한국,
589,필름시대사랑,2015.10.22,"12,658,000",0.0%,"1,605",19,299,한국,한국,(주)스마일이엔티
590,액트 오브 킬링,2014.11.20,"12,468,052",0.0%,"1,603",3,68,덴마크,"덴마크,노르웨이,영국",(주)엣나인필름
591,맵 투 더 스타,2014.12.25,"12,014,100",0.0%,"1,599",19,161,캐나다,"캐나다,미국,독일,프랑스",와이드 릴리즈(주)
592,오케스트라의 소녀,,"3,211,000",0.0%,"1,598",1,23,미국,미국,
593,해밀턴 부인,,"3,199,000",0.0%,"1,597",1,16,영국,영국,
594,유스,2016.1.7,"13,431,000",0.0%,"1,590",2,8,이탈리아,"이탈리아,프랑스,스위스,영국",그린나래미디어(주)
595,"서툴지만, 사랑",2015.12.10,"13,482,000",0.0%,"1,589",11,107,일본,일본,(주)이수C&E
596,캅카,2015.12.10,"8,838,000",0.0%,"1,581",20,29,미국,미국,와이드 릴리즈(주)
597,하이 눈,,"3,114,000",0.0%,"1,574",1,28,미국,미국,
598,꽃보다 처녀귀신,2015.1.15,"7,909,000",0.0%,"1,567",5,42,한국,한국,고구마콘텐츠허브(주)
599,로리타,,"3,158,000",0.0%,"1,564",1,16,영국,"영국,미국",
600,퐁네프의 연인들,1992.4.18,"12,350,000",0.0%,"1,554",3,55,프랑스,프랑스,오드
601,살인재능,2015.7.30,"11,311,000",0.0%,"1,536",14,237,한국,한국,㈜인디스토리
602,이스터 퍼레이드,,"3,069,000",0.0%,"1,532",1,16,미국,미국,
603,기적,1972.12.23,"3,058,000",0.0%,"1,522",1,28,미국,미국,
604,K 미싱 킹즈,2015.4.16,"11,637,000",0.0%,"1,509",12,141,일본,일본,(주)머스트씨무비릴리징컴퍼니
605,개: dog eat dog,2015.3.5,"11,970,000",0.0%,"1,505",12,179,한국,한국,"어썸피플,어뮤즈"
606,왕과 나,,"3,012,000",0.0%,"1,501",1,12,미국,미국,
607,토스카,2015.4.1,"25,562,500",0.0%,"1,480",13,82,프랑스,프랑스,에스디시코리아 주식회사
608,서부 개척사,,"4,963,000",0.0%,"1,479",1,17,미국,미국,
609,양키 두들 댄디,,"2,960,000",0.0%,"1,475",1,12,미국,미국,
610,길다,,"2,963,000",0.0%,"1,474",1,25,미국,미국,
611,청춘무정,,"2,942,000",0.0%,"1,471",2,27,한국,한국,
612,열녀문,,"2,944,000",0.0%,"1,468",1,33,한국,한국,
613,바이킹,,"2,906,000",0.0%,"1,466",1,25,미국,미국,
614,위대한 카루소,,"2,973,000",0.0%,"1,464",1,15,미국,미국,
615,페임,,"2,917,000",0.0%,"1,451",1,16,미국,미국,
616,사운드 오브 뮤직,1978.2.4,"2,894,000",0.0%,"1,444",1,22,미국,미국,"(주)팝엔터테인먼트,이십세기폭스코리아(주)"
617,황야의 결투,2010.11.30,"3,054,000",0.0%,"1,438",1,24,미국,미국,
617,카르멘,2015.4.11,"36,335,500",0.0%,"1,438",4,92,미국,미국,(주)인스터피씨엠
619,흙,1960.1.28,"2,884,000",0.0%,"1,437",1,14,한국,한국,
620,인 허 플레이스,2015.12.17,"10,672,400",0.0%,"1,434",15,183,한국,"한국,캐나다",홀리가든
621,달콤한 인생,,"2,880,000",0.0%,"1,430",1,9,이탈리아,"이탈리아,프랑스",
622,스트롱아이 단편 섹션,,"8,568,000",0.0%,"1,428",3,12,기타,기타,
622,키즈아이 단편 섹션 2,,"8,568,000",0.0%,"1,428",2,12,기타,기타,
624,슬픔은 그대 가슴에,1999.5.8,"2,854,000",0.0%,"1,427",1,27,미국,미국,
625,타임 이즈 일매틱,,"17,046,052",0.0%,"1,422",1,12,미국,미국,
626,검은 백조,,"2,828,000",0.0%,"1,414",1,15,미국,미국,
626,파일 : 4022일의 사육,2015.12.10,"9,090,000",0.0%,"1,414",20,93,한국,한국,골든타이드픽처스(주)
628,덫: 치명적인 유혹,2015.9.17,"8,462,000",0.0%,"1,413",19,48,한국,한국,골든타이드픽처스(주)
629,나를 잊지 말아요,2016.1.7,"10,620,000",0.0%,"1,398",4,6,한국,한국,씨제이이앤엠(주)
630,그날이 오면,,"2,792,000",0.0%,"1,392",1,24,미국,미국,
630,갈채,,"2,790,000",0.0%,"1,392",1,32,미국,미국,
632,천국이 허락한 모든 것,,"2,791,000",0.0%,"1,388",1,15,미국,미국,
633,싸이코,,"2,799,000",0.0%,"1,387",1,12,미국,미국,(주)영화사 안다미로
633,"10,000km(만 킬로미터)",2015.7.16,"10,304,000",0.0%,"1,387",11,152,스페인,스페인,주식회사 쇼미미디어앤트레이딩
635,"그 시절, 우리가 좋아했던 소녀",2012.8.22,"11,497,000",0.0%,"1,383",8,61,대만,대만,"(주)드림팩트엔터테인먼트,(주)미로스페이스,씨너스엔터테인먼트(주),(주)미로비젼,(주)박수엔터테인먼트"
636,철도원,2000.2.4,"6,249,000",0.0%,"1,380",2,93,일본,일본,
637,성난 화가,2015.6.18,"10,595,500",0.0%,"1,377",8,89,한국,"한국,에스토니아",(주)트리필름
637,여사장,,"2,746,000",0.0%,"1,377",1,26,한국,한국,
639,파란 이별의 글씨,,"2,740,000",0.0%,"1,365",1,15,한국,한국,
640,명량,2014.7.30,"4,820,400",0.0%,"1,357",1,35,한국,한국,씨제이이앤엠(주)
641,장미의 이름,1989.6.3,"3,132,000",0.0%,"1,340",1,32,프랑스,"프랑스,이탈리아,독일",이십세기폭스필름코퍼레이션
641,성난 파도,,"2,680,000",0.0%,"1,340",1,15,미국,미국,
643,다윗과 밧세바,,"2,678,000",0.0%,"1,339",1,24,미국,미국,
644,사랑의 조건,1979.3.16,"2,660,000",0.0%,"1,325",1,15,한국,한국,
645,맥베스,2015.1.24,"27,093,000",0.0%,"1,318",3,41,미국,미국,(주)인스터피씨엠
646,의적 일지매,,"2,632,000",0.0%,"1,316",1,12,한국,한국,
647,애정이 꽃피는 나무,,"2,600,000",0.0%,"1,304",1,25,미국,미국,
648,범죄의 제국,2015.8.6,"6,489,000",0.0%,"1,297",5,28,미국,미국,(주)로드하우스
649,천녀유혼,1987.12.5,"7,336,000",0.0%,"1,296",3,73,홍콩,홍콩,
650,라 트라비아타,2015.8.12,"20,795,500",0.0%,"1,274",12,86,영국,영국,에스디시코리아 주식회사
651,어느날 밤에 생긴 일,,"2,549,000",0.0%,"1,272",1,15,미국,미국,
652,굿 다이노,2016.1.7,"10,462,000",0.0%,"1,270",3,4,미국,미국,월트디즈니컴퍼니코리아(주)
653,미드나잇 인 파리,2012.7.5,"9,929,800",0.0%,"1,268",2,32,미국,"미국,스페인","(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트"
654,어페어 투 리멤버,,"2,522,000",0.0%,"1,267",1,20,미국,미국,
655,라스트 탱고,2015.12.31,"10,063,500",0.0%,"1,262",19,30,독일,"독일,아르헨티나",(주)미로스페이스
656,리칭의 여선생,1972.7.6,"4,807,000",0.0%,"1,258",1,40,한국,한국,
657,한밤의 아이들,2015.7.2,"8,706,500",0.0%,"1,238",10,106,영국,"영국,캐나다",(주)나이너스엔터테인먼트
658,공중 트라피스,,"2,479,000",0.0%,"1,237",1,15,미국,미국,
659,당산대형,1973.10.28,"5,958,000",0.0%,"1,228",2,50,홍콩,홍콩,
660,우산속의 세여자,1980.3.8,"2,459,000",0.0%,"1,227",1,29,한국,한국,
660,피케이: 별에서 온 얼간이 감독판,2015.9.3,"9,391,000",0.0%,"1,227",2,95,인도,인도,(주)와우픽쳐스
662,지옥화,1958.4.20,"2,450,000",0.0%,"1,220",1,15,한국,한국,
663,구름은 흘러도,,"2,444,000",0.0%,"1,217",1,15,한국,한국,
663,혜경궁 홍씨,2015.6.4,"10,990,500",0.0%,"1,217",5,61,한국,한국,(주)씨타마운틴픽쳐스
665,가름워즈: 마지막 예언자,2015.12.3,"8,810,500",0.0%,"1,213",28,247,일본,"일본,캐나다",(주)박수엔터테인먼트
666,뜨거운 것이 좋아,,"2,424,000",0.0%,"1,212",1,28,미국,미국,
667,자유의 언덕,2014.9.4,"9,497,000",0.0%,"1,206",3,127,한국,한국,"(주)영화제작전원사 ,(주)영화사 조제"
668,빠삐용,1974.9.7,"2,413,000",0.0%,"1,204",1,16,미국,"미국,프랑스",(주)에이앤비픽쳐스
669,반금련,1981.3.13,"2,386,000",0.0%,"1,193",1,39,한국,한국,
670,밀회,,"2,385,000",0.0%,"1,190",1,15,영국,영국,
671,기러기 아빠,,"2,358,000",0.0%,"1,180",1,15,한국,한국,
672,들개,2014.4.3,"9,238,000",0.0%,"1,174",3,68,한국,한국,CGV아트하우스
673,맨발의 청춘,,"2,350,000",0.0%,"1,172",1,12,한국,한국,
674,썸머타임,,"2,330,000",0.0%,"1,165",1,16,영국,"영국,미국",
675,안소니퀸의 길,,"2,339,000",0.0%,"1,161",1,23,이탈리아,이탈리아,
676,백경,2008.3.15,"2,275,000",0.0%,"1,145",1,30,영국,영국,
677,로프,,"2,310,000",0.0%,"1,140",1,15,미국,미국,
678,누구에게나 찬란한,2014.11.6,"7,229,000",0.0%,"1,137",2,17,한국,한국,CGV아트하우스
679,왕과 나,,"2,286,000",0.0%,"1,133",1,28,미국,미국,
680,캐벌케이드,,"2,279,000",0.0%,"1,127",1,20,,,
681,은술잔,,"2,229,000",0.0%,"1,113",1,23,미국,미국,
682,쾌걸 조로,,"2,223,000",0.0%,"1,110",1,32,미국,미국,
683,마담 프루스트의 비밀정원,2014.7.24,"8,727,000",0.0%,"1,096",18,82,프랑스,프랑스,찬란
684,뻐꾸기둥지위로 날아간 새,1977.9.17,"2,287,000",0.0%,"1,091",1,16,미국,미국,
685,미스터 레오스 카락스,2015.10.8,"8,795,500",0.0%,"1,090",13,180,프랑스,프랑스,오드
686,잔다르크의 수난,,"2,192,000",0.0%,"1,086",1,18,,,
687,애수,,"2,164,000",0.0%,"1,079",1,26,미국,미국,
688,개선문,,"2,138,000",0.0%,"1,076",1,24,미국,미국,
689,소돔과 고모라,1974.4.25,"2,142,000",0.0%,"1,071",1,12,미국,"미국,이탈리아,프랑스",
690,다이얼 M을 돌려라,,"2,147,000",0.0%,"1,067",1,26,미국,미국,
690,닥터 지바고,1978.1.1,"4,094,000",0.0%,"1,067",1,18,미국,미국,
692,파스카,2015.7.9,"7,301,500",0.0%,"1,061",11,201,한국,한국,무브먼트
693,깁슨 가족 연대기,,"2,096,000",0.0%,"1,048",1,12,영국,영국,
694,청일전쟁과 여걸 민비,,"2,092,000",0.0%,"1,046",1,16,한국,한국,
695,피아노의 숲,2008.10.30,"7,535,300",0.0%,"1,045",8,117,일본,일본,"(주)이모션픽처스,THE 픽쳐스"
696,무서운 집,2015.7.30,"9,371,000",0.0%,"1,039",5,128,한국,한국,(주)콘텐츠윙
697,하울의 움직이는 성,2004.12.23,"7,473,000",0.0%,"1,037",4,34,일본,일본,"(주)이수C&E,(주)시네마서비스"
698,라보엠,2014.12.20,"15,606,000",0.0%,"1,035",5,49,독일,독일,(주)쓰리캣프로덕션
698,아마데우스,1985.11.23,"8,208,500",0.0%,"1,035",1,9,미국,미국,
700,유리씨즈,1975.12.27,"2,057,000",0.0%,"1,034",1,32,이탈리아,이탈리아,
701,작은 아씨들,,"2,066,000",0.0%,"1,032",1,28,미국,미국,
702,나는 야한 여자가 좋다 3,2015.3.26,"6,289,000",0.0%,"1,031",20,28,한국,한국,(주)케이알씨지
702,메리 위도우,2015.7.18,"24,136,500",0.0%,"1,031",5,64,미국,미국,(주)인스터피씨엠
704,속 대부,1978.4.20,"3,401,500",0.0%,"1,016",1,17,미국,미국,예지림엔터테인먼트
705,파티51,2014.12.11,"7,111,500",0.0%,"1,012",4,99,한국,한국,㈜인디스토리
706,여인잔혹사 물레야 물레야,1984.2.25,"2,022,000",0.0%,"1,011",1,12,한국,한국,
707,아라비아의 로렌스,1998.10.24,"4,423,000",0.0%,"1,010",1,14,영국,영국,
708,코인라커,2015.5.28,"7,043,500",0.0%,"1,008",13,151,한국,한국,(주)드림팩트엔터테인먼트
709,천국의 열쇠,,"2,019,000",0.0%,"1,007",1,12,미국,미국,
710,파리의 연인,,"1,998,000",0.0%,999,1,15,미국,미국,
711,누레예프 갈라,2015.6.11,"17,726,500",0.0%,996,7,81,독일,독일,그린나래미디어(주)
712,마술피리,2014.8.2,"21,518,500",0.0%,992,7,77,독일,독일,(주)쓰리캣프로덕션
713,콰이강의 다리,1962.11.3,"1,979,000",0.0%,990,1,21,미국,미국,
713,위기의 여자,1987.9.5,"1,980,000",0.0%,990,1,13,한국,한국,
715,7인의 신부,1972.12.24,"1,958,000",0.0%,976,1,23,미국,미국,
716,일 트로바토레 잘츠부르크 페스티벌,2015.7.25,"24,113,500",0.0%,969,6,84,독일,독일,(주)케빈앤컴퍼니
717,차타레부인의 사랑,1981.8.1,"1,939,000",0.0%,968,1,12,프랑스,"프랑스,영국,독일",
718,"가장 따뜻한 색, 블루",2014.1.16,"7,057,800",0.0%,965,1,17,프랑스,프랑스,판씨네마(주)
718,들꽃,2015.11.5,"7,306,300",0.0%,965,12,170,한국,한국,(주)인디플러그
720,진홍의 도적,,"1,948,000",0.0%,964,1,25,미국,미국,
721,그녀에게,2003.4.18,"7,418,652",0.0%,962,19,29,스페인,스페인,"판씨네마(주),(주)미로비젼"
721,틴즈아이 단편 섹션,,"5,772,000",0.0%,962,2,9,기타,기타,
723,에덴의 동쪽,1973.2.22,"1,927,000",0.0%,961,1,15,미국,미국,
723,나도 때론 포르노그라피의 주인공이고 싶다,2015.11.12,"6,148,000",0.0%,961,20,45,한국,한국,(주)피터팬픽쳐스
725,벤베누토 첼리니,2015.3.4,"16,181,500",0.0%,956,12,89,영국,영국,에스디시코리아 주식회사
726,아일랜드 - 시간을 훔치는 섬,2015.11.26,"7,370,900",0.0%,948,21,266,한국,한국,(유)조이앤시네마
727,보디히트,1982.2.12,"1,890,000",0.0%,945,1,15,미국,미국,
728,오르페오와 에우리디체,2015.2.7,"19,846,500",0.0%,944,5,59,독일,독일,(주)케빈앤컴퍼니
729,가스등,,"1,878,000",0.0%,934,1,16,미국,미국,
730,헤이트풀8,2016.1.7,"7,880,000",0.0%,926,2,4,미국,미국,(주)누리픽쳐스
731,세비야의 이발사,2015.6.6,"21,924,000",0.0%,925,4,72,미국,미국,(주)인스터피씨엠
732,전망좋은 방,1989.6.24,"2,717,600",0.0%,924,1,24,영국,영국,
733,프라이비트 레슨:개인교수,1982.7.24,"1,839,000",0.0%,918,1,16,미국,미국,
734,젊은엄마 : 내 나이가 어때서,2015.5.7,"4,515,000",0.0%,916,20,20,한국,한국,골든타이드픽처스(주)
735,원령,2015.8.13,"6,696,000",0.0%,914,4,26,한국,"한국,중국",(유)조이앤시네마
736,커밍 홈,2015.5.28,"5,531,000",0.0%,911,11,134,스웨덴,"스웨덴,아이슬란드",(재)영화의전당
737,동경 표류일기,2015.7.2,"6,590,500",0.0%,907,5,97,싱가포르,싱가포르,(주)영화사 진진
738,모정,1972.12.9,"1,811,000",0.0%,904,1,24,미국,미국,
739,뭔가 보여드리겠읍니다,1980.6.6,"1,806,000",0.0%,903,1,15,한국,한국,
740,당신만을 사랑해,1978.8.12,"1,819,000",0.0%,902,1,36,한국,한국,
740,007 살인번호,,"1,796,000",0.0%,902,1,25,영국,영국,
740,4월 단편 상상극장-소셜패밀리,,"6,312,000",0.0%,902,1,13,한국,한국,
743,슈퍼배드 2,2013.9.12,"5,848,000",0.0%,901,1,9,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
744,2월 단편 상상극장 – 변요한展,,"6,290,000",0.0%,899,1,13,한국,한국,
745,션샤인 러브,2015.9.17,"7,069,800",0.0%,896,17,243,한국,한국,"(주)인벤트스톤,(주)영화사오원"
746,릴리 슈슈의 모든 것,2005.6.23,"7,264,048",0.0%,895,2,12,일본,일본,(주)튜브엔터테인먼트
747,7공주 대리운전,2015.5.28,"4,308,000",0.0%,894,20,26,한국,한국,(주)나우콘텐츠
748,"울지마, 톤즈",2010.9.9,"1,984,000",0.0%,891,1,17,한국,한국,(주)씨타마운틴픽쳐스
749,오픈 윈도우즈,,"4,420,000",0.0%,884,3,6,미국,"미국,스페인",
750,폼페이 최후의 날,1976.1.31,"1,748,000",0.0%,880,1,22,이탈리아,"이탈리아,스페인,서독",
750,더 봄버 : 최강폭격부대,2015.12.17,"4,420,000",0.0%,880,5,18,러시아,"러시아,우크라이나",(주)소나무픽쳐스
752,카발레리아 루스티카나 & 팔리아치,2015.11.21,"20,914,500",0.0%,879,4,62,미국,미국,(주)인스터피씨엠
753,늑대아이,2012.9.13,"7,248,500",0.0%,878,2,18,일본,일본,(주)미디어데이
754,애꾸눈 잭,,"1,740,000",0.0%,870,1,9,미국,미국,
754,마음의 행로,,"1,740,000",0.0%,870,1,14,미국,미국,
756,바라바,,"1,732,000",0.0%,866,1,12,이탈리아,이탈리아,
757,황야의 7인,1972.11.2,"1,680,000",0.0%,865,1,15,미국,미국,
758,오디세오,2015.10.22,"12,000,000",0.0%,862,8,153,한국,한국,(주)패뷸러스
759,낮은데로 임하소서,1982.6.26,"1,710,000",0.0%,855,1,12,한국,한국,
760,전송가,,"1,708,000",0.0%,854,1,15,미국,미국,
761,제인 에어,,"1,723,000",0.0%,849,1,18,미국,미국,
762,리오 브라보,,"3,943,000",0.0%,835,1,10,미국,미국,
763,지난 여름 갑자기,,"1,648,000",0.0%,833,1,24,미국,미국,
764,웨스트 사이드 스토리,1999.5.29,"1,675,000",0.0%,832,1,21,미국,미국,
765,기화,2015.2.26,"5,753,500",0.0%,831,5,41,한국,한국,아방가르드 필름
766,체르노빌: 원전 대폭발,2015.12.3,"4,180,000",0.0%,830,5,18,러시아,러시아,(주)소나무픽쳐스
767,엘 시드,1971.9.21,"1,652,000",0.0%,826,1,12,미국,"미국,이탈리아,영국",
768,젊은 엄마 3,2015.9.3,"4,137,000",0.0%,820,20,33,한국,한국,골든타이드픽처스(주)
769,파우스트,2015.9.9,"16,017,500",0.0%,819,12,83,프랑스,프랑스,에스디시코리아 주식회사
770,수상한 그녀,2014.1.22,"5,532,600",0.0%,818,2,10,한국,한국,씨제이이앤엠(주)
771,마타하리,,"1,634,000",0.0%,817,1,12,미국,미국,
771,애심,1973.3.10,"1,634,000",0.0%,817,1,17,미국,미국,
773,돈 조반니,2015.6.6,"21,033,500",0.0%,814,6,101,독일,독일,(주)케빈앤컴퍼니
774,써드 스타,2015.8.13,"4,050,000",0.0%,810,5,18,영국,영국,(주)수키픽쳐스
774,사랑을 위한 여행,2015.7.30,"4,050,000",0.0%,810,5,18,미국,미국,(주)수키픽쳐스
776,민며느리,1965.9.10,"1,621,000",0.0%,809,2,24,한국,한국,
777,짓2: 붉은 낙타,2015.8.7,"4,292,000",0.0%,807,20,36,한국,한국,(주)드림팩트엔터테인먼트
778,언더 더 스킨,2014.7.17,"5,838,600",0.0%,802,1,10,영국,영국,씨네그루(주)다우기술
779,성의,1986.12.31,"1,598,000",0.0%,799,1,20,미국,미국,
780,수잔브링크의 아리랑,1991.9.21,"1,596,000",0.0%,792,1,18,한국,한국,
781,마님,2015.8.14,"4,088,000",0.0%,791,20,24,한국,한국,골든타이드픽처스(주)
782,욕망이라는 이름의 전차,,"1,568,000",0.0%,790,1,15,미국,미국,
783,레옹,1995.2.18,"5,921,400",0.0%,789,1,16,프랑스,프랑스,"(주)제이앤씨미디어그룹,(주)팝파트너스"
784,운명의 힘,2015.10.24,"19,302,000",0.0%,784,6,85,독일,독일,(주)케빈앤컴퍼니
785,시간을 달리는 소녀,2007.6.14,"6,286,400",0.0%,781,1,11,일본,일본,"THE 픽쳐스,씨제이엔터테인먼트"
786,젊은이의 양지,1972.10.28,"1,561,000",0.0%,779,1,11,미국,미국,
787,포인트 브레이크,2016.1.7,"6,208,000",0.0%,776,1,2,미국,미국,"(주)시네마서비스,(주)나이너스엔터테인먼트"
787,스피드,2015.10.22,"6,667,000",0.0%,776,6,42,한국,한국,(주)드림팩트엔터테인먼트
789,블루 하와이,,"1,552,000",0.0%,772,1,27,,,
789,없던 일,2015.8.20,"3,799,000",0.0%,772,21,27,한국,한국,(주)나우콘텐츠
791,젊은 처제,2015.9.10,"4,913,000",0.0%,770,21,88,한국,한국,주식회사 루믹스미디어
792,김약국의 딸들,,"1,538,000",0.0%,769,1,12,한국,한국,
793,어톤먼트,2008.2.21,"6,177,300",0.0%,764,1,13,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
794,산,,"1,533,000",0.0%,761,1,4,미국,미국,
795,지붕 위의 바이올린,1974.7.17,"1,520,000",0.0%,760,1,9,미국,미국,
796,도쿄아포칼립스: 최후의 결전,2015.9.10,"3,935,000",0.0%,748,20,45,일본,일본,(주)마인스 엔터테인먼트
797,시티 라이트,1989.2.4,"5,796,500",0.0%,745,2,42,미국,미국,
798,러브앤서울 복숭아마을 도색소동기,2015.7.27,"3,847,000",0.0%,744,20,38,한국,"한국,일본",(주)케이알씨지
799,노인을 위한 나라는 없다,2008.2.21,"6,229,000",0.0%,743,1,16,미국,미국,씨제이엔터테인먼트
800,잔다르크,,"1,489,000",0.0%,742,1,15,미국,미국,
800,하오의 연정,,"1,484,000",0.0%,742,1,11,미국,미국,
800,말하지 못한 비밀,2015.10.22,"4,642,000",0.0%,742,3,31,한국,한국,(주)씨타마운틴픽쳐스
803,호프만 이야기,2015.8.22,"17,796,000",0.0%,737,3,49,미국,미국,(주)인스터피씨엠
804,건축학개론,2012.3.22,"5,216,000",0.0%,736,1,14,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
805,거인,2014.11.13,"4,785,900",0.0%,729,4,70,한국,한국,필라멘트픽쳐스
806,메밀꽃 필 무렵,1967.12.15,"1,450,000",0.0%,725,1,15,한국,한국,
807,깊은밤 깊은 곳에,1979.1.20,"1,442,000",0.0%,721,1,9,미국,미국,
807,후쿠시마의 미래,2015.4.9,"4,818,000",0.0%,721,7,126,한국,한국,(주)인디플러그
809,흐르는 강물처럼,1993.4.24,"2,143,000",0.0%,713,1,16,미국,미국,
810,착한 여자,2015.3.25,"2,959,000",0.0%,708,20,26,한국,한국,(주)소나무픽쳐스
811,그렇게 아버지가 된다,2013.12.19,"5,906,400",0.0%,707,2,27,일본,일본,(주)티캐스트콘텐츠허브
811,자유부인 '81,1981.6.13,"4,949,000",0.0%,707,1,9,한국,한국,
813,서부의 사나이,,"1,408,000",0.0%,704,1,16,미국,미국,
814,별아 내 가슴에,1958.5.31,"4,900,000",0.0%,700,1,9,한국,한국,
814,물랑루즈,2001.10.26,"5,071,600",0.0%,700,2,35,미국,미국,"(주)프레인글로벌,이십세기폭스필름코퍼레이션"
816,비정성시,1990.1.26,"4,891,500",0.0%,696,1,6,대만,대만,
817,베라크루스,1971.2.13,"1,368,000",0.0%,693,1,21,미국,미국,
818,페이톤 플레이스,,"1,394,000",0.0%,692,1,12,미국,미국,
819,2001 스페이스 오디세이,,"5,311,000",0.0%,690,1,3,,,
820,불의 전차,2016.6.16,"1,353,000",0.0%,675,1,24,영국,영국,(주)프레인글로벌
820,해에게서 소년에게,2015.11.19,"4,549,500",0.0%,675,21,202,한국,한국,주식회사 디에스이이디
822,화장실의 피에타,2015.10.29,"5,203,000",0.0%,674,4,37,일본,일본,THE 픽쳐스
823,정무문,1973.7.27,"2,095,000",0.0%,672,3,26,홍콩,홍콩,(주)영화사 빅
824,사랑을 카피하다,2011.5.5,"2,590,000",0.0%,671,1,19,프랑스,프랑스,(주)씨타마운틴픽쳐스
825,가을 소나타,2012.3.22,"2,579,000",0.0%,669,1,20,스웨덴,스웨덴,㈜영화사 백두대간
826,가면무도회,2015.9.12,"15,490,500",0.0%,659,6,75,독일,독일,(주)케빈앤컴퍼니
827,영자의 전성시대,1975.2.11,"1,319,000",0.0%,657,1,21,한국,한국,
828,낫 마이 데이,2015.10.8,"3,280,000",0.0%,656,4,20,독일,독일,(주)컴퍼니엘
829,사랑할 때와 죽을 때,,"1,308,000",0.0%,654,1,21,미국,미국,
830,엑소더스: 신들과 왕들,2014.12.3,"5,652,000",0.0%,650,4,42,미국,"미국,영국,스페인",이십세기폭스코리아(주)
831,"3월 단편 상상극장-여자, 남자",,"647,000",0.0%,647,1,12,한국,한국,
832,초대받은 사람들,1981.10.24,"3,315,000",0.0%,645,1,18,한국,한국,
833,엘사 앤 프레드,2015.12.6,"1,932,000",0.0%,644,1,20,미국,미국,㈜코리아스크린
834,키다리 아저씨,,"1,280,000",0.0%,640,1,25,미국,미국,
835,진짜 진짜 미안해,1976.11.20,"1,542,000",0.0%,639,1,27,한국,한국,
836,촌색씨,,"1,274,000",0.0%,637,1,9,한국,한국,
837,쇼처럼 즐거운 인생은 없다,,"1,272,000",0.0%,636,1,21,미국,미국,
838,미니버 부인,,"1,268,000",0.0%,634,1,9,,,
839,로마의 휴일,,"1,292,000",0.0%,631,1,16,미국,"미국,이탈리아",
840,하숙집,2015.2.25,"3,305,000",0.0%,630,20,31,한국,한국,(주)소나무픽쳐스
840,황혼,,"1,269,000",0.0%,630,1,16,미국,미국,
842,폴리스 스토리,1988.7.22,"4,305,000",0.0%,626,3,34,홍콩,홍콩,
843,라쇼몽,,"1,237,000",0.0%,623,1,23,,,
844,내 친구의 아내,2015.12.3,"4,493,000",0.0%,622,20,45,한국,한국,(주)소나무픽쳐스
