code,title,관객수,매출액,year,genre,down
100205,어쌔신:더비기닝,205368,1593848000,2017,"['액션', '스릴러']",0
144081,50가지그림자:심연,189620,1589180900,2017,"['드라마', '멜로/로맨스']",0
162932,채비,177428,1260467864,2017,['드라마'],0
158910,예수는역사다,172414,1242169400,2017,['드라마'],0
153279,극장판도라에몽:진구의남극꽁꽁대모험,167052,1181952900,2017,"['애니메이션', 'SF', '가족', '모험']",0
143372,더큐어,159948,1331883200,2017,"['스릴러', '미스터리']",0
166371,더큐어,159948,1331883200,2017,"['드라마', '판타지']",0
144215,아토믹블론드,155368,1177725658,2017,['액션'],0
125439,레고닌자고무비,154966,1149394400,2017,"['애니메이션', '액션', '코미디', '모험', '가족']",0
132627,레고배트맨무비,148760,1175424305,2017,"['애니메이션', '액션', '모험', '코미디', '가족', '판타지']",0
161847,극장판또봇:로봇군단의습격,141865,1090835800,2017,['애니메이션'],0
167035,극장판에그엔젤코코밍:푸르밍과두근두근코코밍세계,137052,1055895200,2017,['애니메이션'],0
155680,로마의휴일,134827,993321176,2017,"['코미디', '드라마']",0
162824,저수지게임,125402,984605100,2017,"['스릴러', '다큐멘터리']",0
160135,"서서평,천천히평온하게",123344,878090400,2017,['다큐멘터리'],0
159408,극장판소드아트온라인-오디널스케일-,120667,925453500,2017,"['애니메이션', 'SF', '액션']",0
152268,직쏘,111506,972332500,2017,"['공포', '스릴러', '범죄']",0
163027,베이블레이드버스트갓:갓발키리의탄생,109358,827511500,2017,['애니메이션'],0
94183,슈퍼빼꼼:스파이대작전,99693,712385900,2017,"['애니메이션', '코미디']",0
151674,김광석,98231,772483500,2017,['다큐멘터리'],0
146407,다크타워:희망의탑,97017,761759275,2017,"['액션', '모험', '판타지']",0
164968,노게임노라이프-제로-,90643,738618300,2017,"['모험', '애니메이션']",0
151196,원더,81680,632389700,2017,['드라마'],0
160464,꼬마참새리차드:아프리카원정대,81136,599076600,2017,['애니메이션'],0
156417,너와100번째사랑,80614,633052500,2017,"['드라마', '멜로/로맨스']",0
165029,오즈:신기한마법가루,78440,565456600,2017,"['애니메이션', '모험', '가족']",0
143490,파워레인져스:더비기닝,73875,577103561,2017,"['액션', '모험', '판타지', 'SF']",0
160964,바다탐험대옥토넛시즌4:더파이널,73797,481425000,2017,"['애니메이션', '모험']",0
143099,더서클,71362,578129700,2017,"['드라마', 'SF', '스릴러']",0
158576,극장판파워레인저:애니멀포스VS닌자포스미래에서온메시지,65895,501257700,2017,['액션'],0
169561,뷰티풀투모로우,63279,552273700,2017,['드라마'],0
156185,극장판쿠로코의농구라스트게임,63268,470700000,2017,['애니메이션'],0
165514,리틀프린세스소피아:신비한섬,62454,441475500,2017,"['애니메이션', '가족', '판타지']",0
168478,더크리스마스,62082,461785500,2017,"['애니메이션', '모험', '코미디']",0
158266,바다탐험대옥토넛시즌4:바다괴물대소동,60980,405330500,2017,"['애니메이션', '모험']",0
166008,래빗스쿨,55784,401768900,2017,"['애니메이션', '가족']",0
154262,위시어폰,55586,437183000,2017,['공포'],0
168508,극장판숲의요정페어리루~크리스마스의기적:마법의날개~,54988,424665700,2017,['애니메이션'],0
154267,매혹당한사람들,54041,412885500,2017,"['스릴러', '드라마']",0
125418,튤립피버,52144,417768549,2017,"['드라마', '멜로/로맨스']",0
152650,마더!,46677,368306382,2017,"['스릴러', '미스터리', '드라마']",0
142634,내가죽기전에가장듣고싶은말,45347,332742600,2017,['코미디'],0
169348,하이큐!!재능과센스,42972,308774500,2017,['애니메이션'],0
159521,꼬마돼지베이브의대모험,42879,293359100,2017,"['애니메이션', '모험']",0
169262,페이트스테이나이트헤븐즈필제1장프레시지플라워,42413,338294000,2017,"['애니메이션', '액션', '드라마']",0
144657,예감은틀리지않는다,41994,328415900,2017,['드라마'],0
158651,이모티:더무비,40372,290079700,2017,"['애니메이션', '코미디', '가족', '모험']",0
164335,산상수훈,40073,287246000,2017,['드라마'],0
168501,극장판프리파라모두의동경♪렛츠고☆프리파리,36450,279848900,2017,['애니메이션'],0
159741,잠깐만회사좀관두고올게,35429,279455400,2017,['드라마'],0
143469,어메이징메리,34777,279960500,2017,['드라마'],0
144988,7번째내가죽던날,34567,261910400,2017,"['드라마', '미스터리']",0
162471,더플랜,34225,263526895,2017,['다큐멘터리'],0
166083,극장판위베어베어스:곰브라더스,32021,230410600,2017,"['애니메이션', '코미디']",0
99093,리빙보이인뉴욕,30379,248619800,2017,"['드라마', '멜로/로맨스']",0
166583,세번째살인,29361,240395200,2017,"['서스펜스', '드라마']",0
149071,매직울프,29204,224852500,2017,"['애니메이션', '모험', '코미디']",0
159525,마리안느와마가렛,28722,200228400,2017,['다큐멘터리'],0
143437,스페이스비트윈어스,28085,215291361,2017,"['모험', '드라마', '멜로/로맨스', 'SF']",0
164986,키드냅,27854,214871800,2017,"['액션', '스릴러']",0
164108,내게남은사랑을,27414,180693600,2017,['드라마'],0
162232,지니어스,27224,209700437,2017,['드라마'],0
167103,몬스터섬의비밀,26739,184568800,2017,['애니메이션'],0
165669,메소드,26577,215611800,2017,"['드라마', '멜로/로맨스']",0
171909,골드,25612,195316900,2017,"['모험', '드라마']",0
156912,"안녕,나의소울메이트",24381,191541500,2017,['드라마'],0
162933,파워배틀와치카:와치가면의역습,23630,166656500,2017,['애니메이션'],0
149517,유리정원,22752,160437700,2017,"['미스터리', '드라마']",0
165751,스테이션7,22536,169220100,2017,"['액션', '드라마']",0
114268,송투송,22518,172525100,2017,"['드라마', '멜로/로맨스']",0
144171,빌리진킹:세기의대결,20018,158890000,2017,['코미디'],0
161869,극장판어드벤처타임:비밀의아일랜드,19986,163679600,2017,['애니메이션'],0
161963,아이앰히스레저,19771,158340439,2017,['다큐멘터리'],0
140257,슬립리스:크리미널나이트,18740,146025800,2017,"['액션', '범죄', '스릴러']",0
162956,그후,18648,142319508,2017,"['드라마', '멜로/로맨스']",0
154594,은혼,18323,148853500,2017,"['액션', '모험', '코미디']",0
163386,배드지니어스,17943,141298336,2017,['스릴러'],0
163832,"괜찮아요,미스터브래드",17691,134945900,2017,['드라마'],0
158536,길,17222,76854600,2017,['드라마'],0
138601,여배우는오늘도,16864,138754300,2017,['드라마'],0
166807,빅배드폭스,16340,120614100,2017,['애니메이션'],0
137909,링스,16336,136520300,2017,['공포'],0
124205,스파이게임,15986,122840172,2017,"['액션', '스릴러']",0
166657,호비와무지개오아시스대모험,15629,108724000,2017,"['애니메이션', '모험']",0
120795,로즈,14955,113253541,2017,"['드라마', '멜로/로맨스']",0
167108,"귀향,끝나지않은이야기",14490,105487200,2017,['드라마'],0
154508,용순,13268,97538200,2017,['드라마'],0
162419,돌아온다,12751,82849300,2017,['드라마'],0
158252,시인의사랑,12547,97464900,2017,['드라마'],0
158181,소나기,12403,79438808,2017,['애니메이션'],0
158094,쿵푸요가,12048,91563500,2017,"['액션', '모험', '코미디', '미스터리']",0
160009,내친구정일우,11965,76198100,2017,['다큐멘터리'],0
143489,주키퍼스와이프,11795,90190446,2017,"['드라마', '전쟁']",0
158630,"러브,어게인",11628,89873800,2017,"['드라마', '코미디', '멜로/로맨스']",0
160990,파워캐치완다:버그본의지구습격,10881,86394400,2017,"['액션', '모험']",0
155218,이웃집스타,10854,78213300,2017,['코미디'],0
159108,우리는같은꿈을꾼다,10773,84208100,2017,"['드라마', '멜로/로맨스']",0
154669,직지코드,10639,71169700,2017,['다큐멘터리'],0
171115,해피버스데이,10634,84559800,2017,['드라마'],0
158640,빅토리아&압둘,10366,73487278,2017,['드라마'],0
162200,나의엔젤,9097,68315000,2017,['멜로/로맨스'],0
165524,노트르담드파리,9085,115659500,2017,['공연실황'],0
158649,잇컴스앳나잇,8942,72114418,2017,"['미스터리', '스릴러']",0
168668,올드마린보이,8572,61442800,2017,['다큐멘터리'],0
140653,나는고양이로소이다,8388,67338200,2017,['다큐멘터리'],0
159683,낮잠공주:모르는나의이야기,8145,57713400,2017,"['애니메이션', '판타지', '드라마']",0
170236,무서운꿈,7995,62718700,2017,"['공포', '미스터리']",0
151289,올아이즈온미,7836,63365400,2017,['드라마'],0
168551,뉴니스,7543,60296500,2017,"['멜로/로맨스', '드라마']",0
164298,청춘합창단-또하나의꿈,7269,50951400,2017,['다큐멘터리'],0
170613,내가죽기전에,7082,18427000,2017,"['공포', '스릴러']",0
158318,고양이케디,7082,55759600,2017,['다큐멘터리'],0
158864,베를린신드롬,7011,54659800,2017,['스릴러'],0
160944,"다시,벚꽃",6793,54457500,2017,['다큐멘터리'],0
162420,미스프레지던트,6749,45874500,2017,['다큐멘터리'],0
162172,초행,6691,51719500,2017,['드라마'],0
162751,구세주:리턴즈,6151,45622000,2017,['코미디'],0
159853,마음이외치고싶어해,5975,44052100,2017,['드라마'],0
162869,두개의사랑,5782,47291300,2017,['스릴러'],0
158888,당신과함께한순간들,5453,41057300,2017,['드라마'],0
159648,그들이진심으로엮을때,5436,42120500,2017,"['드라마', '가족']",0
162872,빛나는,5314,40173200,2017,"['드라마', '멜로/로맨스']",0
162150,파란나비효과,5214,35941100,2017,['다큐멘터리'],0
162229,쇠파리,4836,36279100,2017,"['범죄', '드라마']",0
158691,블랙쉐도우,4502,33762500,2017,"['액션', '스릴러']",0
158256,고스트스토리,4276,37338700,2017,"['판타지', '멜로/로맨스']",0
160922,왕을참하라,4237,32469800,2017,['드라마'],0
159146,부에나비스타소셜클럽2:아디오스,4069,31313000,2017,['다큐멘터리'],0
159167,벤딩디아크:세상을바꾸는힘,3889,27478600,2017,['다큐멘터리'],0
159716,나의서른에게,3567,25889900,2017,['드라마'],0
149289,메리크리스마스미스터모,3465,24476800,2017,['블랙코미디'],0
161332,나부코,3441,70872000,2017,['공연실황'],0
162716,아이엠호프맨,2773,20126000,2017,['다큐멘터리'],0
162228,푸른노을,2742,19342200,2017,['드라마'],0
160261,밤섬해적단서울불바다,2420,18762700,2017,['다큐멘터리'],0
152387,"컴,투게더",2233,17261200,2017,['드라마'],0
159642,치어댄스,2186,16060500,2017,['코미디'],0
162578,러브,2108,16473500,2017,['다큐멘터리'],0
162260,바람의춤꾼,2039,12443100,2017,['다큐멘터리'],0
134891,지렁이,1921,14581600,2017,['드라마'],0
162151,폭력의씨앗,1897,13541300,2017,['드라마'],0
149133,돈슬립,1839,14378500,2017,"['공포', '스릴러']",0
161988,돈슬립,1839,14378500,2017,"['공포', '스릴러']",0
158688,라트라비아타,1768,40719500,2017,"['뮤지컬', '공연실황']",0
158688,라트라비아타,1442,35543500,2017,"['뮤지컬', '공연실황']",0
92082,오버드라이브,1675,12853100,2017,"['액션', '스릴러']",0
148996,일주일간친구,1651,12656800,2017,"['멜로/로맨스', '드라마']",0
168504,광인옥한흠,1637,12065500,2017,['다큐멘터리'],0
151810,로우,1610,14016000,2017,"['스릴러', '공포']",0
168863,고향이어디세요,1585,11399900,2017,['다큐멘터리'],0
141668,브레인온파이어,1564,12036000,2017,['드라마'],0
