code,title,관객수,매출액,year,genre,down
93756,명량,17613682,135748398910,2014,"['액션', '드라마']",0
45290,인터스텔라,10105247,80671424300,2014,['SF'],0
102817,해적:바다로간산적,8666046,66370682706,2014,"['모험', '액션']",0
107924,수상한그녀,8657982,62705348249,2014,"['코미디', '드라마']",0
102875,국제시장,5345677,41089567596,2014,['드라마'],0
100691,트랜스포머:사라진시대,5295836,44012752845,2014,"['SF', '액션', '모험']",0
99752,군도:민란의시대,4774931,36988022499,2014,['액션'],0
90589,엣지오브투모로우,4699307,38732961201,2014,"['액션', 'SF']",0
99714,엑스맨:데이즈오브퓨처패스트,4313871,34654558766,2014,"['SF', '모험', '액션', '판타지']",0
94187,어메이징스파이더맨2,4168353,34869101800,2014,"['액션', '모험', '판타지']",0
67769,타짜-신의손,4015361,32373120927,2014,['드라마'],0
99740,혹성탈출:반격의서막,4002560,31514053095,2014,"['액션', '드라마', 'SF', '스릴러']",0
96327,캡틴아메리카:윈터솔져,3963251,31711040385,2014,"['액션', '모험', 'SF']",0
108225,역린,3849552,29894266890,2014,['드라마'],0
130013,"님아,그강을건너지마오",3846378,29845829479,2014,['다큐멘터리'],0
107373,신의한수,3566852,28812027456,2014,"['범죄', '액션']",0
134641,비긴어게인,3427524,27098834504,2014,[],0
76020,드래곤길들이기2,3000056,23979935189,2014,"['애니메이션', '액션', '모험', '코미디', '가족', '판타지']",0
106547,표적,2841828,22256769300,2014,"['액션', '드라마']",0
105015,메이즈러너,2812427,21489367677,2014,"['액션', '미스터리', 'SF', '스릴러']",0
97816,호빗:다섯군대전투,2509887,21428483344,2014,"['판타지', '모험']",0
113312,나의사랑나의신부,2141155,16636404305,2014,"['멜로/로맨스', '코미디']",0
98484,논스톱,2084482,16066549940,2014,['액션'],0
100990,인투더스톰,2078698,16157166332,2014,"['액션', '스릴러']",0
93933,노아,2026594,15514373500,2014,"['모험', '드라마', '판타지']",0
143944,남자가사랑할때,1979311,14510222300,2014,[],0
107960,루시,1974893,16468076039,2014,['액션'],0
130637,루시,1974893,16468076039,2014,"['다큐멘터리', '애니메이션']",0
117790,기술자들,1778083,13652480148,2014,"['범죄', '액션']",0
116234,나를찾아줘,1764233,14017716731,2014,['스릴러'],0
128235,제보자,1755181,13515762802,2014,['드라마'],0
105521,피끓는청춘,1676040,11688382888,2014,"['코미디', '멜로/로맨스', '드라마']",0
116532,두근두근내인생,1624601,12291081634,2014,['드라마'],0
91192,300:제국의부활,1593116,13395159700,2014,"['액션', '드라마', '전쟁']",0
113377,엑소더스:신들과왕들,1511195,12442681926,2014,['드라마'],0
113353,인간중독,1441973,11284912400,2014,"['드라마', '멜로/로맨스']",0
92003,말레피센트,1397526,10776965900,2014,"['판타지', '모험', '드라마']",0
110332,폼페이:최후의날,1373873,10303127700,2014,"['액션', '모험', '드라마', '멜로/로맨스']",0
107928,퓨리,1362114,10367640686,2014,"['액션', '드라마', '전쟁']",0
118377,드라큘라:전설의시작,1321751,10607703908,2014,"['판타지', '액션']",0
97857,가디언즈오브갤럭시,1311190,11098239184,2014,"['액션', '모험', 'SF']",0
112079,빅매치,1177438,8952096578,2014,['액션'],0
113342,슬로우비디오,1169562,8913092219,2014,['드라마'],0
66026,로보캅,979509,7299641958,2014,"['액션', '범죄', 'SF', '스릴러']",0
121090,우리는형제입니다,970373,7263255399,2014,"['코미디', '가족']",0
127338,애나벨,926027,7083492943,2014,['공포'],0
100644,헝거게임:모킹제이,854377,6400058044,2014,"['판타지', '액션']",0
118922,카트,812490,5912676633,2014,['드라마'],0
97612,그랜드부다페스트호텔,774699,6019756082,2014,"['미스터리', '모험']",0
103324,리오2,765961,5669231900,2014,"['애니메이션', '모험', '코미디', '가족']",0
118370,"안녕,헤이즐",749146,5833905000,2014,"['드라마', '멜로/로맨스']",0
100987,고질라,709734,5972847963,2014,['액션'],0
104816,트랜센던스,696436,5478536500,2014,"['액션', '드라마', 'SF', '스릴러']",0
117774,상의원,676632,5293724564,2014,['드라마'],0
107961,우는남자,603495,4924852800,2014,"['액션', '드라마']",0
109937,패션왕,594871,4367545379,2014,"['드라마', '코미디']",0
118909,황제를위하여,592435,4754501771,2014,"['액션', '느와르']",0
118931,스텝업:올인,564589,4337490134,2014,"['드라마', '멜로/로맨스']",0
104467,몬스터,526557,4138207515,2014,['스릴러'],0
130688,몬스터,526557,4138207515,2014,[],0
131861,몬스터,526557,4138207515,2014,['애니메이션'],0
129783,눈의여왕2:트롤의마법거울,498320,3623421700,2014,"['애니메이션', '판타지', '가족']",0
120513,소녀괴담,481696,3554806054,2014,"['공포', '스릴러']",0
76651,넛잡:땅콩도둑들,478993,3283691800,2014,"['애니메이션', '모험', '코미디', '가족']",0
118974,마담뺑덕,471172,3728980590,2014,['멜로/로맨스'],0
103222,신이보낸사람,424258,3068195600,2014,['드라마'],0
110652,다이버전트,424045,3297769011,2014,"['SF', '액션', '판타지', '멜로/로맨스']",0
124042,주온:끝의시작,410644,3071127231,2014,['공포'],0
116799,좋은친구들,407228,3222101031,2014,"['범죄', '드라마']",0
93931,닌자터틀,400329,3321120147,2014,"['모험', '액션', '코미디', '판타지', 'SF']",0
123420,명탐정코난:이차원의저격수,398606,2768375000,2014,"['애니메이션', '서스펜스', '모험']",0
100828,나의독재자,385932,2906674546,2014,['드라마'],0
100015,천재강아지미스터피바디,385552,2859791400,2014,"['애니메이션', '가족', '모험']",0
173485,그녀,350618,2858143500,2014,['다큐멘터리'],0
118364,선오브갓,329252,2393896300,2014,['드라마'],0
102648,잭라이언:코드네임쉐도우,327589,2395391500,2014,"['액션', '드라마', '스릴러']",0
105246,숲속으로,317406,2409562888,2014,"['판타지', '뮤지컬']",0
119456,미녀와야수,316332,2393617300,2014,"['판타지', '멜로/로맨스']",0
114146,비행기2:소방구조대,311456,2246970700,2014,"['애니메이션', '모험', '코미디', '가족']",0
89724,프랑켄슈타인:불멸의영웅,299205,2175466123,2014,['액션'],0
107370,"러브,로지",292177,2223782646,2014,['멜로/로맨스'],0
109955,사랑에대한모든것,273336,2124639846,2014,"['멜로/로맨스', '드라마']",0
127707,마야,265388,1952169200,2014,['애니메이션'],0
136194,마야,265388,1952169200,2014,['드라마'],0
101972,노벰버맨,252444,1891131320,2014,"['액션', '스릴러']",0
94829,툼스톤,242707,1875449247,2014,"['액션', '범죄', '드라마', '미스터리', '스릴러']",0
94133,그레이스오브모나코,237219,1753300200,2014,"['드라마', '멜로/로맨스']",0
99094,레고무비,236129,1601300200,2014,"['애니메이션', '액션', '코미디']",0
100610,쓰리데이즈투킬,229673,1749223200,2014,"['액션', '스릴러', '범죄', '드라마']",0
117861,헤라클레스:레전드비긴즈,221340,1662357151,2014,"['액션', '모험', '판타지']",0
118409,덕수리5형제,210777,1590807200,2014,"['코미디', '스릴러']",0
94112,덤앤더머투,192726,1436861585,2014,['코미디'],0
125426,컬러풀웨딩즈,190384,1455808980,2014,['코미디'],0
118348,보이후드,185804,1429069018,2014,['드라마'],0
132380,일곱난쟁이,184661,1317916900,2014,"['애니메이션', '모험', '가족']",0
98485,익스펜더블3,152025,1158358800,2014,"['액션', '모험', '스릴러']",0
114276,마다가스카의펭귄,148890,1048496800,2014,"['애니메이션', '모험', '코미디', '가족']",0
117863,맨홀,133663,1084557130,2014,"['공포', '스릴러']",0
101953,꾸뻬씨의행복여행,122414,899446783,2014,"['모험', '드라마']",0
114261,더기버:기억전달자,107567,814330000,2014,"['SF', '드라마']",0
115366,도희야,106532,831101100,2014,['드라마'],0
119294,더시그널,106081,812086328,2014,"['SF', '액션', '스릴러']",0
100206,니드포스피드,105340,835859900,2014,"['액션', '범죄', '드라마', '스릴러']",0
109971,박스트롤,102682,731976100,2014,"['애니메이션', '가족', '모험', '코미디']",0
116327,슈퍼미니,92447,662218500,2014,"['애니메이션', '모험']",0
106065,허큘리스,86553,669882800,2014,"['액션', '모험']",0
45715,씬시티:다크히어로의부활,83182,656718748,2014,"['액션', '범죄', '스릴러']",0
119962,터널3D,80989,620874000,2014,"['공포', '스릴러']",0
103765,아더우먼,78978,593353218,2014,"['코미디', '멜로/로맨스']",0
109104,매직인더문라이트,77307,607407281,2014,"['코미디', '드라마', '멜로/로맨스']",0
115503,브릭맨션:통제불능범죄구역,74912,543025047,2014,"['액션', '범죄', '드라마']",0
128202,정글히어로,72047,511579300,2014,['애니메이션'],0
101961,모뉴먼츠맨:세기의작전,71483,534041027,2014,"['액션', '드라마']",0
