code,title,관객수,매출액,year,genre,down
130966,부산행,11565479,93178283048,2016,"['액션', '스릴러']",0
122527,캡틴아메리카:시빌워,8677249,72672111827,2016,"['액션', 'SF', '스릴러']",0
137952,밀정,7500420,61269783831,2016,['액션'],0
141104,터널,7120508,57529484417,2016,['드라마'],0
153973,터널,7120508,57529484417,2016,"['스릴러', '미스터리']",0
142822,인천상륙작전,7049643,55101410303,2016,"['전쟁', '드라마']",0
94767,덕혜옹주,5599229,44393828109,2016,"['서사', '드라마']",0
125459,닥터스트레인지,5446239,47481830396,2016,"['액션', '모험', '판타지']",0
145162,마스터,4935320,39784641065,2016,"['액션', '범죄']",0
130850,주토피아,4706158,37096057742,2016,"['애니메이션', '액션', '모험', '코미디', '가족']",0
115642,신비한동물사전,4662534,39300515858,2016,"['판타지', '모험']",0
132933,판도라,4313864,33955398164,2016,"['드라마', '스릴러']",0
123519,아가씨,4287839,35211229991,2016,"['스릴러', '드라마']",0
97692,쿵푸팬더3,3984812,31340798156,2016,"['애니메이션', '액션', '모험', '코미디', '가족']",0
75426,데드풀,3317196,27595618651,2016,['액션'],0
113344,나우유씨미2,3100113,25116690113,2016,"['범죄', '액션']",0
142803,형,2979659,23113768293,2016,"['코미디', '드라마']",0
119430,엑스맨:아포칼립스,2938818,24467887950,2016,"['액션', '모험', '판타지', 'SF']",0
129383,미스페레그린과이상한아이들의집,2718158,21841214586,2016,"['판타지', '미스터리']",0
144968,제이슨본,2611966,21253434663,2016,"['액션', '스릴러']",0
97629,도리를찾아서,2601734,20703899933,2016,"['애니메이션', '모험', '코미디', '가족']",0
44913,아수라,2594028,20576226662,2016,"['범죄', '액션']",0
122489,정글북,2537438,21517647134,2016,"['모험', '드라마']",0
134980,마이펫의이중생활,2520670,19406436655,2016,"['애니메이션', '코미디', '가족']",0
134963,라라랜드,2385108,19996139232,2016,"['드라마', '뮤지컬', '멜로/로맨스']",0
109960,배트맨대슈퍼맨:저스티스의시작,2256913,18906246428,2016,"['액션', '모험', '판타지', 'SF']",0
139700,굿바이싱글,2108273,16912706195,2016,"['코미디', '드라마']",0
134895,봉이김선달,2051277,16227052642,2016,"['코미디', '모험']",0
114282,컨저링2,1928605,15759374229,2016,['공포'],0
126032,수어사이드스쿼드,1898220,15874111188,2016,['액션'],0
74866,인디펜던스데이:리써전스,1500830,12770879840,2016,"['액션', '모험', 'SF']",0
115504,탐정홍길동:사라진마을,1430885,11516170845,2016,"['드라마', '액션']",0
125468,벤허,1400301,11410860395,2016,"['모험', '드라마']",0
75006,워크래프트:전쟁의서막,1163274,10142271205,2016,"['액션', '모험', '판타지']",0
125414,스타트렉비욘드,1157156,10190375820,2016,"['액션', '모험', 'SF', '스릴러']",0
142625,미씽:사라진여자,1153109,8881616256,2016,"['미스터리', '가족', '서스펜스']",0
145292,"당신,거기있어줄래요",1124815,8999085248,2016,"['판타지', '드라마']",0
144918,라이트아웃,1111284,8893059975,2016,['공포'],0
144938,씽,1063175,8203857789,2016,"['뮤지컬', '애니메이션']",0
144944,맨인더다크,1003406,8480368672,2016,"['공포', '스릴러']",0
133129,"고산자,대동여지도",974262,7801007258,2016,['드라마'],0
137915,미비포유,945172,7663772990,2016,['멜로/로맨스'],0
136835,매그니피센트7,921317,7633490421,2016,"['액션', '서부']",0
118967,갓오브이집트,919834,7621291624,2016,"['모험', '판타지']",0
120791,레전드오브타잔,858402,7196970717,2016,"['액션', '모험']",0
143456,브리짓존스의베이비,820995,6678585874,2016,"['코미디', '멜로/로맨스']",0
146512,스플릿,758195,6102712539,2016,['드라마'],0
155734,스플릿,758195,6102712539,2016,['드라마'],0
127865,런던해즈폴른,731584,5908367979,2016,"['액션', '범죄', '스릴러']",0
141824,국가대표2,709929,5482232042,2016,['드라마'],0
129461,인페르노,689071,5656281303,2016,"['미스터리', '스릴러']",0
167944,인페르노,689071,5656281303,2016,"['액션', '드라마', '판타지', '스릴러']",0
133457,앵그리버드더무비,680606,5218111744,2016,"['애니메이션', '액션', '코미디']",0
136899,사냥,645922,4912658515,2016,"['액션', '스릴러']",0
143495,설리:허드슨강의기적,627102,5234170754,2016,['드라마'],0
119412,잭리처:네버고백,611097,4638072258,2016,"['액션', '범죄', '드라마', '미스터리', '스릴러']",0
136868,로그원:스타워즈스토리,596487,5127537094,2016,"['액션', '모험', '판타지', 'SF']",0
146560,싱스트리트,560790,4489637672,2016,"['드라마', '멜로/로맨스']",0
127378,아이스에이지:지구대충돌,553760,4092484600,2016,"['애니메이션', '모험', '코미디', '가족']",0
130987,메카닉:리크루트,551897,4458200800,2016,"['액션', '범죄', '스릴러']",0
134873,고스트버스터즈,515553,4116570075,2016,"['액션', '코미디', 'SF']",0
118953,거울나라의앨리스,513202,4145733267,2016,"['모험', '가족', '판타지']",0
141259,가려진시간,510878,3946462400,2016,"['드라마', '판타지']",0
149049,명탐정코난:순흑의악몽,508869,3766157500,2016,['애니메이션'],0
132998,계춘할망,482516,3600794348,2016,"['드라마', '가족']",0
94195,헌츠맨:윈터스워,445009,3544262706,2016,"['액션', '모험', '드라마', '판타지']",0
144943,언더워터,384789,3111772391,2016,"['드라마', '스릴러']",0
134856,클로버필드10번지,357736,2928428655,2016,"['미스터리', '스릴러']",0
140647,위자:저주의시작,331877,2637517406,2016,['공포'],0
144945,아기배달부스토크,322354,2436955700,2016,"['애니메이션', '코미디', '가족']",0
136687,위대한소원,308398,2440004213,2016,"['코미디', '드라마']",0
145335,혼숨,288016,2258422445,2016,['공포'],0
149645,극장판안녕자두야,280406,2137638000,2016,['애니메이션'],0
137908,닌자터틀:어둠의히어로,235207,1934052000,2016,"['액션', '모험', '코미디', '판타지', 'SF']",0
133447,드림쏭,234387,1826269700,2016,"['애니메이션', '모험', '가족']",0
136876,독수리에디,226341,1799381120,2016,['드라마'],0
146214,원피스필름골드,215546,1700502100,2016,"['애니메이션', '모험', '판타지', '액션']",0
152183,"무현,두도시이야기",192668,1511430600,2016,['다큐멘터리'],0
133496,부활,176122,1247191600,2016,['드라마'],0
148655,매직브러시,172370,1294829300,2016,['애니메이션'],0
133479,빅,161196,1176116720,2016,"['애니메이션', '모험', '코미디', '가족']",0
152169,달빛궁궐,153097,1147863700,2016,"['애니메이션', '판타지', '모험']",0
137709,미스컨덕트,149095,1138175038,2016,"['범죄', '스릴러']",0
122195,서울역,147031,1162471562,2016,['애니메이션'],0
140265,13시간,145952,1170500514,2016,"['액션', '드라마', '스릴러']",0
146534,자백,143648,1128388200,2016,['다큐멘터리'],0
93929,장난감이살아있다,142977,1112430600,2016,"['애니메이션', '모험', '가족']",0
136845,플로렌스,139717,1079970100,2016,"['드라마', '코미디']",0
147834,로빈슨크루소,139392,1071533400,2016,"['애니메이션', '모험', '코미디']",0
125444,제5침공,135874,1041049900,2016,"['모험', 'SF', '스릴러']",0
136870,카페소사이어티,126460,1047396666,2016,"['코미디', '드라마', '멜로/로맨스']",0
137340,마이리틀자이언트,125800,991375900,2016,"['모험', '가족', '코미디']",0
146508,죽여주는여자,121444,884865300,2016,['드라마'],0
134847,피터와드래곤,109137,865600600,2016,"['모험', '가족', '판타지']",0
119453,다이버전트시리즈:얼리전트,103556,818897545,2016,"['액션', '모험', 'SF']",0
144310,무서운이야기3:화성에서온소녀,97804,784148500,2016,['공포'],0
137921,바스티유데이,96579,766892600,2016,['액션'],0
145804,걷기왕,95542,710905075,2016,['드라마'],0
147047,일사각오,94767,682581500,2016,['드라마'],0
146548,태풍이지나가고,93005,772484972,2016,['드라마'],0
127395,크리미널,92358,738985181,2016,"['액션', '범죄', '드라마', '미스터리', '스릴러']",0
153951,루돌프와많이있어,89510,682883600,2016,['애니메이션'],0
169773,룸,87673,700569900,2016,['애니메이션'],0
163133,유스,85363,663547600,2016,"['드라마', 'SF']",0
137971,로스트인더스트,81236,633772822,2016,"['범죄', '드라마']",0
142689,최악의하루,80754,639959190,2016,['멜로/로맨스'],0
129331,오마이그랜파,79701,632806532,2016,['코미디'],0
128273,엽기적인그녀2,77124,594260900,2016,"['멜로/로맨스', '코미디']",0
137887,언더월드:블러드워,72071,567567100,2016,"['액션', '판타지']",0
