,year,title,genre,down
104365,2014,데저트 댄서 (Desert Dancer ),['드라마'],0
104373,2014,5 to 7,['멜로/로맨스'],0
104374,2014,로스트 리버 (Lost River),"['판타지', '스릴러']",0
104390,2014,앤 소 잇 고즈 (And So It Goes ),"['코미디', '드라마', '멜로/로맨스']",0
104402,2014,타미 (Tammy),['코미디'],0
104405,2014,메이즈 헌터: 살인곰의 습격 (Into the Grizzly Maze),"['액션', '공포', '스릴러']",0
104423,2014,베어풋 (Barefoot),"['코미디', '드라마', '멜로/로맨스']",0
104425,2014,미드나잇 선 (Midnight Sun),"['드라마', '멜로/로맨스', '전쟁']",0
104442,2014,메리 프리진 크리스마스 (A Merry Friggin' Christmas),['코미디'],0
104445,2014,로이터링 위드 인텐트 (Loitering with Intent),"['코미디', '드라마']",0
104454,2014,미려배후 (Beautiful Trap),['드라마'],0
104467,2014,몬스터 (Monster),['스릴러'],0
104478,2014,언브로큰 (Unbroken),"['액션', '드라마', '전쟁']",0
104816,2014,트랜센던스 (Transcendence),"['액션', '드라마', 'SF', '스릴러']",0
105011,2014,제사벨 (Jessabelle),"['공포', '스릴러']",0
105013,2014,뱀파이어 아카데미 (Vampire Academy),"['액션', '코미디', '판타지', '공포', '미스터리']",0
105014,2014,어바웃 라스트 나이트 (About Last Night ),"['코미디', '멜로/로맨스']",0
105015,2014,메이즈 러너 (The Maze Runner),"['액션', '미스터리', 'SF', '스릴러']",0
105221,2014,아마폴라 (Amapola),"['코미디', '드라마', '뮤지컬']",0
105246,2014,숲속으로 (Into the Woods),"['판타지', '뮤지컬']",0
105287,2014,몬타나 (Montana),"['액션', '범죄', '드라마', '스릴러']",0
105502,2014,코트 스틸링 (Caught Stealing ),['스릴러'],0
105521,2014,피끓는 청춘 (Hot Young Bloods),"['코미디', '멜로/로맨스', '드라마']",0
105544,2014,타투아 (Tatua),['액션'],0
105545,2014,가디언스 오브 루나 (Guardians of Luna),"['애니메이션', '액션', '모험']",0
105546,2014,첫경험만 8번째 (Premature),['코미디'],0
105556,2014,50 to 1 (50 to 1),['드라마'],0
105558,2014,글래스 친 (Glass Chin ),"['드라마', '스릴러']",0
105562,2014,애스크 미 애니씽 (Ask Me Anything),"['드라마', '미스터리', '스릴러']",0
105564,2014,H4,['드라마'],0
105565,2014,알제리안 (The Algerian),"['스릴러', '액션', '멜로/로맨스']",0
105566,2014,노크 엠 데드 (Knock 'em Dead ),"['스릴러', '코미디']",0
105569,2014,맙스터 : 콜 포 더 뉴 오더 (Mobster: A Call for the New Order),"['액션', '드라마']",0
105575,2014,그레이스 댓 킵스 디스 월드 (The Grace That Keeps This World),['드라마'],0
105588,2014,수사전,['드라마'],0
105590,2014,베로니카 마스 (Veronica Mars),"['코미디', '범죄', '드라마']",0
105591,2014,바이 더 건 (By the Gun),"['범죄', '드라마', '스릴러']",0
105595,2014,베일 오브 트와일라잇 (The Veil of Twilight),"['범죄', '판타지', '미스터리']",0
105828,2014,리커리쉬 (Liquorice),"['판타지', '미스터리', '스릴러']",0
105836,2014,걸트래쉬: 올 나이트 롱 (Girltrash: All Night Long),"['코미디', '범죄', '드라마']",0
105852,2014,블러드 쉐드 (Blood Shed),['공포'],0
105878,2014,데드 오브 윈터 : 생존게임 (DEAD OF WINTER),['스릴러'],0
105949,2014,룸 앤 보드 (Room and Board),['공포'],0
105951,2014,브릿 (Britt),['드라마'],0
105952,2014,스피드볼 (Speedball),['코미디'],0
105957,2014,뷰티풀 나이트메어 (Beautiful Nightmare),"['SF', '스릴러']",0
105960,2014,터널: 다크니스 디센딩 (20 Ft Below: The Darkness Descending),['스릴러'],0
106000,2014,섹스코치 (Mantervention),['코미디'],0
106065,2014,허큘리스 (Hercules),"['액션', '모험']",0
106069,2014,히든 아이덴티티 (Eliza Graves),"['미스터리', '스릴러']",0
106093,2014,코르비대 (Corvidae),"['가족', '판타지', '공포']",0
106303,2014,더 오트밀 맨 (The Oatmeal Man),"['코미디', '공포', 'SF']",0
106398,2014,트렁크드 (Trunk'd ),['코미디'],0
106509,2014,더 저지 (The Judge),['드라마'],0
106518,2014,쓰리 데이즈,['드라마'],0
106532,2014,라이엇 클럽 (The Riot Club),['드라마'],0
106547,2014,표적 (The Target),"['액션', '드라마']",0
106549,2014,애플루엔자 (Affluenza),['드라마'],0
106551,2014,케이브걸 더 무비 (Cavegirl the Movie),['판타지'],0
106562,2014,러브 인 더 빅 시티 3 (Love in the Big City 3),"['코미디', '판타지']",0
106563,2014,로얄 킬러 (The Royal Killer),"['액션', '범죄', '드라마']",0
106570,2014,와일드우드 인 (Wildwood Inn),"['드라마', '멜로/로맨스']",0
106588,2014,증거불충분,['스릴러'],0
106590,2014,전장사,['드라마'],0
106792,2014,랩 댄스 (Lap Dance),['드라마'],0
106796,2014,단테스 퍼거토리 다큐먼티드 (Dante's Purgatory Documented),"['드라마', '판타지']",0
107015,2014,거리의 보안관 (Swelter),"['액션', '드라마', '스릴러']",0
107043,2014,슬래쉬 (Slash),['공포'],0
107044,2014,캐빈 피버: 페이션트 제로 (Cabin Fever: Patient Zero),"['공포', 'SF', '스릴러']",0
107099,2014,캘버리 (Calvary),"['코미디', '드라마']",0
107306,2014,버드맨 (Birdman),"['코미디', '드라마']",0
107307,2014,킬 미 쓰리 타임즈 (Kill Me Three Times),"['액션', '스릴러']",0
107369,2014,쉬린 인 러브 (Shirin in Love),"['코미디', '멜로/로맨스']",0
107370,2014,"러브, 로지 (Love, Rosie )",['멜로/로맨스'],0
107373,2014,신의 한 수 (The Divine Move),"['범죄', '액션']",0
107374,2014,나를 잊지 말아요 (Remember You),['멜로/로맨스'],0
107378,2014,마이 미스트리스 (My Mistress),"['드라마', '멜로/로맨스']",0
107672,2014,인 류 오브 플라워즈 (In Lieu of Flowers),"['멜로/로맨스', '드라마']",0
107735,2014,어 그림 비커밍 (A Grim Becoming),"['코미디', '공포']",0
107781,2014,이별까지 7일 (Our Family),['드라마'],0
107787,2014,스테이지 프라이트 (Stage Fright),"['공포', '뮤지컬']",0
107924,2014,수상한 그녀 (Miss Granny),"['코미디', '드라마']",0
107927,2014,꽃이 지면 꽃이 또 피고,['드라마'],0
107928,2014,퓨리 (Fury ),"['액션', '드라마', '전쟁']",0
107934,2014,나쁜 사랑 (3 HEARTS),"['드라마', '멜로/로맨스']",0
107935,2014,생 로랑 (Saint Laurent),['드라마'],0
107951,2014,블렌디드 (Blended),['코미디'],0
107960,2014,루시 (LUCY),['액션'],0
107961,2014,우는 남자 (No Tears For the Dead),"['액션', '드라마']",0
108006,2014,숨바꼭질: 겟 아웃 (Darkroom),"['스릴러', '공포']",0
108054,2014,유니콘즈 (Unicorns),['드라마'],0
108070,2014,지구 최후의 날 2015 (Rapture),"['액션', 'SF', '스릴러']",0
108202,2014,온 페인티드 윙스 (On Painted Wings),['드라마'],0
108211,2014,히 후 데어 (He Who Dares ),['액션'],0
108212,2014,화이트 칼라 훌리건 3 (White Collar Hooligan 3),['범죄'],0
108225,2014,역린 (The Fatal Encounter),['드라마'],0
108230,2014,셜록 시즌3 (Sherlock),"['범죄', '드라마', '미스터리']",0
108231,2014,런던 스캘리 (London Scally),['드라마'],0
108257,2014,일보지요 (Gone with the Bullets),"['액션', '모험', '코미디']",0
108299,2014,더 프레임 (The Frame),"['범죄', '드라마', '판타지']",0
108554,2014,더 매직 시티 (The Magic City),"['코미디', '드라마', '미스터리']",0
108555,2014,렛 더 라이언 로어 (Let the Lion Roar),['다큐멘터리'],0
108556,2014,로드 투 디 오픈 (Road to the Open),"['코미디', '드라마']",0
108559,2014,백 인 더 데이 (Back in the Day),"['멜로/로맨스', '코미디']",0
108563,2014,위키드 블러드 (Wicked Blood),"['액션', '드라마', '스릴러']",0
108564,2014,서렌더 (Surrender),['드라마'],0
108592,2014,테러 아일랜드 (Terror Island),"['공포', '스릴러']",0
108598,2014,닥터 후 시즌8 (Doctor Who),['드라마'],0
108708,2014,디사이플스 (Disciples),['공포'],0
108726,2014,절청풍운 3 (Overheard 3),"['액션', '드라마', '스릴러']",0
108738,2014,에이 키토스,['코미디'],0
108792,2014,오드리 (Audrey),['코미디'],0
108798,2014,앵그리스트맨 (The Angriest Man in Brooklyn),['드라마'],0
108799,2014,아이 포트 더 로우 (I Fought the Law),"['범죄', '드라마', '스릴러']",0
109023,2014,18 휠 버터플라이 (18 Wheel Butterfly),"['액션', '코미디']",0
109024,2014,10 씽즈 아이 헤이트 어바웃 라이프 (10 Things I Hate About Life),"['코미디', '멜로/로맨스']",0
109025,2014,스틸 (Still),['스릴러'],0
109028,2014,어사일럼 (Asylum),['공포'],0
109032,2014,건데이 (Gunday),"['액션', '드라마', '멜로/로맨스']",0
109093,2014,더 터널 킹 (The Tunnel King),"['액션', '스릴러']",0
109094,2014,세비지 머츠 (Savage Mutts),"['액션', '범죄', '스릴러']",0
109104,2014,매직 인 더 문라이트 (Magic in the Moonlight),"['코미디', '드라마', '멜로/로맨스']",0
109111,2014,리짓 시즌2 (Legit),['드라마'],0
109113,2014,디 아메리칸즈 시즌2 (The Americans),['드라마'],0
109117,2014,바이킹스 시즌2 (Vikings),['드라마'],0
109118,2014,베이츠 모텔 2 (Bates Motel),['드라마'],0
109119,2014,걸스 시즌3 (Girls),['드라마'],0
109120,2014,쉐임리스 4 (Shameless),['드라마'],0
109121,2014,쿠거 타운 5 (Cougar Town),['드라마'],0
109122,2014,하우스 오브 라이즈 시즌3 (House of Lies),['드라마'],0
109134,2014,에피소드 시즌3  (Episodes),['드라마'],0
109144,2014,인히어런트 바이스 (Inherent Vice),"['범죄', '드라마', '미스터리', '멜로/로맨스']",0
109146,2014,루겐 (Lies),"['드라마', '코미디']",0
109162,2014,마담 보바리 (Gemma Bovery),"['드라마', '멜로/로맨스']",0
109163,2014,감격시대 : 투신의 탄생,['드라마'],0
109169,2014,송 원 (Song One),"['드라마', '멜로/로맨스']",0
109171,2014,슬립 워커 (The Sleepwalker),['드라마'],0
109178,2014,151경기 (When the Game Stands Tall),['드라마'],0
109197,2014,콘크리트 언더그라운드 (Concrete Underground),['미스터리'],0
109438,2014,울브스 (Wolves),"['판타지', '액션']",0
109473,2014,뷰티풀 라이 (The Good Lie),['드라마'],0
109474,2014,폴 투 라이즈 (Fall to Rise),['드라마'],0
109484,2014,릴리스드 (Released),"['공포', '스릴러']",0
109597,2014,실명에 관한 노트 (Notes on Blindness),"['다큐멘터리', '드라마']",0
109626,2014,러덜리스 (Rudderless),"['드라마', '코미디']",0
109630,2014,더 퀴터 (The Quitter),"['코미디', '드라마']",0
109640,2014,클라우즈 오브 실스마리아 (Clouds of Sils Maria),['드라마'],0
109642,2014,더 이퀄라이저 (The Equalizer),"['액션', '범죄', '스릴러']",0
109650,2014,위시 아이 워즈 히어 (Wish I Was Here),"['가족', '드라마', '코미디']",0
109653,2014,더티 파티 (Search Party),['코미디'],0
109673,2014,스테이션 4 (Station 4),['액션'],0
109694,2014,머펫 모스트 원티드 (Muppets Most Wanted),"['모험', '코미디', '범죄', '가족', '뮤지컬']",0
109700,2014,러스트 포 러브 (Lust for Love),"['코미디', '멜로/로맨스']",0
109753,2014,해무 (Haemoo),['드라마'],0
109755,2014,멜리사 앤 조이 4 (Melissa & Joey),['드라마'],0
109758,2014,핫 인 클리블랜드 5 (Hot In Cleveland),['드라마'],0
109763,2014,정도전,['드라마'],0
109903,2014,웰컴 투 뉴욕 (Welcome to New York),['드라마'],0
109911,2014,빅 히어로 (Big Hero 6),"['애니메이션', '액션', '코미디', '가족', 'SF']",0
109913,2014,크로우즈 익스플로드 (Crows Explode),['액션'],0
109914,2014,발칙한 로맨스 (가제),"['멜로/로맨스', '코미디']",0
109920,2014,아메리칸 셰프 (Chef),['코미디'],0
109924,2014,신의 카르테 2 (In His Chart 2),['드라마'],0
109926,2014,테르마이 로마이 2 (Thermae Romae II),"['드라마', '판타지', '코미디']",0
109927,2014,작은 집 (The Little House),['드라마'],0
109928,2014,디 인터뷰 (The Interview),['코미디'],0
109932,2014,아미 브랏츠 (Army Bratz),['코미디'],0
109937,2014,패션왕 (Fashion King),"['드라마', '코미디']",0
109939,2014,에이전트: 센추리 21 (Agent: Century 21),['코미디'],0
109940,2014,S테이프 (Sex Tape),"['코미디', '드라마']",0
109941,2014,3인의 사기단: 진범을 찾아라 (one third),"['범죄', '코미디', '드라마']",0
109942,2014,봄을 짊어지고 (Carrying Spring),['드라마'],0
109954,2014,래기스 (Laggies),"['코미디', '멜로/로맨스']",0
109955,2014,사랑에 대한 모든 것 (The Theory of Everything),"['멜로/로맨스', '드라마']",0
109969,2014,캠프 엑스레이 (Camp X-Ray),['드라마'],0
109971,2014,박스트롤 (The Boxtrolls),"['애니메이션', '가족', '모험', '코미디']",0
109972,2014,영원스 (Young Ones),"['액션', '드라마', 'SF']",0
109973,2014,로우 다운 (Low Down),"['드라마', '가족']",0
109984,2014,아메리칸 스나이퍼 (American Sniper),['액션'],0
109987,2014,태양을 쏴라 (Heartbreak Hotel),"['멜로/로맨스', '느와르']",0
109994,2014,싱감 2 (Singham Returns),['액션'],0
110090,2014,클럽 (The Club),['드라마'],0
110091,2014,스페이스 사무라이: 오아시스 (Space Samurai: Oasis),['SF'],0
110092,2014,홀 인 원 2 (Hole in One 2),['코미디'],0
110093,2014,카슨 네이피어 (Carson Napier),['SF'],0
110094,2014,더 레시피 (The Recipe),['드라마'],0
110322,2014,일개인적무림 (Kung Fu Killer),"['액션', '스릴러', '범죄']",0
110330,2014,올 더 월더니스 (All the Wilderness),['드라마'],0
110332,2014,폼페이: 최후의 날 (Pompeii),"['액션', '모험', '드라마', '멜로/로맨스']",0
110339,2014,버트휘슬 (Buttwhistle),"['코미디', '범죄', '드라마', '미스터리', '멜로/로맨스']",0
110349,2014,사랑은 마시고 노래하며 (Life of Riley),['코미디'],0
110376,2014,엔젤스 인 스타더스트 (Angels in Stardust),"['코미디', '드라마']",0
110396,2014,비 내리는 소리를 듣다 (Rhythm of the rain),"['드라마', '멜로/로맨스']",0
110608,2014,레스트 홈 (Rest Home),['드라마'],0
110638,2014,콰이어트 원 (The Quiet Ones),['공포'],0
110639,2014,지저스: 더 디자이어 오브 에이지 (Jesus: The Desire of Ages),"['드라마', '가족']",0
110648,2014,어 모먼트 투 리멤버 (A Moment to Remember),"['드라마', '멜로/로맨스']",0
110649,2014,드래프트 데이 (Draft Day),['드라마'],0
110651,2014,블루밍 러브 (A Little Chaos),['멜로/로맨스'],0
110652,2014,다이버전트 (Divergent),"['SF', '액션', '판타지', '멜로/로맨스']",0
110653,2014,웨스턴 리벤지 (The Salvation),"['액션', '서부']",0
110736,2014,프리티 리틀 라이어스 5 (Pretty Little Liars),['드라마'],0
110737,2014,왕좌의 게임 4 (Game Of Thrones),"['드라마', '모험', '판타지']",0
110749,2014,용비봉무,['드라마'],0
110751,2014,로열 페인즈 6 (Royal Pains),['드라마'],0
110768,2014,루이 4 (Louie),['드라마'],0
110769,2014,매드맨 7 (Mad Men),['드라마'],0
110770,2014,싸이크 8 (Psych),['드라마'],0
110771,2014,웨어하우스 13 시즌5 (Warehouse 13),['드라마'],0
111020,2014,프리덤 포 조 (Freedom for Joe),['드라마'],0
111026,2014,론 앤 라우라 테이크 백 아메리카 (Ron and Laura Take Back America ),['코미디'],0
111033,2014,쿠바 퓨리 (Cuban Fury),['코미디'],0
111050,2014,애프터이미지 (Afterimages),['공포'],0
111057,2014,위험한 유혹 - 추억이 떠나면 외로움만 남는다,['멜로/로맨스'],0
111079,2014,우리 동네 히어로 (Now Hiring),"['액션', '코미디']",0
111086,2014,몬스터스 온 메인 스트리트 (Monsters on Main Street),"['코미디', '공포']",0
111089,2014,더 타겟 (Reach Me),['드라마'],0
111130,2014,한니발 시즌2 (Hannibal),['드라마'],0
111131,2014,너스 재키 시즌6 (Nurse Jackie),['드라마'],0
111167,2014,군사 칸베에,['드라마'],0
111168,2014,저스티 파이드 5 (Justified),['드라마'],0
111419,2014,트래블레이터 (Travelator),['액션'],0
111430,2014,더 포스트퓨먼 프로젝트 (The Posthuman Project),"['액션', '모험', '코미디']",0
111433,2014,캐치 (Catch),"['코미디', '드라마', '가족']",0
111436,2014,체이싱 고스트 (Chasing Ghosts),"['코미디', '드라마', '가족']",0
111486,2014,천국에 다녀온 소년 (Heaven Is for Real),['드라마'],0
111495,2014,퍼시큐티드 (Persecuted),"['액션', '드라마', '미스터리', '스릴러']",0
111715,2014,밴쉬 시즌2 (Banshee),['드라마'],0
111717,2014,팔로잉 시즌2 (The Following),['드라마'],0
111718,2014,모티브 시즌2 (Motive),['드라마'],0
111760,2014,마이 아토믹 안트 (My Atomic Aunt),['다큐멘터리'],0
111790,2014,빌리브 (Believe),['드라마'],0
111816,2014,인텔리전스 (Intelligence),[],0
111839,2014,바이패스 (Bypass),"['스릴러', '드라마']",0
111868,2014,"일과 이분의 일, 여름",['드라마'],0
111898,2014,미생,[],0
111905,2014,유어 애스 이즈 그래스 (Your Ass is Grass),['스릴러'],0
111906,2014,사바티칼 (Sabbatical),['드라마'],0
111948,2014,홀리건 팩토리 (The Hooligan Factory),['코미디'],0
111950,2014,마이 올드 레이디 (My Old Lady),"['코미디', '드라마']",0
111957,2014,와일드 카나리아들 (Wild Canaries),"['코미디', '미스터리', '멜로/로맨스']",0
