,year,title,genre,down
101611,2013,극장판 헌터X헌터 : 팬텀루즈,"['애니메이션', '액션', '모험']",0
101612,2013,촉루성의 7인  (Seven Souls in Skull Castle),['액션'],0
101613,2013,스트로베리 나이트 극장판 (Strawberry Night),"['드라마', '미스터리', '범죄']",0
101615,2013,츠야의 밤 (Before The Vigil ),"['드라마', '멜로/로맨스']",0
101616,2013,"안녕, 드뷔시 (Goodbye Debussy)",['드라마'],0
101617,2013,노란 코끼리 (Yellow Elephant),"['멜로/로맨스', '드라마']",0
101618,2013,저스트 어 이어 (I Give It a Year),"['코미디', '멜로/로맨스']",0
101645,2013,라스트 엑소시즘: 잠들지 않는 영혼,"['공포', '스릴러']",0
101661,2013,캐서린 (가제),"['멜로/로맨스', '스릴러']",0
101664,2013,짚의 방패 (Shield of Straw),"['액션', '서스펜스', '스릴러']",0
101669,2013,극장판 도라에몽:진구의 비밀도구 박물관,['애니메이션'],0
101672,2013,파인딩 조이 (Finding Joy),['코미디'],0
101675,2013,업스트림 컬러 (Upstream Color),['드라마'],0
101676,2013,사운드 시티 (Sound City ),['다큐멘터리'],0
101684,2013,더 파든 (The Pardon),['드라마'],0
101700,2013,인시디어스: 두번째 집 (Insidious: Chapter 2),"['공포', '스릴러']",0
101702,2013,이씨가문,['드라마'],0
101707,2013,일말의 순정,['드라마'],0
101709,2013,막차 바이바이 (Shuden Bye Bye),['드라마'],0
101710,2013,카라마조프의 형제들,['드라마'],0
101711,2013,dinner (dinner),['드라마'],0
101741,2013,미에리노 카시와기,['드라마'],0
101743,2013,대단한 며느님 (Otomesan),['드라마'],0
101750,2013,천룡팔부 (The Demi-Gods and Semi-Devils),['드라마'],0
101751,2013,인라이튼드 2 (Enlightened),['드라마'],0
101755,2013,앵거 매니지먼트 2 (Anger Management),['드라마'],0
101776,2013,TV소설 삼생이,['드라마'],0
101779,2013,최고의 이혼 (Matrimonial Chaos ),['드라마'],0
101780,2013,아포양~달리는 국제 공항 (Apoyan - Running International Airport),['드라마'],0
101781,2013,사키 (Saki),['드라마'],0
101783,2013,구암 허준,['드라마'],0
101844,2013,지오그래피 클럽 (Geography Club),"['코미디', '드라마']",0
101846,2013,웬 콜스 더 하트 (When Calls the Heart),[],0
101850,2013,지미 P (Jimmy P.),['드라마'],0
101852,2013,어프로칭 미드나잇 (Approaching Midnight),"['범죄', '드라마', '멜로/로맨스']",0
101853,2013,크리스마스 그레이스 (Christmas Grace),"['드라마', '가족']",0
101856,2013,어피어링 (The Appearing),"['공포', '미스터리', '스릴러']",0
101859,2013,피 속의 혈투 (Fire in the Blood),['다큐멘터리'],0
101860,2013,구글 북스 라이브러리 프로젝트 (Google and the World Brain),"['다큐멘터리', '드라마']",0
101862,2013,살마 (Salma),['다큐멘터리'],0
101863,2013,톤레삽강은 멈추지 않는다 (A River Changes Course),"['다큐멘터리', '드라마']",0
101865,2013,푸시 라이엇: 어 펑크 프레이어 (Pussy Riot: A Punk Prayer),['다큐멘터리'],0
101867,2013,배드 캅 (Wrong Cops),"['코미디', '범죄']",0
101869,2013,인테리어. 레더 바. (Interior. Leather Bar.),['다큐멘터리'],0
101870,2013,블루 카프라이스 (Blue Caprice),"['범죄', '드라마']",0
101871,2013,컴퓨터 체스 (Computer Chess),['코미디'],0
101872,2013,그런날 사이에 어떤날 (I Used to Be Darker),"['드라마', '가족']",0
101873,2013,이스케이프 프롬 투모로우 (Escape from Tomorrow),"['드라마', '판타지', '공포']",0
101874,2013,사랑인줄 알았어 (It Felt Like Love),['드라마'],0
101875,2013,아메리칸 밀크쉐이크 (American Milkshake),['코미디'],0
101876,2013,뉼리위즈 (Newlyweeds),['코미디'],0
101877,2013,핏 스탑 (Pit Stop),['드라마'],0
101878,2013,개인교수 2014 (A Teacher),['드라마'],0
101879,2013,디스 이즈 마틴 보너 (This Is Martin Bonner),['드라마'],0
101880,2013,헬베이비 (Hell Baby),"['코미디', '공포']",0
101881,2013,인 피어 (In Fear),['스릴러'],0
101882,2013,킹크 (kink),['다큐멘터리'],0
101883,2013,램블러 (The Rambler),"['코미디', '드라마', '공포']",0
101884,2013,V/H/S/2 : 악마를 부르는 비디오 (V/H/S/2),"['공포', '스릴러']",0
101885,2013,버츄얼리 히어로즈 (Virtually Heroes),"['액션', '코미디']",0
101886,2013,카니발 - 피의 만찬 (We Are What We Are),"['스릴러', '드라마', '공포']",0
101887,2013,"전설의 스튜디오, 머슬 숄즈 (Muscle Shoals)",['다큐멘터리'],0
101888,2013,러닝 프롬 크레이지 (Running from Crazy),"['다큐멘터리', '드라마']",0
101889,2013,웬 아이 워크 (When I Walk),['다큐멘터리'],0
101890,2013,판도라의 약속 (Pandora's Promise),['다큐멘터리'],0
101892,2013,위 스틸 시크릿: 더 스토리 오브 위키리크스 (We Steal Secrets: The Story of WikiLeaks),['다큐멘터리'],0
101893,2013,전선으로 가는 길 (Which Way Is the Front Line from Here? The Life and Time of Tim Hetherington),['다큐멘터리'],0
101894,2013,C.O.G.,"['코미디', '드라마']",0
101896,2013,애프터눈 딜라이트 (Afternoon Delight),"['드라마', '코미디']",0
101897,2013,커피 한잔이 섹스에 미치는 영향 (Concussion),['드라마'],0
101898,2013,오스카 그랜트의 어떤 하루 (Fruitvale Station),['드라마'],0
101899,2013,라이프가드 (The Lifeguard),"['드라마', '멜로/로맨스']",0
101900,2013,나의 가장 완벽한 결혼식 (May in the Summer),"['코미디', '드라마']",0
101901,2013,변호인 (The Attorney),['드라마'],0
101915,2013,패스트 플래쉬 투 뱅 타임 (Fast Flash to Bang Time),['스릴러'],0
101917,2013,바이 버추 폴 (By Virtue Fall),"['드라마', '스릴러']",0
101918,2013,엔젤스 싱 (Angels Sing),['가족'],0
101919,2013,인생은 미풍 (Life's a Breeze ),"['코미디', '드라마']",0
101920,2013,포이즈너즈 (The Poisoners),['코미디'],0
101924,2013,스컴 락스! (Skum rocks!),['코미디'],0
101925,2013,프린스 아발란체 (Prince Avalanche ),"['코미디', '드라마']",0
101926,2013,올 이즈 브라이트 (All Is Bright),"['코미디', '드라마']",0
101928,2013,프리징 피플 이즈 이지 (Freezing People Is Easy),"['코미디', '드라마', '공포']",0
101929,2013,어느 창녀의 하루 (Some Velvet Morning),['드라마'],0
101930,2013,세컨즈 오브 프레저 (Seconds of Pleasure),['드라마'],0
101933,2013,카튼우드 (Cottonwood ),"['범죄', '드라마']",0
101946,2013,언더독스 (Underdogs),"['드라마', '가족']",0
101950,2013,그녀 (Her),"['드라마', '멜로/로맨스']",0
101951,2013,드링킹 버디즈 (Drinking Buddies),"['코미디', '드라마', '멜로/로맨스']",0
101952,2013,아이 스크림 유 스크림 (I Scream You Scream),['공포'],0
101956,2013,"미워하고사랑하고 (Hateship, Loveship)",['드라마'],0
101957,2013,우리가 사랑한 시간 (Breathe In),"['드라마', '멜로/로맨스']",0
101967,2013,토이 스토리 공포의 대탈출 (Toy Story of Terror),"['애니메이션', '모험', '코미디', '가족']",0
101968,2013,3 기저스! (3 Geezers! ),['코미디'],0
101970,2013,"마리, 퀸 오브 스콧 (Mary, Queen of Scots)","['드라마', '멜로/로맨스']",0
101975,2013,플러쉬 (Plush),['스릴러'],0
101979,2013,프리 라이드 (Free Ride),"['액션', '드라마', '스릴러']",0
101983,2013,원 인 어 밀리언 (One in a Million),['드라마'],0
101986,2013,챔피언 (Champion),['가족'],0
101987,2013,케어테이커 (Caretaker),['공포'],0
101988,2013,니들스틱 (Needlestick),['스릴러'],0
101989,2013,킬링 타임 (The Killing Time),['액션'],0
101992,2013,나이트 앳 더 캐리지 하우스 (Night at the Carriage House),['스릴러'],0
101993,2013,사이보그 네메시스 (Cyborg Nemesis),['액션'],0
101994,2013,윙스 오브 더 드래곤 (Wings of the Dragon),['액션'],0
102028,2013,시절인연 (Finding Mr. Right),['멜로/로맨스'],0
102054,2013,제5계급 (The Fifth Estate),"['드라마', '스릴러']",0
102055,2013,지골로 인 뉴욕 (Fading Gigolo),"['멜로/로맨스', '코미디']",0
102060,2013,3096일 (3096 Days),"['드라마', '범죄']",0
102068,2013,자펠롭 (Jappeloup),['드라마'],0
102070,2013,마지막 중독,"['멜로/로맨스', '드라마']",0
102073,2013,리타 (Rita),"['코미디', '드라마']",0
102083,2013,파르지팔,['드라마'],0
102084,2013,유부녀의 꽃 (Housewife-Unforgivable love),"['에로', '멜로/로맨스']",0
102085,2013,디아틀로프 (The Dyatlov Pass Incident),"['공포', '미스터리', 'SF', '스릴러']",0
102095,2013,2013 빈필하모닉 여름음악회,[],0
102097,2013,흑역사 (Untouchable past),"['드라마', '에로']",0
102098,2013,토니 스토리: 깡통제국의 비밀 (Knight rusty),['애니메이션'],0
102124,2013,여자와 남자의 열대,['드라마'],0
102128,2013,광고천재 이태백,['드라마'],0
102155,2013,skins 7 (Skins),['드라마'],0
102156,2013,옥신각신 하는 사이에 복이 온다,['드라마'],0
102157,2013,모두! 초능력자야!,['드라마'],0
102158,2013,밴쉬 시즌1 (Banshee),['드라마'],0
102159,2013,디 아메리칸즈 시즌1 (The Americans),['드라마'],0
102160,2013,나인: 아홉번의 시간여행,['드라마'],0
102163,2013,가시꽃,['드라마'],0
102172,2013,빙 휴먼 5 (Being Human),['드라마'],0
102201,2013,우리의 교환일기 (The Last Chance: Diary of Comedians ),"['드라마', '코미디']",0
102207,2013,#1 시리얼 킬러 (#1 Serial Killer),['공포'],0
102214,2013,히마와리와 나의 7일 (7 Days of Himawari & Her Puppies ),['드라마'],0
102215,2013,"벚꽃, 다시 한 번 카나코","['멜로/로맨스', '드라마']",0
102216,2013,행복한 사전 (The Great Passage),"['드라마', '코미디']",0
102217,2013,나는 아직 진심을 내지 않았을 뿐 (I've Not Done My Best),"['코미디', '드라마']",0
102219,2013,디스 이즈 아메리카 (This Is America),['다큐멘터리'],0
102223,2013,극장판 어린이 경찰  (Kodomokeisatu),['드라마'],0
102231,2013,피에르 피에르  (Pierre Pierre),['코미디'],0
102241,2013,투 마더스 (Two Mothers),['드라마'],0
102254,2013,더 브레이브 (The Brave),"['액션', '코미디']",0
102265,2013,자형협 (Bauhinia Heroine),"['드라마', '액션', '스릴러']",0
102266,2013,"대숙, 아애니 (Born to Love You)","['코미디', '멜로/로맨스']",0
102267,2013,쾌락도가 (Bring Happiness Home),"['코미디', '멜로/로맨스']",0
102268,2013,화이트 스톰 (The White Storm),"['액션', '범죄', '스릴러']",0
102269,2013,백만애정보패 (The Cosplayers),"['코미디', '멜로/로맨스']",0
102270,2013,위정영구 (Desperate Rescue),"['액션', '스릴러', '범죄']",0
102271,2013,201314 (Forever Love 201314 ),"['드라마', '멜로/로맨스']",0
102279,2013,빙봉협: 중생지문 (Iceman Cometh 3D),"['액션', '판타지', '코미디']",0
102280,2013,무간지옥 - 아웃 오브 인페르노 (Out Of Inferno ),"['드라마', '액션', '스릴러']",0
102281,2013,엽문4: 종극일전 (Ip Man - The Final Fight),"['드라마', '액션']",0
102283,2013,애정부 NG (Love Retake),"['드라마', '멜로/로맨스', '코미디']",0
102284,2013,고도경혼 2 (Mysterious Island 2 ),"['공포', '스릴러']",0
102285,2013,101 차구혼 (Say Yes! ),"['코미디', '멜로/로맨스', '드라마']",0
102286,2013,산동호인 (Shandong Good Person),"['드라마', '코미디']",0
102287,2013,스텝 백 투 글로리 (Step Back to Glory),['드라마'],0
102288,2013,소시대 (Tiny Times),"['드라마', '멜로/로맨스']",0
102291,2013,에너미 (Enemy ),"['스릴러', '미스터리']",0
102294,2013,더 럿 (The Rut),"['드라마', '스릴러']",0
102300,2013,어 탤런트 포 트러블 (A Talent for Trouble),['코미디'],0
102301,2013,인 어 월드... (In a World...),['코미디'],0
102302,2013,마더 오브 조지 (Mother of George),['드라마'],0
102303,2013,스펙타큘라 나우 (The Spectacular Now),"['코미디', '드라마', '멜로/로맨스']",0
102304,2013,사랑이 필요할 때 (Touchy Feely),['드라마'],0
102305,2013,킹 오브 썸머 (The Kings of Summer),"['코미디', '드라마']",0
102306,2013,에인트 뎀 바디스 세인츠 (Ain't Them Bodies Saints),"['드라마', '범죄', '멜로/로맨스']",0
102307,2013,A.C.O.D.,['코미디'],0
102308,2013,스윗워터 (sweetwater),"['서부', '스릴러']",0
102309,2013,비포 미드나잇 (Before Midnight),['멜로/로맨스'],0
102311,2013,더 이스트 (The East),"['액션', '드라마', '미스터리']",0
102313,2013,"더 웨이, 웨이 백 (The Way, Way Back)","['코미디', '드라마']",0
102314,2013,찰리 컨트리맨 (The Necessary Death of Charlie Countryman),"['코미디', '멜로/로맨스', '액션']",0
102315,2013,인에비터블 디핏 오브 미스터 앤드 피트 (The Inevitable Defeat of Mister and Pete),['드라마'],0
102316,2013,써클즈 (Circles),['드라마'],0
102317,2013,크리스탈 페어리 (Crystal Fairy),"['코미디', '모험']",0
102318,2013,미래 (The Future),['드라마'],0
102321,2013,블랙 메탈 (Black Metal),['드라마'],0
102322,2013,본쉐이커 (Boneshaker),"['모험', '드라마']",0
102323,2013,더 캡틴 (The Captain),"['코미디', '드라마']",0
102329,2013,무비스 메이드 프럼 홈 # 15 (Movies Made from Home # 15),"['다큐멘터리', '드라마']",0
102330,2013,무비스 메이드 프럼 홈 # 6 (Movies Made from Home # 6),"['다큐멘터리', '드라마']",0
102332,2013,팰림프세스트 (Palimpsest),['드라마'],0
102340,2013,블랙피쉬 (Blackfish),"['다큐멘터리', '드라마']",0
102341,2013,라스팅 (Lasting),['드라마'],0
102342,2013,메트로 마닐라 (Metro Manila),"['드라마', '스릴러']",0
102343,2013,휴스턴 (Houston),['드라마'],0
102345,2013,데어 윌 컴 어 데이 (There Will Come a Day),['드라마'],0
102346,2013,언 아프간 러브 스토리 (An Afghan Love Story),['드라마'],0
102347,2013,사랑에 대해 이야기할 때 말하지 않는 것들 (What They Don't Talk About When They Talk About Love),['드라마'],0
102348,2013,블러드 브라더 (Blood Brother),['다큐멘터리'],0
102349,2013,시티즌 코흐 (Citizen Koch),"['다큐멘터리', '드라마']",0
102350,2013,더러운 전쟁 (Dirty Wars),"['다큐멘터리', '드라마']",0
102351,2013,아메리칸 프라미스 (American Promise),['다큐멘터리'],0
102352,2013,애프터 틸러 (After Tiller),"['다큐멘터리', '드라마']",0
102353,2013,갓 러브스 우간다 (God Loves Uganda),['다큐멘터리'],0
102354,2013,이니콸러티 포 올 (Inequality for All),['다큐멘터리'],0
102356,2013,큐티 앤드 더 복서 (Cutie and the Boxer),['다큐멘터리'],0
102357,2013,스타로부터 스무 발자국 (20 Feet From Stardom),['다큐멘터리'],0
102358,2013,나코 쿨투라 (Narco Cultura),['다큐멘터리'],0
102359,2013,가디언즈 아미 (Gideon's Army),['다큐멘터리'],0
102360,2013,99%: 더 아큐파이 월 스트리트 컬래버레이티브 필름 (99%: The Occupy Wall Street Collaborative Film),['다큐멘터리'],0
102371,2013,이집트의 유대인 (Jews of Egypt),['다큐멘터리'],0
102375,2013,패드 야트라: 어 그린 오딧세이 (Pad Yatra: A Green Odyssey),"['다큐멘터리', '모험']",0
102392,2013,콤플렉스 (The Complex),['공포'],0
102393,2013,더 레저렉션 오브 어 바스타드 (The Resurrection of a Bastard),['드라마'],0
102422,2013,마이 페어 좀비 (My Fair Zombie),['공포'],0
102423,2013,화해,[],0
102431,2013,18 : 우리들의 성장 느와르 (18 - Eighteen Noir),"['느와르', '드라마']",0
102437,2013,라이브 박스 vol.4 윈터플레이 (LIVE BOX vol.4 Winterplay),[],0
102449,2013,킬 포 미 (Kill for Me),"['드라마', '스릴러']",0
102459,2013,아름다운 이별은 없다,"['공포', '스릴러']",0
102469,2013,빛을 향하여 다시 (Again to the Heaven),['드라마'],0
102491,2013,바이킹스 시즌1 (Vikings),"['액션', '드라마']",0
102492,2013,더 필라서퍼스 (The Philosophers),"['드라마', '판타지', 'SF', '스릴러']",0
102502,2013,도움 가게☆진파치,['드라마'],0
102556,2013,과수연의 여자 12,['드라마'],0
102586,2013,유행의 발견,[],0
102587,2013,야에의 벚꽃,['드라마'],0
102590,2013,블라인드 테스트쇼 180˚,[],0
102594,2013,저스티 파이드 4 (Justified),['드라마'],0
102595,2013,쉐임리스 3 (Shameless),['드라마'],0
102596,2013,하우스 오브 라이즈 시즌2 (House of Lies),['드라마'],0
102600,2013,가족의 품격 : 풀하우스,[],0
102602,2013,라스트 아이 허드 (Last I Heard ),"['코미디', '드라마']",0
102619,2013,라지다니 익스프레스 (Rajdhani Express),"['액션', '드라마', '스릴러']",0
102620,2013,미이라 : 피라미드의 비밀 (Prisoners of the Sun),"['액션', '모험', '공포']",0
102621,2013,다크 스페이스 (Stranded),"['SF', '액션', '스릴러']",0
102634,2013,스퀴드: 더 무비 (Squid: The Movie ),"['액션', '모험', '코미디']",0
102639,2013,폴리스 스토리 2014 (Police Story 2013),"['액션', '범죄', '드라마', '스릴러']",0
102645,2013,블라인더 (Blinder),"['드라마', '멜로/로맨스']",0
102646,2013,헌트 (Haunt),['공포'],0
102651,2013,더 원더 (The Wonder),"['모험', '가족', '판타지']",0
102655,2013,탐정은 바에 있다 2 (Detective in the Bar),"['드라마', '범죄']",0
102658,2013,특명 전대 고바스타즈 VS 해적 전대 고카이쟈 더 무비,"['SF', '액션']",0
102659,2013,뇌남 (The Brain Man),"['범죄', '미스터리', '액션', '드라마']",0
102660,2013,스타 드라이버 더 무비,['애니메이션'],0
102671,2013,아트마,['공포'],0
102683,2013,글래디에이터: 로마 영웅 탄생의 비밀 3D (Gladiators of Rome),"['애니메이션', '액션', '모험']",0
102685,2013,브라이티스트 스타 (Brightest Star),"['코미디', '드라마', '멜로/로맨스']",0
102687,2013,드론: 미래전쟁 (Drones),['액션'],0
102695,2013,미스 다이얼 (Miss Dial),['코미디'],0
102703,2013,패러슈티스트 (The Parachutist ),['드라마'],0
102737,2013,위셔트 (Wishart),['코미디'],0
102740,2013,어 퍼스트 데이트 (A First Date),['코미디'],0
102771,2013,마약전쟁 (Drug War),"['범죄', '액션', '드라마', '스릴러']",0
102772,2013,캡처링 대디 (Capturing Dad),"['드라마', '가족']",0
102803,2013,펠로니 (Felony),['스릴러'],0
102804,2013,이벤트 15 (Event 15),['스릴러'],0
