,year,title,genre,down
130850,2016,주토피아 (Zootopia),"['애니메이션', '액션', '모험', '코미디', '가족']",0
130911,2016,나인스 라이프 (The 9th Life of Louis Drax),"['미스터리', '스릴러']",0
130928,2016,에이지 오브 더 문 (Age of the Moon),['드라마'],0
130932,2016,더 헤이데이 오브 디 인센서티브 배스터드 (The Heyday of the Insensitive Bastards),"['코미디', '드라마']",0
130936,2016,홀로도모르:우크라이나 대학살 (Bitter Harvest),"['드라마', '멜로/로맨스', '전쟁']",0
130940,2016,베터 오프 싱글 (Better Off Single),['코미디'],0
130946,2016,크롤스페이스 (Crawlspace),['스릴러'],0
130947,2016,캐빈 피버: 블러디 홀리데이 (CABIN FEVER: REBOOT),['공포'],0
130961,2016,굿 키즈 (Good Kids),['코미디'],0
130962,2016,노인 부대 (Dad's Army),['코미디'],0
130965,2016,폴른: 추락천사 (Fallen),"['모험', '드라마', '판타지']",0
130966,2016,부산행 (TRAIN TO BUSAN),"['액션', '스릴러']",0
130972,2016,에브리바디 원츠 썸!! (Everybody Wants Some!!),['코미디'],0
130984,2016,발레리나 (Ballerina),"['애니메이션', '모험', '가족', '뮤지컬']",0
130986,2016,블리드 포 디스 (Bleed for This),['드라마'],0
130987,2016,메카닉: 리크루트 (Mechanic: Resurrection),"['액션', '범죄', '스릴러']",0
130988,2016,미스터 락스타 (Ordinary World),"['코미디', '드라마']",0
130994,2016,아이 소우 더 라이트 (I Saw the Light),['드라마'],0
131000,2016,마인 (Mine),['스릴러'],0
131462,2016,사비니 (Sabini),['스릴러'],0
131471,2016,아이언 스카이: 더 커밍 레이스 (Iron Sky: The Coming Race),"['액션', '코미디', 'SF']",0
131538,2016,아웃랜더 시즌2 (Outlander),[],0
131580,2016,아편전쟁 (The Opium War),['SF'],0
132161,2016,무단외출 (Absent Without Leave),['다큐멘터리'],0
132307,2016,치즈인더트랩,[],0
132459,2016,레이트 나잇 더블 피쳐 (Late Night Double Feature),"['코미디', '공포', '스릴러']",0
132628,2016,뽀빠이 (Popeye),['애니메이션'],0
