순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
1692,발에 닿은 여자,,"336,000",0.0%,84,1,5,일본,일본,
1692,온 투어,2012.4.5,"509,500",0.0%,84,1,3,프랑스,프랑스,(주)씨타마운틴픽쳐스
1692,백년해로외전,,"232,000",0.0%,84,1,5,한국,한국,
1692,복수는 나의 것,2002.3.28,"643,500",0.0%,84,1,1,한국,한국,씨제이엔터테인먼트
1692,천장지구,1990.10.13,"168,000",0.0%,84,1,1,홍콩,홍콩,
1692,자 이제 댄스타임,,"566,000",0.0%,84,1,4,한국,한국,
1692,머나먼 세상속으로,2014.7.31,"416,000",0.0%,84,1,1,프랑스,"프랑스,벨기에,캐나다",(주)씨타마운틴픽쳐스
1702,할 말 있어,,"620,800",0.0%,83,12,28,한국,한국,
1703,들불,,"334,000",0.0%,82,1,5,일본,일본,
1703,AISFF2013 국제경쟁 7,,"405,000",0.0%,82,1,2,,,
1703,아티스트,2012.2.16,"634,500",0.0%,82,2,7,미국,"미국,프랑스",(주)영화사 진진
1703,송환,2004.3.19,"534,000",0.0%,82,1,2,한국,한국,㈜인디스토리
1703,라스트 데이즈,2006.4.27,"414,000",0.0%,82,1,4,미국,미국,(주)스폰지이엔티
1708,검은 태양은 밝아온다,,"503,000",0.0%,81,1,3,미국,미국,
1708,단편경쟁 섹션1,,"567,000",0.0%,81,1,4,한국,,
1708,단편경쟁 섹션2,,"567,000",0.0%,81,1,4,한국,한국,
1708,이코키-로스트,,"38,050",0.0%,81,2,6,한국,한국,
1712,방콕 아드레날린,,"560,000",0.0%,80,1,4,태국,태국,
1712,산쇼다유,,"378,000",0.0%,80,1,3,일본,일본,
1712,세븐 빌로우,2013.3.28,"1,200,000",0.0%,80,1,8,미국,미국,(주)케이알씨지
1712,메인 스트리트,2013.3.28,"1,200,000",0.0%,80,1,8,미국,미국,(주)케이알씨지
1712,프렌치 캉캉,,"384,000",0.0%,80,1,4,프랑스,프랑스,
1712,그 남자는 어떻게 사라졌나,,"208,500",0.0%,80,1,2,폴란드,폴란드,
1712,AISFF2013 국제경쟁 2,,"383,000",0.0%,80,1,2,,,
1712,우리는 기니피그인가?,,"400,000",0.0%,80,1,2,프랑스,프랑스,
1712,익사에서 구조된 부뒤,,"516,000",0.0%,80,1,2,프랑스,프랑스,
1712,달리는 차은,,"411,500",0.0%,80,1,4,한국,한국,
1712,번개,,"511,000",0.0%,80,1,4,일본,일본,
1712,스트롬볼리,,"437,000",0.0%,80,1,1,이탈리아,이탈리아,
1724,"혜화, 동",2011.2.17,"651,500",0.0%,79,1,7,한국,한국,㈜인디스토리
1724,마이티아프로디테,1997.9.13,"406,000",0.0%,79,1,3,미국,미국,
1724,베티 블루,1988.4.2,"709,000",0.0%,79,1,1,프랑스,프랑스,
1724,백설공주,,"502,000",0.0%,79,1,2,포르투갈,포르투갈,
1724,거짓과 진실,,"384,000",0.0%,79,1,4,프랑스,"프랑스,이란,서독",
1724,[2014중앙대학교 영화학과 졸업영화제]Section RED,,"474,000",0.0%,79,2,3,한국,한국,
1724,동구 밖,,"395,000",0.0%,79,1,2,한국,한국,
1724,칠레전투 제 3부,,"478,000",0.0%,79,1,3,칠레,칠레,
1724,피 속의 혈투,,"240,000",0.0%,79,1,2,인도,인도,
1733,블루마블 까페,,"97,500",0.0%,78,1,2,스웨덴,스웨덴,
1733,인디애니페스트2013-새벽비행2,,"342,000",0.0%,78,1,2,,,
1733,엄마의 레시피,,"97,500",0.0%,78,1,2,네덜란드,네덜란드,
1733,AISFF2013 숏쇼츠필름페스티발 & 아시아 컬렉션,,"390,000",0.0%,78,1,1,일본,일본,
1733,매그놀리아,2000.4.15,"410,000",0.0%,78,1,3,미국,미국,
1733,올 마이 러브,,"97,500",0.0%,78,1,2,네덜란드,"네덜란드,기타",
1733,오르토벨로: 잘 먹고 잘 사는 법,,"97,500",0.0%,78,1,2,이탈리아,이탈리아,
1733,나는 쿠추다,,"526,000",0.0%,78,1,6,미국,미국,
1733,AISFF2013 국내경쟁 1,,"389,000",0.0%,78,1,2,한국,한국,
1742,위기의 남자들,2013.11.21,"385,000",0.0%,77,1,1,영국,영국,(주)미디어데이
1742,SIFF2013-경쟁단편 8,,"412,000",0.0%,77,1,1,,,
1742,나무의 시간,,"44,480",0.0%,77,1,6,한국,"한국,프랑스",
1742,잃어버린 지평선,,"378,000",0.0%,77,1,3,미국,미국,
1742,헤이와이어,2012.7.5,"497,000",0.0%,77,1,5,미국,"미국,아일랜드",씨너스엔터테인먼트(주)
1742,라잇 온 미,2012.11.1,"585,000",0.0%,77,1,4,미국,미국,(주)영화사 진진
1742,아이언걸,2013.1.28,"492,800",0.0%,77,1,1,일본,일본,(주)노이에스
1742,트러블 위드 블리스,2013.11.7,"385,000",0.0%,77,1,1,미국,미국,(주)미디어데이
1750,신의 결혼식,,"465,000",0.0%,76,1,2,프랑스,"프랑스,포르투갈",
1750,불꽃,,"308,000",0.0%,76,1,5,일본,일본,
1750,디지털 삼인삼색 2011: 어느 아침의 기억,,"504,000",0.0%,76,1,2,한국,"한국,스페인",(재)전주국제영화제조직위원회
1750,헐리우드 엔딩,2005.9.30,"386,000",0.0%,76,1,4,미국,미국,㈜영화사 백두대간
1750,그림자에게 묻다,,"194,000",0.0%,76,1,2,프랑스,"프랑스,기타",
1750,오아시스,2002.8.14,"585,500",0.0%,76,1,6,한국,한국,
1750,존 웨인의 히프,,"472,000",0.0%,76,1,2,포르투갈,"포르투갈,프랑스",
1757,자리,,"142,500",0.0%,75,1,4,한국,한국,어뮤즈
1757,군대에 가고 싶지 않은 마음,,"375,000",0.0%,75,1,2,한국,한국,
1757,2013 최강애니전-패밀리 섹션3,,"198,000",0.0%,75,1,2,,,
1757,PISAF2013-국제 학생경쟁4,,"375,000",0.0%,75,1,1,,,
1757,글로벌 비전3,,"212,000",0.0%,75,1,2,,,
1757,우수한국영화 외국어자막 추석상영기획전,,"525,000",0.0%,75,1,2,한국,한국,
1757,디노 살루찌,,"498,000",0.0%,75,1,2,스페인,스페인,
1757,황제펭귄 펭이와 솜이,2012.8.8,"121,000",0.0%,75,2,6,한국,한국,(주)씨타마운틴픽쳐스
1757,"달리는 꿈의 상자, 모모",,"380,000",0.0%,75,1,3,한국,한국,
1757,"시네도키, 뉴욕",2010.1.7,"537,000",0.0%,75,1,3,미국,미국,(주)스폰지이엔티
1757,답,,"150,000",0.0%,75,1,2,한국,한국,
1757,플라멩코 소녀,,"150,000",0.0%,75,1,2,한국,한국,
1769,마술피리,,"368,000",0.0%,74,1,3,스웨덴,스웨덴,
1769,모스키토 코스트,1990.8.11,"356,000",0.0%,74,1,3,미국,미국,
1769,꿈꿈,,"142,672",0.0%,74,1,3,한국,한국,
1769,레몬타임,,"111,000",0.0%,74,1,2,한국,한국,
1769,입맞춤,,"304,000",0.0%,74,1,5,일본,일본,
1769,고독한 영혼,,"346,000",0.0%,74,1,4,미국,미국,
1769,친절한 금자씨,2005.7.29,"545,000",0.0%,74,1,1,한국,한국,씨제이엔터테인먼트
1769,그들 각자의 이별,,"111,000",0.0%,74,1,2,한국,한국,
1769,가면과 거울,,"148,000",0.0%,74,1,3,한국,한국,
1769,결혼전.투,,"111,000",0.0%,74,1,2,한국,한국,
1769,라스트 다이빙,,"452,000",0.0%,74,1,2,포르투갈,"포르투갈,프랑스",
1780,동동의 여름방학,2008.6.10,"392,000",0.0%,73,1,3,대만,대만,
1780,불을 지펴라,,"127,100",0.0%,73,1,5,한국,한국,
1780,안경,2007.11.29,"607,000",0.0%,73,1,7,일본,일본,스폰지
1780,생활의 발견,2002.3.21,"600,000",0.0%,73,1,8,한국,한국,(주)시네마서비스
1780,델리카트슨 사람들,1992.5.30,"653,000",0.0%,73,1,1,프랑스,프랑스,
1780,핫 코너,,"127,100",0.0%,73,1,5,한국,한국,
1780,칠레전투 제 2부,,"431,000",0.0%,73,1,3,칠레,"칠레,쿠바",
1780,공사 중,,"466,000",0.0%,73,1,2,스페인,스페인,
1780,레바논 감정,2014.2.27,"365,000",0.0%,73,1,3,한국,한국,어뮤즈
1780,바다의 꽃,,"446,000",0.0%,73,1,2,포르투갈,포르투갈,
1780,당신이 버린 개에 관한 이야기,,"48,150",0.0%,73,1,6,한국,한국,
1780,마스터즈,,"211,000",0.0%,73,1,2,,,
1780,구보씨 일보,,"127,100",0.0%,73,1,5,한국,한국,
1793,두더지 전사 - 스킬라의 보물,,"307,000",0.0%,72,1,3,중국,중국,
1793,그들은 밤에 산다,,"354,000",0.0%,72,1,5,미국,미국,
1793,외침과 속삭임,,"350,000",0.0%,72,1,4,스웨덴,스웨덴,
1793,사랑의 블랙홀,1993.12.4,"392,000",0.0%,72,1,2,미국,미국,
1793,무인지경,,"120,024",0.0%,72,1,2,프랑스,프랑스,
1793,거품이 사라지면,,"120,024",0.0%,72,1,2,노르웨이,노르웨이,
1793,로드 투 페임,,"187,500",0.0%,72,1,2,중국,중국,
1793,다니엘 바렌보임과 서동시집 오케스트라,2012.9.6,"360,000",0.0%,72,1,3,독일,독일,(주)영화사 진진
1793,레드 툼,2015.7.9,"428,000",0.0%,72,1,3,한국,한국,(주)따미픽쳐스
1793,AISFF2013 폐막식+수상작,,"504,000",0.0%,72,1,1,,,
1793,[2014중앙대학교 영화학과 졸업영화제]Section BLUE,,"432,000",0.0%,72,2,3,한국,한국,
1793,"村, 금가이",,"349,000",0.0%,72,1,8,한국,한국,
1793,화이트 히트,,"449,000",0.0%,72,1,3,미국,미국,
1806,명랑소녀,,"284,000",0.0%,71,1,5,일본,일본,
1806,여름이야기,,"297,000",0.0%,71,1,3,스웨덴,스웨덴,
1806,소원,,"405,000",0.0%,71,7,14,한국,한국,
1806,양과자점 코안도르,2011.7.28,"544,000",0.0%,71,1,13,일본,일본,(주)영화사 조제
1806,만찬,2014.1.23,"422,000",0.0%,71,1,4,한국,한국,㈜인디스토리
1811,거인과 완구,,"280,000",0.0%,70,1,5,일본,일본,
1811,그림자 열차,,"454,000",0.0%,70,1,2,스페인,스페인,
1811,"유고슬라비아, 이데올로기는 어떻게 우리 몸을 지배했나?",,"162,000",0.0%,70,1,2,세르비아,"세르비아,프랑스,독일",
1811,비욘드 다큐2,,"220,000",0.0%,70,1,2,,,
1811,퍼펙트 호스트,2013.11.14,"368,000",0.0%,70,3,3,미국,미국,(주)히스토리필름
1811,AISFF2013 국제경쟁 1,,"306,000",0.0%,70,1,2,,,
1811,혼자여도 괜찮아,,"37,936",0.0%,70,1,4,한국,한국,
1811,우리의 후견인 장 르누아르 1부 : 상대성의 탐구,,"427,000",0.0%,70,1,2,프랑스,프랑스,
1811,자신에 적합한 얼굴,,"432,000",0.0%,70,1,3,포르투갈,포르투갈,
1811,GMO OMG,,"348,000",0.0%,70,1,2,미국,미국,
1811,잘 알지도 못하면서,2009.5.14,"573,000",0.0%,70,1,10,한국,한국,(주)스폰지이엔티
1811,바람_감독판,,"577,000",0.0%,70,1,1,한국,한국,(주)싸이더스
1811,AISFF2013 국제경쟁 4,,"342,000",0.0%,70,1,2,,,
1824,MJ,,"138,000",0.0%,69,1,2,한국,한국,
1824,외로운 부두,,"35,050",0.0%,69,2,4,대만,대만,
1824,불장난,,"276,000",0.0%,69,1,4,일본,일본,
1824,특별전 - 남아프리카 공화국 특별전,,"185,500",0.0%,69,1,2,,,
1824,존재의 심연,,"104,500",0.0%,69,1,2,한국,한국,
1824,토탈 발라라이카 쇼,,"440,000",0.0%,69,1,5,핀란드,핀란드,
1824,다른 반쪽,,"49,335",0.0%,69,1,4,이탈리아,이탈리아,
1824,나는 독일어로 꿈꾸지 않는다,,"49,335",0.0%,69,1,4,스위스,스위스,
1824,엔드리스 비기너,,"49,335",0.0%,69,1,4,폴란드,폴란드,
1824,작은 세계,,"49,335",0.0%,69,1,4,오스트리아,오스트리아,
1824,뻔뻔한 20달러,,"49,335",0.0%,69,1,4,영국,영국,
1824,"자, 서쪽으로",,"49,335",0.0%,69,1,4,스페인,스페인,
1824,아윌 텔 유,,"49,197",0.0%,69,1,4,영국,영국,
1824,나의 신념,,"345,000",0.0%,69,1,2,일본,일본,
1824,이상,,"140,350",0.0%,69,1,4,한국,한국,
1824,열여덟 반,,"138,000",0.0%,69,1,2,한국,한국,
1824,애정의 조건,1984.3.31,"346,000",0.0%,69,1,2,미국,미국,
1824,스위밍 풀,2003.8.22,"617,000",0.0%,69,1,1,프랑스,프랑스,코리아픽쳐스(주)
1824,수면의 과학,2006.12.21,"617,000",0.0%,69,1,1,프랑스,프랑스,"(주)엣나인필름,(주)스폰지이엔티"
1824,코코 샤넬,2009.8.27,"345,000",0.0%,69,1,1,프랑스,프랑스,에스케이텔레콤(주)
1824,부초,,"340,000",0.0%,69,1,3,일본,일본,
1824,박제사,,"358,000",0.0%,69,1,2,이탈리아,이탈리아,
1824,봄,,"138,000",0.0%,69,1,2,한국,한국,
1824,터부,,"338,000",0.0%,69,1,3,미국,미국,
1848,북 오브 데이즈,,"442,000",0.0%,68,1,2,프랑스,"프랑스,미국",
1848,선장과 그의 친애하는 해적,,"176,000",0.0%,68,1,2,독일,"독일,벨기에",
1848,극장판 천원돌파 그렌라간 : 나암,,"340,000",0.0%,68,1,1,일본,일본,
1848,햇빛과 사이렌,,"340,000",0.0%,68,1,2,한국,한국,
1848,박스홈,,"35,480",0.0%,68,1,4,중국,중국,
1848,잔인한 내림(遺傳),,"341,000",0.0%,68,1,5,한국,한국,
1848,우리의 후견인 장 르누아르 3부 : 규칙과 예외,,"421,000",0.0%,68,1,2,프랑스,프랑스,
1848,크림맨,,"67,343",0.0%,68,1,5,미국,"미국,스페인",
1848,하하하,2010.5.5,"557,000",0.0%,68,1,8,한국,한국,(주)스폰지이엔티
1848,사사키 치즈코가 사는 법,,"340,000",0.0%,68,1,2,,,
1858,인디애니페스트2013-새벽비행1,,"381,000",0.0%,67,1,2,,,
1858,악마의 은신처,,"123,000",0.0%,67,1,2,남아프리카공화국,남아프리카공화국,
1858,야곱 신부의 편지,2012.5.10,"402,000",0.0%,67,1,5,핀란드,핀란드,뉴원시네마
1858,반고호,1992.10.3,"600,000",0.0%,67,1,1,프랑스,프랑스,
1858,바베트의 만찬,1996.6.1,"583,000",0.0%,67,1,1,덴마크,덴마크,
1858,몽구스피킹,,"90,300",0.0%,67,1,4,한국,한국,한국예술종합학교 미디어콘텐츠센터
1864,처형의 방,,"270,000",0.0%,66,1,5,일본,일본,
1864,구럼비-바람이 분다,,"395,000",0.0%,66,1,2,한국,한국,(주)시네마달
1864,함단,,"157,500",0.0%,66,1,2,아르헨티나,"아르헨티나,기타",
1864,AISFF2013 국내감독열전,,"330,000",0.0%,66,1,1,한국,한국,
1864,야생의 순수,,"296,000",0.0%,66,1,4,프랑스,"프랑스,이탈리아,영국",
1864,솔루션,,"208,500",0.0%,66,1,9,한국,한국,
1864,실베스트르,,"397,000",0.0%,66,1,2,포르투갈,포르투갈,
1864,상실의 시대,2011.4.21,"584,000",0.0%,66,1,1,일본,일본,예지림엔터테인먼트
1864,써니,2011.5.4,"528,000",0.0%,66,1,1,한국,한국,씨제이이앤엠(주)
1864,코메디: 다 웃자고 하는 얘기,,"208,500",0.0%,66,1,9,한국,한국,
1864,용암의 집,,"408,000",0.0%,66,1,2,포르투갈,"포르투갈,프랑스,독일",
1875,록스타를 위한 무대는 없다,,"518,000",0.0%,65,1,2,미국,미국,
1875,우샤 자노메,,"18,198",0.0%,65,1,3,인도,인도,
1875,그들은 모두 거짓말하고 있다,,"416,000",0.0%,65,1,2,아르헨티나,아르헨티나,
1875,트릭,2013.11.21,"388,000",0.0%,65,3,25,네덜란드,네덜란드,(주)액티버스엔터테인먼트
1875,스끼다시 내 인생,,"130,000",0.0%,65,1,2,한국,한국,
1875,호구,,"130,000",0.0%,65,1,2,한국,한국,
1875,그랜드 뷔페,,"575,000",0.0%,65,1,1,프랑스,"프랑스,이탈리아",
1875,젤리 피쉬,2008.8.14,"427,000",0.0%,65,1,2,프랑스,"프랑스,이스라엘",(주)영화사 진진
1875,자브리스키 포인트,,"294,000",0.0%,65,1,4,미국,미국,
1875,더 브레이브,2011.2.24,"488,500",0.0%,65,1,4,미국,미국,씨제이엔터테인먼트
1875,메밀꽃 필 무렵,,"35,114",0.0%,65,2,5,한국,한국,
1875,난장이들,,"130,000",0.0%,65,1,2,한국,한국,
1875,두 번의 결혼식과 한 번의 장례식,2012.6.21,"453,000",0.0%,65,1,2,한국,한국,(주)영화사 진진
1875,시작은 키스!,2012.6.14,"574,000",0.0%,65,1,3,프랑스,프랑스,판씨네마(주)
1875,거인,,"402,000",0.0%,65,1,3,미국,미국,
1875,두더지와 새,,"46,575",0.0%,65,1,5,한국,한국,
1875,저녁 먹을 시간,,"33,664",0.0%,65,1,4,일본,일본,
1875,팡고고의 기원,,"18,198",0.0%,65,1,3,한국,한국,
1893,수태,,"10,620",0.0%,64,1,2,미국,미국,
1893,잭과 척,,"10,620",0.0%,64,1,2,프랑스,프랑스,
1893,티펫 VFX 릴 - 불멸,,"10,620",0.0%,64,1,2,미국,미국,
1893,라무스,,"10,620",0.0%,64,1,2,미국,미국,
1893,위쳐 2,,"10,620",0.0%,64,1,2,폴란드,폴란드,
1893,포 더 리메인더,,"10,620",0.0%,64,1,2,이스라엘,이스라엘,
1893,상상력을 펼쳐봐,,"10,938",0.0%,64,1,2,영국,영국,
1893,중편초청 섹션 1,,"448,000",0.0%,64,1,2,한국,한국,
1893,야르무크의 소년들,,"161,000",0.0%,64,1,2,프랑스,프랑스,
1893,그들은 부츠를 신은 채로 죽었다,,"375,000",0.0%,64,1,3,미국,미국,
1893,바그다드의 도둑,,"383,000",0.0%,64,1,3,미국,미국,
1893,온화한 일상,,"320,000",0.0%,64,1,2,일본,"일본,미국",
1893,넌더리,,"128,000",0.0%,64,1,2,한국,한국,
1893,고독한 질주,,"390,000",0.0%,64,1,3,미국,미국,
1893,차이나타운,,"320,000",0.0%,64,1,1,미국,미국,
1893,탈주한 하사,2008.3.5,"385,000",0.0%,64,1,2,프랑스,프랑스,
1893,붉은 천사,,"260,000",0.0%,64,1,5,일본,일본,
1893,나의 계곡은 푸르렀다,,"294,000",0.0%,64,1,2,미국,미국,
1893,클로버 제작 다큐멘터리,,"10,620",0.0%,64,1,2,남아프리카공화국,남아프리카공화국,
1893,리플렉션,,"10,620",0.0%,64,1,2,프랑스,프랑스,
1893,사과 먹는 법,,"10,620",0.0%,64,1,3,한국,한국,
1893,핵폐기물 처리법,,"10,620",0.0%,64,1,2,독일,독일,
1893,매미가 울었다,,"35,544",0.0%,64,1,4,한국,한국,
1893,남자의 자리,,"35,544",0.0%,64,1,4,한국,한국,
1893,에스테판,,"10,620",0.0%,64,1,2,미국,미국,
1893,Iloura VFX Reel,,"10,620",0.0%,64,1,2,호주,호주,
1893,트와이닝스 “자신을 찾는 여행”,,"10,620",0.0%,64,1,2,미국,미국,
1893,포토플라이,,"10,620",0.0%,64,1,2,영국,영국,
1893,“짧은 대화” - 오브 몬스터스 앤 맨,,"10,620",0.0%,64,1,2,캐나다,캐나다,
1893,웨타 VFX 릴 - 프로메테우스,,"10,620",0.0%,64,1,2,뉴질랜드,뉴질랜드,
1893,라이징,,"10,620",0.0%,64,1,2,프랑스,프랑스,
1893,소니 VFX 릴 - 스파이더맨,,"10,620",0.0%,64,1,2,미국,미국,
1893,페이퍼스 트레일러,,"10,620",0.0%,64,1,2,미국,미국,
1893,다일레이티드 픽셀의 2011-2012 텔레비전 VFX,,"10,620",0.0%,64,1,2,미국,미국,
1893,맥 '엔' 치즈,,"10,620",0.0%,64,1,2,네덜란드,네덜란드,
1893,시보레 “조이”,,"10,620",0.0%,64,1,2,미국,미국,
1893,아이엘엠 VFX 릴,,"10,620",0.0%,64,1,2,미국,미국,
1893,원티드 멜로디,,"10,620",0.0%,64,1,2,프랑스,,
1893,"오, 양!",,"10,620",0.0%,64,1,2,독일,독일,
1893,더트 3,,"10,620",0.0%,64,1,2,영국,영국,
1893,디지털 도메인 VFX 릴,,"10,620",0.0%,64,1,2,미국,미국,
1893,"역동적인 지구 시각화: 코로나 질량 방출과 바다, 바람의 순환",,"10,620",0.0%,64,1,2,미국,미국,
1893,로제트,,"10,620",0.0%,64,1,2,프랑스,프랑스,
1936,베르톨루치가 말하는 베르톨루치,,"397,000",0.0%,63,1,2,이탈리아,이탈리아,
1936,히마와리와 나의 7일,2014.9.25,"157,500",0.0%,63,1,2,일본,일본,(주)씨타마운틴픽쳐스
1936,그리즐리 맨,,"298,000",0.0%,63,1,4,미국,미국,
1936,빌리와 용감한 녀석들 3D,2012.8.8,"388,500",0.0%,63,1,2,독일,독일,(주)에스비에스콘텐츠허브
1936,정부,,"308,000",0.0%,63,1,3,미국,미국,
1936,제15회 SIYFF-경쟁 19+ 2,,"222,000",0.0%,63,1,1,,,
1936,난류,,"252,000",0.0%,63,1,4,일본,일본,
1936,우리들의 낙원,,"320,000",0.0%,63,1,3,미국,미국,
1936,기억의 잔상,,"315,000",0.0%,63,1,4,기타,"기타,카타르",
1936,"저를 보내지 마세요, 제발",,"315,000",0.0%,63,1,2,일본,일본,
1936,태양없이,,"304,000",0.0%,63,1,2,프랑스,프랑스,
1936,PISAF2013-KAFA 세 가지 색,,"315,000",0.0%,63,1,1,한국,한국,
1936,동경의 황혼,,"312,000",0.0%,63,1,2,일본,일본,
1949,실없는 놈,,"252,000",0.0%,62,1,4,일본,일본,
1949,나의 아버지와 맨 인 블랙,,"168,500",0.0%,62,1,2,캐나다,캐나다,
1949,텍사스 전기톱 연쇄살인사건 3D,,"496,000",0.0%,62,1,2,미국,미국,
1949,팝 리뎀션,2015.3.10,"552,000",0.0%,62,1,1,프랑스,프랑스,(주)미디어데이
1949,파티51,2014.12.11,"460,400",0.0%,62,1,3,한국,한국,㈜인디스토리
1949,화차,2012.3.8,"541,500",0.0%,62,1,3,한국,한국,필라멘트픽쳐스
1949,세상의 모든 계절,2011.3.24,"430,500",0.0%,62,1,1,미국,미국,(주)영화사 진진
1949,로잘린,,"393,000",0.0%,62,1,2,한국,"한국,아르헨티나",
1949,타인보다 낯선,,"160,000",0.0%,62,1,1,미국,미국,
1958,우리는 함께 늙지 않는다.,,"278,000",0.0%,61,1,4,프랑스,"프랑스,이탈리아",
1958,"AISFF2013 이미지, 음악을 입다 1: 무성영화 + 집시 앤 피쉬 오케스트라",,"296,000",0.0%,61,1,1,영국,영국,
1958,글로벌 비전 2,,"166,500",0.0%,61,1,2,,,
1958,"나의 아들, 나의 어머니",2015.12.17,"305,000",0.0%,61,1,3,한국,한국,(주)인디플러그
1958,드라큘라의 춤,,"386,000",0.0%,61,1,3,캐나다,캐나다,
1958,맞춤희곡,,"18,242",0.0%,61,1,3,한국,한국,
1958,구글 탄요르 오비얌,,"18,262",0.0%,61,1,3,인도,인도,
1958,비랄의 멋진 세상,,"325,000",0.0%,61,2,13,인도,인도,
1958,비소와 낡은 레이스,,"308,000",0.0%,61,1,3,미국,미국,
1958,러브 송,2010.4.8,"485,000",0.0%,61,1,5,프랑스,프랑스,오드
1958,세라핀,2009.6.4,"544,000",0.0%,61,1,1,프랑스,프랑스,(주)영화사구안
1958,위 오운 더 나잇,2008.5.29,"335,000",0.0%,61,1,6,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
1958,카사노바,,"314,000",0.0%,61,1,3,이탈리아,"이탈리아,미국",
1958,세상은 가끔 아름답다,2013.6.20,"370,000",0.0%,61,2,19,일본,일본,(주)영진크리에이티브
1958,소년,,"122,000",0.0%,61,1,2,한국,한국,
1958,철의 여인,,"299,000",0.0%,61,1,20,한국,한국,곡사
1958,자전거 도둑,,"122,000",0.0%,61,1,2,한국,한국,
1975,두현의 입장,,"120,000",0.0%,60,1,2,한국,한국,
1975,가장자리,,"120,000",0.0%,60,1,2,한국,한국,
1975,인지구,,"318,000",0.0%,60,1,2,,,
1975,부기나이트,1999.3.20,"306,000",0.0%,60,1,3,미국,미국,
1975,비지터,2012.11.8,"420,000",0.0%,60,1,8,미국,미국,프리비젼엔터테인먼트
1975,마취,,"100,020",0.0%,60,1,1,한국,한국,
1975,아버지 없는 삶,,"300,000",0.0%,60,1,2,한국,한국,
1975,독개구리,,"100,020",0.0%,60,1,1,한국,한국,
1975,숲,,"100,020",0.0%,60,1,1,한국,한국,
1975,롱 폴링,2012.10.25,"292,000",0.0%,60,1,4,프랑스,프랑스,(주)스크린와이즈
1975,인디애니페스트2013-2013 홀랜드 애니메이션 페스티벌 수상작,,"300,000",0.0%,60,1,2,,,
1975,엄마는 미국에서 버팔로 빌을 만났다,,"298,000",0.0%,60,1,1,프랑스,"프랑스,룩셈부르크",
1975,엘리펀트 화이트,2013.2.28,"900,000",0.0%,60,1,5,미국,미국,(유)조이앤컨텐츠그룹
1975,광기가 우리를 갈라놓을 때까지,,"360,500",0.0%,60,1,2,홍콩,홍콩,
1975,컬러 오브 매스,,"250,000",0.0%,60,1,2,독일,"독일,러시아",
1990,후쿠시마의 미래,2015.4.9,"152,000",0.0%,59,1,5,한국,한국,(주)인디플러그
1990,도시 위에 군림하는 손,,"362,000",0.0%,59,1,2,이탈리아,이탈리아,
1990,송곳니,2012.1.5,"397,000",0.0%,59,1,1,그리스,그리스,(주)컴퍼니엘
1990,비욘드 다큐1,,"157,500",0.0%,59,1,2,,,
1990,바보야,2011.4.21,"354,000",0.0%,59,4,21,한국,한국,(주)씨타마운틴픽쳐스
1990,투사들,,"236,000",0.0%,59,1,5,기타,기타,
1990,5cm,,"234,000",0.0%,59,1,5,인도네시아,인도네시아,
1990,해피 엔딩,,"32,804",0.0%,59,1,4,대만,대만,
1998,가난뱅이의 역습,,"262,000",0.0%,58,1,4,한국,한국,
1998,파티걸,,"266,000",0.0%,58,1,4,미국,미국,
1998,내가 죽인 남자,,"278,000",0.0%,58,1,4,미국,미국,
1998,스튜어트 홀 프로젝트,,"166,000",0.0%,58,1,2,영국,영국,
1998,게스트,,"362,000",0.0%,58,1,2,스페인,스페인,
1998,빠지다,,"28,468",0.0%,58,2,4,일본,일본,
1998,밀청,,"116,000",0.0%,58,1,2,한국,한국,㈜인디스토리
1998,클레르의 무릎,,"517,000",0.0%,58,1,1,프랑스,프랑스,
1998,수영장,,"518,000",0.0%,58,1,1,프랑스,"프랑스,이탈리아",
1998,이도공간,2003.6.5,"276,000",0.0%,58,1,2,홍콩,홍콩,
1998,영원이 떠나는 날,,"116,000",0.0%,58,1,2,한국,한국,
1998,아일랜드식 가구 재활용,,"145,000",0.0%,58,1,2,아일랜드,아일랜드,
2010,홀로세,,"370,000",0.0%,57,1,2,독일,독일,
2010,10%: 누가 영웅이 되는가?,,"285,000",0.0%,57,1,3,이스라엘,이스라엘,
2010,우리의 후견인 장 르누아르 2부 : 배우의 연출,,"350,000",0.0%,57,1,1,프랑스,프랑스,
2010,직원 외 출입금지,,"71,250",0.0%,57,1,2,프랑스,프랑스,
2010,동물원에 대한 단상,,"71,250",0.0%,57,1,2,중국,중국,
2010,피아노 연주,,"30,348",0.0%,57,1,4,대만,대만,
2010,홈 터프,,"71,250",0.0%,57,1,2,아일랜드,아일랜드,
2010,초콜릿,2001.2.23,"504,000",0.0%,57,1,1,미국,미국,
2010,포켓에 가득찬 행복,,"278,000",0.0%,57,1,3,미국,미국,
2010,일트로바토레,,"285,000",0.0%,57,1,1,미국,미국,
2010,헤테로토피아,,"71,250",0.0%,57,1,2,벨기에,벨기에,
2021,파블로의 겨울,,"146,000",0.0%,56,1,2,영국,"영국,스페인",
2021,파더 오브 라이츠,,"258,000",0.0%,56,1,3,미국,미국,
2021,도쿄의 불안한 식탁,,"140,000",0.0%,56,1,2,독일,독일,
2021,태양을 가린 구름,,"140,000",0.0%,56,1,2,터키,터키,
