순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
809,상류사회,,"2,508,000",0.0%,960,1,21,미국,미국,
810,미망인,1955.12.10,"2,849,000",0.0%,950,1,33,한국,한국,
811,분노의 질주: 더 세븐,2015.4.1,"12,323,000",0.0%,949,3,4,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
812,내시,,"1,895,000",0.0%,945,1,27,한국,한국,
813,황금팔을 가진 사나이,,"2,291,000",0.0%,944,1,17,,,
814,"숨바꼭질+지구별+가을단기방학+못, 함께하는",,"3,865,000",0.0%,943,3,10,한국,한국,
815,여로,,"2,319,000",0.0%,936,1,24,미국,미국,
816,그날이 오면,,"2,467,000",0.0%,935,1,27,미국,미국,
817,아가씨와 건달들,1997.11.15,"2,466,000",0.0%,934,1,27,미국,미국,
818,캡틴 판타스틱,2016.11.30,"6,913,000",0.0%,929,6,87,미국,미국,주식회사 더쿱
819,버터필드 8,,"2,564,000",0.0%,928,1,21,미국,미국,
820,더 헌트+동경소녀+노브라 해방기+여자답게 싸워라,,"3,893,600",0.0%,926,2,9,한국,한국,
821,파계,,"1,855,000",0.0%,925,1,16,미국,미국,
821,가면 무도회,2017.3.5,"22,581,000",0.0%,925,10,80,독일,독일,(주)케빈앤컴퍼니
821,흑기사,1973.10.24,"2,787,000",0.0%,925,1,15,미국,미국,
824,동심초,,"1,836,000",0.0%,923,1,26,한국,한국,
825,밤으로의 긴 여로,,"1,841,000",0.0%,918,1,9,미국,미국,
826,꼭두각시,2013.6.20,"1,845,000",0.0%,915,1,12,한국,한국,(주)인벤트스톤
827,장미의 기사,2017.11.4,"20,427,000",0.0%,910,11,69,미국,미국,(주)인스터피씨엠
827,닻을 올리고,,"2,231,000",0.0%,910,1,21,미국,미국,
829,스타박'스 다방,2018.1.11,"7,026,000",0.0%,903,2,5,한국,한국,(주)드림팩트엔터테인먼트
830,지난 여름 갑자기,,"2,685,000",0.0%,896,1,16,미국,미국,
830,다운 바이 로,,"6,547,900",0.0%,896,2,45,미국,"미국,독일",(주)영화사 안다미로
830,상록수,,"1,792,000",0.0%,896,1,17,한국,한국,
833,8인의 수상한 신사들,2017.6.8,"7,116,100",0.0%,894,7,110,일본,일본,(주)영화사 진진
834,스노우타임,2016.12.15,"6,479,000",0.0%,892,8,23,캐나다,캐나다,(주)영화사 빅
835,미드나잇 인 파리,2012.7.5,"5,880,500",0.0%,890,1,21,미국,"미국,스페인","(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트"
836,주문은 토끼입니까?? ~디어 마이 시스터~,2018.1.18,"7,974,000",0.0%,886,2,4,일본,일본,(주)애니플러스
837,오늘의 자리+가현이들,,"3,615,100",0.0%,884,2,9,한국,한국,
838,9월이 오면,,"1,747,000",0.0%,881,1,43,미국,미국,
838,영광의 탈출,,"1,817,000",0.0%,881,1,11,미국,미국,
840,바라바,,"1,735,000",0.0%,879,1,15,이탈리아,이탈리아,
841,역마차,,"3,632,900",0.0%,877,1,35,미국,미국,
842,지옥화,1958.4.20,"2,330,000",0.0%,871,1,23,한국,한국,
843,그리다,2017.10.26,"5,996,300",0.0%,861,15,148,한국,한국,㈜인디스토리
844,랩소디,,"2,567,000",0.0%,860,1,18,미국,미국,
845,이도메네오,2017.9.2,"18,979,000",0.0%,857,10,73,미국,미국,(주)인스터피씨엠
846,흑권,1973.9.9,"1,704,000",0.0%,852,1,23,한국,한국,
846,뜨거운 양철 지붕 위의 고양이,,"2,564,000",0.0%,852,1,15,미국,미국,
848,올드보이,2003.11.21,"6,904,200",0.0%,851,2,15,한국,한국,"쇼이스트(주),씨제이이앤엠(주)"
849,7인의 신부,1972.12.24,"1,708,000",0.0%,849,1,34,미국,미국,
850,제3의 사나이,2008.8.9,"1,702,000",0.0%,846,1,10,미국,미국,
851,레미제라블,,"1,701,000",0.0%,845,1,21,프랑스,프랑스,
852,황야의 결투,2010.11.30,"1,598,000",0.0%,844,1,13,미국,미국,
853,언니는 말괄량이,,"1,684,000",0.0%,842,1,27,한국,한국,
853,프리 파이어,2017.12.7,"6,497,500",0.0%,842,11,103,프랑스,"프랑스,영국",(주)영화사오원
855,인천상륙작전,2016.7.27,"4,196,000",0.0%,832,1,13,한국,한국,씨제이이앤엠(주)
856,광야의 40일,2017.5.11,"4,409,500",0.0%,824,10,155,미국,미국,THE 픽쳐스
857,호두까기 인형: 장난감 왕국 대모험,2016.12.15,"3,904,000",0.0%,822,3,27,페루,페루,THE 픽쳐스
858,나의 살던 고향은,2016.11.24,"3,975,500",0.0%,821,2,56,한국,한국,(주)시네마달
859,내 심혼의 음악,,"1,638,000",0.0%,819,1,18,미국,미국,
860,북을 울려라,,"1,635,000",0.0%,816,1,15,미국,미국,
861,기적,1972.12.23,"1,628,000",0.0%,814,1,24,미국,미국,
861,벽 속의 여자,,"1,633,000",0.0%,814,1,22,한국,한국,
863,시네마 천국,1990.7.7,"5,226,100",0.0%,811,2,23,프랑스,"프랑스,이탈리아",(주)팝엔터테인먼트
864,피아니스트,2003.1.1,"4,954,100",0.0%,808,2,31,프랑스,프랑스,"(주)씨네월드,(주)드림팩트엔터테인먼트"
864,녹원의 천사,,"2,428,000",0.0%,808,1,13,미국,미국,
864,탄호이저,2017.5.28,"19,482,000",0.0%,808,11,100,독일,독일,(주)케빈앤컴퍼니
867,영광의 결전,,"2,239,000",0.0%,802,1,19,영국,영국,
868,열녀문,,"2,046,000",0.0%,793,1,18,한국,한국,
868,별을 쫓는 아이,2011.8.25,"5,204,892",0.0%,793,4,24,일본,일본,"(주)박수엔터테인먼트,에이원엔터테인먼트"
870,영원한 휴가,,"5,859,500",0.0%,792,2,32,미국,미국,(주)영화사 안다미로
871,영 앳 하트,,"2,024,000",0.0%,791,1,16,미국,미국,
872,다정불심,,"1,585,000",0.0%,790,1,32,한국,한국,
873,"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014.8.21,"2,718,995",0.0%,787,1,37,한국,한국,이달투
873,무방비 도시,,"1,579,000",0.0%,787,1,10,이탈리아,이탈리아,
875,뮬란,1998.7.17,"6,134,000",0.0%,786,6,22,미국,미국,
876,기인들,,"1,569,000",0.0%,782,1,27,미국,미국,
877,오르페우스,,"1,558,000",0.0%,779,1,15,프랑스,프랑스,
878,길은 멀어도 마음만은,1977.7.16,"1,561,000",0.0%,778,1,11,스페인,스페인,
878,한말풍운과 민충정공,,"1,556,000",0.0%,778,1,15,한국,한국,
880,공포의 보수,,"1,685,000",0.0%,776,1,10,프랑스,"프랑스,이탈리아",
881,이유없는 반항,1971.3.26,"1,553,000",0.0%,774,1,26,미국,미국,
882,성춘향,1961.1.28,"1,509,000",0.0%,767,1,26,한국,한국,
883,시리아의 비가(悲歌): 들리지 않는 노래,2017.11.16,"6,273,800",0.0%,766,11,100,미국,"미국,체코",찬란
884,시에라 마드레의 보물,,"1,976,000",0.0%,764,1,21,미국,미국,
885,지지,,"1,552,000",0.0%,761,1,12,미국,미국,
886,소시민,2017.1.12,"5,585,800",0.0%,760,10,75,한국,한국,홀리가든
887,그대와 영원히,1958.1.15,"1,486,000",0.0%,752,1,30,한국,한국,
888,이창,,"3,003,000",0.0%,749,1,18,미국,미국,(주)영화사 안다미로
889,마술피리,2014.8.2,"12,017,000",0.0%,746,11,37,독일,독일,(주)쓰리캣프로덕션
890,알렉산더대왕,,"2,212,000",0.0%,745,1,12,미국,미국,
891,스포트라이트,2016.2.24,"5,231,000",0.0%,742,6,13,미국,미국,(주)팝엔터테인먼트
892,남자가 사랑할 때,2014.1.22,"5,606,000",0.0%,739,47,298,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
893,토이 스토리,1995.12.30,"5,713,500",0.0%,737,5,20,미국,미국,
894,로스트 인 더스트,2016.11.3,"5,611,500",0.0%,730,5,29,미국,미국,메가박스(주)플러스엠
895,검은 수선화,,"1,976,000",0.0%,724,1,17,영국,영국,
896,스톤 부인의 로마의 봄,,"2,163,000",0.0%,721,1,17,미국,"미국,영국",
897,겨울로 가는 마차,1982.1.1,"1,441,000",0.0%,718,1,15,한국,한국,
898,500일의 썸머,2010.1.21,"4,589,900",0.0%,717,1,25,미국,미국,"(주)팝엔터테인먼트,이십세기폭스코리아(주)"
899,대황원,,"1,432,000",0.0%,716,1,14,미국,미국,
899,붉은 거북,2017.3.11,"6,172,500",0.0%,716,17,35,프랑스,"프랑스,일본,벨기에",유니버설픽쳐스인터내셔널 코리아(유)
901,신부의 아버지,,"1,975,000",0.0%,714,1,22,미국,미국,
902,트로이의 헤렌,,"1,387,000",0.0%,713,1,12,미국,미국,
903,맨츄리안 캔디데이트,,"2,136,000",0.0%,712,1,16,미국,미국,
904,절벽 위의 트럼펫,2017.3.9,"5,411,300",0.0%,711,11,83,일본,"일본,한국",투썸업픽쳐스
904,아마도 내일은,2017.6.1,"4,624,500",0.0%,711,6,60,오스트리아,오스트리아,C 무비
906,밀회,,"1,420,000",0.0%,710,1,11,영국,영국,
907,나의 속마음,,"1,419,000",0.0%,707,1,15,미국,미국,
908,이룰 수 없는 사랑,2017.3.4,"15,514,500",0.0%,706,7,47,미국,미국,(주)인스터피씨엠
909,일 트로바토레 잘츠부르크 페스티벌,2015.7.25,"11,064,500",0.0%,704,11,40,독일,독일,(주)케빈앤컴퍼니
910,오셀로,,"1,406,000",0.0%,703,1,10,미국,미국,
911,사랑방 손님과 어머니,,"1,404,000",0.0%,702,1,22,한국,한국,
912,굿바이 마이 라이프,,"1,402,000",0.0%,701,1,15,미국,미국,
913,미워도 다시 한번,1968.7.16,"1,405,000",0.0%,700,1,34,한국,한국,
914,진홍의 도적,,"1,398,000",0.0%,699,1,20,미국,미국,
915,올 더 뷰티,2017.11.23,"4,862,000",0.0%,698,8,87,노르웨이,노르웨이,(주)마노엔터테인먼트
916,콕!애니 - [특별초청] 우수 단편선,,"3,470,500",0.0%,696,2,6,기타,기타,
917,보와니의 분기점,,"1,820,000",0.0%,694,1,31,미국,미국,
918,블레어 위치,2016.11.23,"5,527,000",0.0%,692,5,8,미국,미국,㈜코리아스크린
919,아가씨,2016.6.1,"5,823,000",0.0%,691,1,7,한국,한국,씨제이이앤엠(주)
920,십자포화,,"1,395,000",0.0%,690,1,12,미국,미국,
921,120 BPM,2018.3.15,"5,857,000",0.0%,683,3,7,프랑스,프랑스,(주)엣나인필름
922,고스트타운의 결투,,"1,369,000",0.0%,682,1,15,미국,미국,
922,글루미 선데이,2000.10.21,"4,287,000",0.0%,682,2,18,독일,독일,(주)팝엔터테인먼트
924,미워도 다시 한번 2,,"1,365,000",0.0%,680,1,34,한국,한국,
924,위대한 탄생,2006.12.21,"3,793,000",0.0%,680,8,58,미국,미국,"와이드 릴리즈(주),(주)시네마서비스"
926,세인트 메리의 종,,"2,080,000",0.0%,679,1,9,미국,미국,
926,파크,2017.11.9,"5,120,400",0.0%,679,31,215,일본,일본,와이드 릴리즈(주)
928,오직 사랑하는 이들만이 살아남는다,2014.1.9,"5,649,500",0.0%,677,2,22,영국,"영국,독일,미국,프랑스",찬란
928,베라크루스,1971.2.13,"1,314,000",0.0%,677,1,14,미국,미국,
928,사랑의 매혹,,"2,031,000",0.0%,677,1,18,미국,미국,
931,오페라의 유령 : 25주년 특별 공연,,"11,091,500",0.0%,675,1,26,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
932,미스테리 트레인,,"5,012,000",0.0%,674,2,33,일본,"일본,미국",(주)영화사 안다미로
933,나의 연기 워크샵,2017.12.28,"5,306,000",0.0%,673,12,66,한국,한국,무브먼트
933,박쥐,2009.4.30,"5,543,500",0.0%,673,2,8,한국,"한국,미국,호주",씨제이엔터테인먼트
935,흑인 오르페,,"1,368,000",0.0%,670,1,11,브라질,"브라질,프랑스,이탈리아",
935,투란도트,2016.2.7,"10,614,500",0.0%,670,11,32,독일,독일,(주)케빈앤컴퍼니
937,자니 기타,,"1,300,000",0.0%,669,1,13,미국,미국,
937,시저와 클레오파트라,,"2,007,000",0.0%,669,1,12,영국,"영국,미국",
939,작은 아씨들,,"1,912,000",0.0%,668,1,18,미국,미국,
939,사랑방 손님과 어머니,,"1,312,000",0.0%,668,1,30,한국,한국,
941,현기증,,"3,997,542",0.0%,664,2,17,미국,미국,(주)영화사 안다미로
942,그린 맨션,,"1,991,000",0.0%,663,1,15,미국,미국,
942,안소니퀸의 길,,"1,378,000",0.0%,663,1,17,이탈리아,이탈리아,
944,미스터 쉐프,2017.8.18,"4,054,000",0.0%,662,6,95,중국,중국,즐감
945,해밀턴 부인,,"1,983,000",0.0%,661,1,12,영국,영국,
945,보리수,,"1,399,000",0.0%,661,1,10,독일,독일,
947,티파니에서 아침을,2011.8.26,"1,939,500",0.0%,657,2,38,미국,미국,(주)씨타마운틴픽쳐스
948,기적: 그 날의 소비토,2017.10.19,"4,136,500",0.0%,654,16,111,일본,일본,(주)에이원엔터테인먼트
949,불멸의 연인,1995.1.28,"1,386,000",0.0%,653,1,7,미국,미국,
950,2017 서울프라이드영화제 국내단편 2,,"3,692,500",0.0%,651,2,9,한국,한국,
950,천국의 열쇠,,"1,317,000",0.0%,651,1,11,미국,미국,
952,돈,1950.3.9,"1,300,000",0.0%,650,1,20,한국,한국,
953,비포 미드나잇,2013.5.22,"4,460,726",0.0%,649,1,15,미국,미국,(주)팝엔터테인먼트
954,분노의 포도,,"1,495,000",0.0%,648,1,11,미국,미국,
955,혼도,,"1,348,000",0.0%,646,1,14,미국,미국,
956,갈채,,"1,926,000",0.0%,642,1,15,미국,미국,
957,오텔로,2017.4.16,"15,388,500",0.0%,641,8,70,독일,독일,(주)케빈앤컴퍼니
958,젊은 사자들,,"1,276,000",0.0%,640,1,9,미국,미국,
959,개선문,,"1,269,000",0.0%,639,1,14,미국,미국,
960,인디애니페스트2017 국내 파노라마 - 위로공감,,"3,226,000",0.0%,637,2,7,한국,한국,
961,달콤한 인생,,"1,273,000",0.0%,634,1,6,이탈리아,"이탈리아,프랑스",
962,물레방아,1966.11.10,"1,248,000",0.0%,624,1,12,한국,한국,
962,뮤지컬 홀리데이 인,2017.12.20,"4,808,900",0.0%,624,10,67,미국,미국,C 무비
964,SESIFF2017 제1기 영등포 초단편영화 아카데미,,"4,910,500",0.0%,623,3,3,한국,한국,
965,장미의 이름,1989.6.3,"1,247,000",0.0%,621,1,19,프랑스,"프랑스,이탈리아,독일",이십세기폭스필름코퍼레이션
965,아버지의 인생,,"1,863,000",0.0%,621,1,12,,,
967,춤추는 대뉴욕,,"1,699,000",0.0%,619,1,23,미국,미국,
968,빅뱅 메이드,2016.6.30,"4,000,500",0.0%,618,1,5,한국,한국,씨제이 씨지브이(CJ CGV)(주)
968,판도라,,"1,854,000",0.0%,618,1,12,영국,영국,
970,인목대비,,"1,207,000",0.0%,617,1,15,한국,한국,
971,나미야 잡화점의 기적,2018.2.28,"5,437,000",0.0%,615,1,3,일본,일본,(주)이수C&E
972,대폭군,,"1,218,000",0.0%,609,1,21,한국,한국,
973,복수는 나의 것,2002.3.28,"5,146,000",0.0%,608,1,11,한국,한국,씨제이엔터테인먼트
973,잔다르크,,"1,216,000",0.0%,608,1,24,미국,미국,
975,자매의 화원,,"1,210,000",0.0%,605,1,27,한국,한국,
975,"부르고뉴, 와인에서 찾은 인생",2018.5.3,"5,145,700",0.0%,605,2,13,프랑스,프랑스,(주)티캐스트
975,그림자 군단,,"4,798,000",0.0%,605,2,14,프랑스,프랑스,
978,그녀,2014.5.22,"4,411,941",0.0%,603,2,24,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
979,빨간 마후라,,"1,516,000",0.0%,601,1,36,한국,한국,
980,녹색광선,,"4,445,000",0.0%,596,1,10,프랑스,프랑스,
981,걱정말아요,2017.1.5,"4,320,500",0.0%,594,15,189,한국,한국,(주)레인보우팩토리
981,유리씨즈,1975.12.27,"1,158,000",0.0%,594,1,22,이탈리아,이탈리아,
983,꽃피는 편지+페루자+여름의 출구+동백꽃이 피면,,"2,403,000",0.0%,591,3,7,한국,한국,
984,친절한 금자씨,2005.7.29,"4,929,000",0.0%,589,1,11,한국,한국,씨제이엔터테인먼트
985,학이 난다,,"1,172,000",0.0%,586,1,10,러시아,러시아,
986,백주의 결투,,"1,175,000",0.0%,585,1,13,미국,미국,
987,록키 호러 픽쳐 쇼,1998.6.20,"4,836,500",0.0%,582,2,19,미국,"미국,영국","(주)팝엔터테인먼트,(주)피터팬픽쳐스"
988,의적 일지매,,"1,158,000",0.0%,579,1,20,한국,한국,
989,다이얼 M을 돌려라,,"1,719,000",0.0%,571,1,15,미국,미국,
990,아라비아의 로렌스,1998.10.24,"1,140,000",0.0%,570,1,12,영국,영국,
990,풀 스피드,2017.8.24,"4,302,100",0.0%,570,8,54,프랑스,프랑스,(주)스마일이엔티
992,악의 손길,2008.11.24,"1,727,000",0.0%,569,1,15,미국,미국,
993,피서지에서 생긴 일,1972.8.19,"1,088,000",0.0%,544,1,21,미국,미국,
993,은술잔,,"1,093,000",0.0%,544,1,9,미국,미국,
995,메멘토,2001.8.24,"3,472,500",0.0%,541,1,11,미국,미국,(주)팝엔터테인먼트
996,존 웨인의 기병대,,"1,055,000",0.0%,539,1,11,미국,미국,
997,오션스 일레븐,,"1,622,000",0.0%,538,1,12,미국,미국,
997,마티,,"1,076,000",0.0%,538,1,10,미국,미국,
999,스팔타카스,1974.1.23,"1,047,000",0.0%,537,1,8,미국,미국,
1000,촌색씨,,"1,072,000",0.0%,536,1,20,한국,한국,
1000,옥스보우 인서던트,,"1,608,000",0.0%,536,1,18,미국,미국,
1002,인투 더 포레스트,2017.11.23,"3,532,000",0.0%,535,5,41,캐나다,캐나다,(주)올댓시네마 플러스
1002,썸머타임,,"1,059,000",0.0%,535,1,25,영국,"영국,미국",
1004,80일간의 세계일주,,"1,068,000",0.0%,534,1,6,미국,미국,
1005,싸이코,,"3,127,126",0.0%,532,1,16,미국,미국,(주)영화사 안다미로
1006,매드 맥스: 분노의 도로,2015.5.14,"4,189,000",0.0%,531,2,19,미국,"미국,호주",워너브러더스 코리아(주)
1007,로코와 그의 형제들,,"1,214,000",0.0%,530,1,14,이탈리아,"이탈리아,프랑스",
1008,사브리나,,"1,581,000",0.0%,527,1,11,미국,미국,
1009,여심,,"1,572,000",0.0%,524,1,15,미국,미국,
1009,게이봉박두5 : 자유로운 연애중,,"4,122,000",0.0%,524,1,7,한국,한국,
1011,녹화중이야,2017.3.2,"3,544,500",0.0%,521,6,75,한국,한국,"노가리필름,(주)인디플러그"
1011,왼손잡이 권총,,"1,051,000",0.0%,521,1,8,미국,미국,
1013,삼등과장,,"1,040,000",0.0%,520,1,24,한국,한국,
1014,사월의 끝,2017.9.14,"3,389,900",0.0%,519,6,64,한국,한국,(주)비엠컬쳐스
1015,사요나라,,"1,041,000",0.0%,518,1,8,미국,미국,
1016,여름이야기,1998.6.13,"3,634,000",0.0%,516,1,11,프랑스,프랑스,
1017,백조,,"1,545,000",0.0%,515,1,15,미국,미국,
1017,여자의 일생,,"1,030,000",0.0%,515,1,26,한국,한국,
1017,토이 스토리 2,1999.12.18,"4,020,000",0.0%,515,4,15,미국,미국,
1020,연애센터,,"1,031,000",0.0%,513,1,4,미국,미국,
1021,실록 김두한,1974.12.22,"1,025,000",0.0%,510,1,23,한국,한국,
1022,더 헌트,2013.1.24,"2,794,000",0.0%,509,4,5,덴마크,덴마크,"(주)엣나인필름,씨너스엔터테인먼트(주)"
1023,빅쇼트,2016.1.21,"3,915,000",0.0%,508,1,2,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
1024,토이 스토리 3,2010.8.5,"3,942,200",0.0%,506,4,9,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
1025,공동경비구역 JSA,2000.9.8,"3,911,500",0.0%,504,2,19,한국,한국,씨제이엔터테인먼트
1025,렛 더 선샤인 인,2018.4.26,"4,248,500",0.0%,504,2,14,프랑스,프랑스,주식회사 씨네룩스
1025,007 살인번호,,"992,000",0.0%,504,1,15,영국,영국,
1028,굿타임,2018.1.4,"4,263,000",0.0%,503,1,4,미국,미국,(주)드림팩트엔터테인먼트
1028,결사대작전,1969.9.3,"1,006,000",0.0%,503,1,12,한국,한국,
1030,국정교과서 516일 : 끝나지 않은 역사전쟁,2017.11.23,"3,296,500",0.0%,502,16,149,한국,한국,(주)아우라픽처스
1031,필사의 도망자,,"1,165,000",0.0%,501,1,11,미국,미국,
1032,다방의 푸른 꿈,2017.1.26,"3,477,500",0.0%,500,4,134,한국,한국,"스토리 너머,아이 엠"
1033,전우여 다시한번,,"966,000",0.0%,498,1,10,미국,미국,
1033,줄리에타,2016.11.17,"3,785,500",0.0%,498,6,12,스페인,스페인,주식회사 쇼미미디어앤트레이딩
1035,제인 에어,,"1,491,000",0.0%,497,1,15,미국,미국,
1036,쇼처럼 즐거운 인생은 없다,,"1,475,000",0.0%,496,1,14,미국,미국,
1037,콕!애니 - [섹션3] Old but New : 변주,,"2,461,500",0.0%,494,1,6,한국,한국,
1038,구봉서의 벼락부자,,"986,000",0.0%,493,1,8,한국,한국,
1038,실화,,"4,123,000",0.0%,493,3,12,프랑스,"프랑스,벨기에,폴란드",
1040,퀴리부인,,"982,000",0.0%,491,1,12,미국,미국,
1041,돌아온 사나이,1960.10.14,"980,000",0.0%,490,1,13,한국,한국,
1042,분노의 강,,"996,000",0.0%,489,1,25,미국,미국,
1043,비스티걸스,2017.7.13,"2,833,000",0.0%,488,20,69,한국,한국,(주)마고필름
1044,리차드 3세,,"1,218,000",0.0%,486,1,9,영국,영국,
1045,내 심장이 건너 뛴 박동,2016.12.15,"3,100,000",0.0%,482,6,68,프랑스,프랑스,주식회사 씨네룩스
1046,철부지 아씨,1968.3.14,"972,000",0.0%,481,1,21,한국,한국,
1047,소유와 무소유,,"1,423,000",0.0%,480,1,11,미국,미국,
1048,사랑과 욕망의 짐노페디,2017.7.6,"3,558,000",0.0%,478,4,44,일본,일본,"홀리가든,(주)오렌지옐로우하임"
1048,우리들의 일기,2017.6.1,"3,496,000",0.0%,478,8,115,한국,한국,THE 픽쳐스
1048,해피뻐스데이,2017.11.9,"3,161,500",0.0%,478,6,71,한국,한국,무브먼트
1051,강화도령,,"948,000",0.0%,474,1,8,한국,한국,
1052,런던 타운,2017.2.16,"2,753,400",0.0%,471,15,118,미국,미국,레인메이커필름
1053,레옹,1995.2.18,"2,714,500",0.0%,470,1,16,프랑스,프랑스,"(주)제이앤씨미디어그룹,(주)팝파트너스"
1054,청불학원: 무삭제판,2017.4.10,"2,353,000",0.0%,465,20,22,한국,한국,(주)로드하우스
1055,마미,2014.12.18,"3,607,044",0.0%,464,1,9,캐나다,"캐나다,프랑스",(주)엣나인필름
1055,용감한 래시,,"1,392,000",0.0%,464,1,15,미국,미국,
1055,로맨스 빠빠,1960.1.28,"928,000",0.0%,464,1,17,한국,한국,
1055,왕자 호동,,"928,000",0.0%,464,1,8,한국,한국,
1059,아프리카의 여왕,,"1,229,000",0.0%,462,1,22,미국,미국,
1059,2017 서울프라이드영화제 폐막작(제작지원작),,"2,835,400",0.0%,462,2,6,한국,한국,
1061,최악의 하루,2016.8.25,"3,648,000",0.0%,461,1,13,한국,한국,CGV아트하우스
1062,더 뷰로,,"2,300,000",0.0%,460,2,4,프랑스,프랑스,
1063,패니의 여행,,"2,980,000",0.0%,458,1,4,벨기에,벨기에,
1064,그 여자의 죄가 아니다,,"914,000",0.0%,457,1,8,한국,한국,
1064,레미제라블,2012.12.19,"3,817,000",0.0%,457,1,22,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
1066,비애,,"1,368,000",0.0%,456,1,18,미국,미국,
1066,리볼팅 라임,,"2,737,000",0.0%,456,1,4,영국,영국,
1068,청춘쌍곡선,1956.4.10,"910,000",0.0%,455,1,11,한국,한국,
1069,베이비 길들이기,,"914,000",0.0%,452,1,15,미국,미국,
1069,두 개의 세상,,"2,694,000",0.0%,452,1,6,폴란드,폴란드,
1071,자전거 도둑,,"1,026,000",0.0%,451,2,21,이탈리아,이탈리아,
1071,버스정류장,,"1,361,000",0.0%,451,1,10,미국,미국,
1073,황야의 무뢰한,,"1,088,000",0.0%,450,1,18,이탈리아,이탈리아,
1073,작은 콜럼버스의 어드벤처,,"2,700,000",0.0%,450,1,4,브라질,브라질,
1073,한니발,,"905,000",0.0%,450,1,15,이탈리아,이탈리아,
1076,희미한 곰별자리,,"3,586,000",0.0%,448,1,10,이탈리아,이탈리아,
1077,흑과 백,,"878,000",0.0%,447,1,10,미국,미국,
1078,거울 속 소년,,"2,676,000",0.0%,446,1,4,브라질,브라질,
1079,내가 버린 남자,1979.5.3,"890,000",0.0%,445,1,20,한국,한국,
1080,플랜 비,2017.10.19,"3,386,300",0.0%,444,16,101,스페인,스페인,글뫼 주식회사
1080,몬스터 주식회사,2001.12.20,"3,465,000",0.0%,444,4,11,미국,미국,"한국소니픽쳐스릴리징브에나비스타영화㈜,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)"
1080,동창회의 목적 2,2017.9.19,"2,263,000",0.0%,444,20,22,한국,한국,영화사 인연
1083,멀리있는 그대와 가까이 있는 당신에게,,"2,210,000",0.0%,442,1,5,한국,한국,
1083,러브 라이브! 더 스쿨 아이돌 무비,2015.9.3,"4,018,000",0.0%,442,1,12,일본,일본,(주)박수엔터테인먼트
1085,인디언 파이터,,"910,000",0.0%,440,1,9,미국,미국,
1085,무기여 잘 있거라,1974.1.1,"895,000",0.0%,440,1,17,미국,미국,
1087,프랭크,2014.9.25,"3,335,000",0.0%,439,4,13,영국,"영국,아일랜드",(주)영화사 진진
1087,아임 낫 데어,2008.5.29,"3,581,800",0.0%,439,2,17,미국,"미국,독일",(주)스폰지이엔티
1089,나의 길을 가련다,,"879,000",0.0%,437,1,9,미국,미국,
1090,백만장자와 결혼하는 법,,"1,312,000",0.0%,436,1,10,미국,미국,
1090,덕혜옹주,2016.8.3,"2,139,500",0.0%,436,1,11,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
1090,폭풍의 언덕,,"913,000",0.0%,436,1,23,미국,미국,
1090,말타의 매,,"1,312,000",0.0%,436,1,10,미국,미국,
1094,하이 스트렁,2018.1.4,"3,464,000",0.0%,433,1,2,미국,"미국,루마니아",(주)영화사 진진
1094,고종황제와 의사 안중근,,"866,000",0.0%,433,1,8,한국,한국,
1094,바닷마을 다이어리,2015.12.17,"2,973,000",0.0%,433,4,8,일본,일본,(주)티캐스트
1097,정오의 출격,,"825,000",0.0%,431,1,15,,,
1097,환타지아2000,2000.8.5,"3,380,300",0.0%,431,1,7,미국,미국,
1099,콜리션,2017.3.30,"2,336,000",0.0%,430,22,125,한국,한국,THE 픽쳐스
1100,암굴왕,,"858,000",0.0%,429,1,17,한국,한국,
1101,가을이야기,,"2,961,000",0.0%,426,1,12,프랑스,프랑스,
1101,상처뿐인 영광,1971.6.26,"852,000",0.0%,426,1,8,미국,미국,
1103,리버티 밸런스를 쏜 사나이,,"1,085,000",0.0%,424,1,8,미국,미국,
1104,유주얼 서스펙트,1996.1.27,"2,685,000",0.0%,423,1,10,미국,미국,와이드 릴리즈(주)
1104,부러진 화살,,"858,000",0.0%,423,1,12,미국,미국,
1106,플레이타임,,"3,138,000",0.0%,422,1,4,프랑스,"프랑스,이탈리아",
1107,MSFF2017 사랑에 관한 짧은 필름 4,,"2,521,000",0.0%,421,1,3,한국,한국,
1108,영웅본색,1987.5.23,"2,618,000",0.0%,420,3,40,홍콩,홍콩,(유)조이앤시네마
1108,고독한 영혼,,"1,945,000",0.0%,420,1,13,미국,미국,
1110,부활,2016.3.17,"2,500,000",0.0%,417,1,4,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
1111,암행어사 박문수,,"832,000",0.0%,416,1,10,한국,한국,
