순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
504,우리가 들려줄 이야기,2014.3.13,"22,291,400",0.0%,"2,901",6,257,캐나다,캐나다,(주)영화사 조제
505,이것이 우리의 끝이다,2014.6.26,"21,283,800",0.0%,"2,898",25,476,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
506,애꾸눈 잭,,"5,777,000",0.0%,"2,882",1,35,미국,미국,
507,폼페이 최후의 날,1976.1.31,"5,825,000",0.0%,"2,866",1,51,이탈리아,"이탈리아,스페인,서독",
508,사랑아 나는 통곡한다,,"5,745,000",0.0%,"2,865",1,24,미국,미국,
509,레디액션 청춘,2014.11.13,"22,317,300",0.0%,"2,855",22,274,한국,한국,(주)인벤트스톤
510,마술피리,2014.8.2,"41,291,500",0.0%,"2,851",5,112,독일,독일,(주)쓰리캣프로덕션
510,7년만의 외출,,"5,713,000",0.0%,"2,851",1,38,미국,미국,
512,언제나 둘이서,,"5,742,000",0.0%,"2,841",1,32,영국,영국,
513,미 앤 유,2014.2.27,"21,213,900",0.0%,"2,833",15,266,이탈리아,이탈리아,오드
514,슬픔은 그대 가슴에,1999.5.8,"5,685,000",0.0%,"2,812",1,32,미국,미국,
515,백설공주의 마지막 키스,2014.5.1,"22,643,400",0.0%,"2,800",10,259,스페인,"스페인,프랑스,벨기에",㈜영화사 백두대간
516,미이라 : 피라미드의 비밀,2014.7.31,"8,666,000",0.0%,"2,797",20,36,미국,"미국,독일",(주)소나무픽쳐스
517,초원의 빛,1972.3.18,"5,632,000",0.0%,"2,793",1,40,미국,미국,
518,이브의 모든 것,,"5,834,000",0.0%,"2,770",1,19,미국,미국,
519,갈채,,"5,555,000",0.0%,"2,765",1,16,미국,미국,
520,삼손과 데릴라,1974.12.21,"5,499,000",0.0%,"2,747",1,28,미국,미국,
521,여배우 공작단,2014.6.19,"15,839,000",0.0%,"2,729",21,59,한국,한국,(주)케이알씨지
522,토미카 무비,2014.12.11,"17,586,000",0.0%,"2,719",33,223,일본,일본,(주)머스트씨무비릴리징컴퍼니
523,테스,1981.9.12,"19,834,000",0.0%,"2,713",14,165,프랑스,"프랑스,영국",그린나래미디어(주)
524,판타스틱 단편 걸작선 3,,"16,218,000",0.0%,"2,703",4,23,기타,기타,
525,세계를 그대 품안에,,"5,416,000",0.0%,"2,699",1,34,미국,미국,
526,올리버 트위스트,,"5,419,000",0.0%,"2,694",1,32,영국,영국,
527,여배우는 너무해,2014.2.27,"19,836,400",0.0%,"2,673",42,451,한국,한국,(주)인벤트스톤
528,샤크어택,2014.9.4,"7,885,000",0.0%,"2,664",20,29,캐나다,캐나다,(주)소나무픽쳐스
529,깨끗하고 연약한,2014.10.30,"18,232,600",0.0%,"2,661",12,170,일본,일본,(유)영화사 화수분
530,웨이스트 랜드,2014.4.3,"18,988,000",0.0%,"2,656",13,203,브라질,"브라질,영국",(주)나이너스엔터테인먼트
531,레미제라블,,"5,277,000",0.0%,"2,631",1,24,프랑스,프랑스,
532,온 더 로드,2014.3.27,"20,155,500",0.0%,"2,622",11,256,미국,"미국,프랑스,영국",하준사
533,암전,2000.2.19,"2,640,000",0.0%,"2,620",5,25,홍콩,홍콩,스크린조이
534,엘로이즈: 그녀들의 사랑,2014.2.6,"2,600,000",0.0%,"2,610",5,24,스페인,스페인,스크린조이
535,사토미를 찾아라,2014.10.16,"13,164,000",0.0%,"2,595",20,56,한국,한국,브릿지웍스 엔터테인먼트(주)
536,멋진 인생,,"5,240,000",0.0%,"2,590",1,20,미국,미국,
537,애정,,"5,174,000",0.0%,"2,587",1,16,미국,미국,
538,자유부인 '81,1981.6.13,"5,181,000",0.0%,"2,582",1,66,한국,한국,
539,태극권 2014 : 어전시위,2014.10.2,"8,122,000",0.0%,"2,579",21,35,중국,중국,(주)소나무픽쳐스
540,대공습,2014.9.25,"7,498,000",0.0%,"2,572",20,35,노르웨이,노르웨이,(주)소나무픽쳐스
541,플러스 원,2014.9.25,"19,587,100",0.0%,"2,569",35,504,미국,미국,(주)팝엔터테인먼트
542,북북서로 진로를 돌려라,,"5,207,000",0.0%,"2,546",1,33,미국,미국,
543,러브레터,1999.11.20,"6,653,500",0.0%,"2,543",1,42,일본,일본,"(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"
544,몬테크리스토 백작,,"5,080,000",0.0%,"2,525",1,16,미국,미국,
545,메가 스파이더,2014.9.12,"8,065,000",0.0%,"2,519",21,33,미국,미국,(주)소나무픽쳐스
546,알라바마 이야기,,"5,249,000",0.0%,"2,517",1,17,미국,미국,
547,모감보,,"5,036,000",0.0%,"2,504",1,24,미국,미국,
548,이수,,"5,031,000",0.0%,"2,498",1,28,프랑스,"프랑스,미국",
549,7인의 신부,1972.12.24,"5,012,000",0.0%,"2,496",1,41,미국,미국,
550,아워즈,2014.4.16,"13,626,700",0.0%,"2,492",29,385,미국,미국,(주)박수엔터테인먼트
551,자랑과 정열,,"4,980,000",0.0%,"2,480",1,16,미국,미국,
552,해커스,2014.10.1,"7,646,000",0.0%,"2,479",20,34,프랑스,프랑스,(주)소나무픽쳐스
553,어페어 투 리멤버,,"4,991,000",0.0%,"2,478",1,49,미국,미국,
554,마이 플레이스,2014.1.30,"17,478,800",0.0%,"2,477",21,563,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
555,브레이킹,2014.8.21,"12,002,000",0.0%,"2,474",20,46,미국,미국,(주)에이블엔터테인먼트
556,불의 전차,2016.6.16,"4,967,000",0.0%,"2,471",1,16,영국,영국,(주)프레인글로벌
557,게리 쿠퍼의 재회,,"4,974,000",0.0%,"2,467",1,16,미국,미국,
558,목로주점,,"4,906,000",0.0%,"2,433",1,16,프랑스,프랑스,
559,로크,2014.6.26,"17,832,000",0.0%,"2,412",36,420,미국,"미국,영국",(주)팝엔터테인먼트
559,사브리나,,"4,887,000",0.0%,"2,412",1,44,미국,미국,
561,위대한 유산,,"4,941,000",0.0%,"2,378",1,25,영국,영국,
562,제인 에어,,"4,752,000",0.0%,"2,376",1,26,미국,미국,
563,워킹걸,2015.1.7,"18,076,000",0.0%,"2,369",4,10,한국,한국,메가박스(주)플러스엠
564,페이톤 플레이스,,"4,708,000",0.0%,"2,348",1,21,미국,미국,
565,성춘향,1961.1.28,"4,698,000",0.0%,"2,344",1,30,한국,한국,
566,"시바, 인생을 던져",2013.12.19,"17,078,000",0.0%,"2,341",14,279,한국,한국,(주)인디플러그
567,오만과 편견,,"4,696,000",0.0%,"2,333",1,16,미국,미국,
568,007 살인번호,,"4,677,000",0.0%,"2,332",1,33,영국,영국,
569,극장판 꽃이 피는 첫걸음 : 홈 스위트 홈,2014.7.17,"17,171,000",0.0%,"2,329",15,250,일본,일본,"(주)머스트씨무비,(주)머스트씨무비릴리징컴퍼니"
569,욕망이라는 이름의 전차,,"4,703,000",0.0%,"2,329",1,16,미국,미국,
569,못,2014.11.20,"16,675,600",0.0%,"2,329",18,210,한국,한국,(주)씨타마운틴픽쳐스
572,모정,1972.12.9,"4,650,000",0.0%,"2,321",1,28,미국,미국,
573,오페라의 유령,2004.12.8,"4,643,000",0.0%,"2,301",1,24,미국,미국,"(주)팝엔터테인먼트,(주)드림팩트엔터테인먼트,씨제이엔터테인먼트"
574,사랑방 손님과 어머니,,"4,585,000",0.0%,"2,290",1,43,한국,한국,
575,스타트렉 다크니스,2013.5.30,"21,861,500",0.0%,"2,284",4,59,미국,미국,씨제이이앤엠(주)
576,정사,2014.10.30,"6,761,000",0.0%,"2,283",20,35,한국,한국,(주)소나무픽쳐스
577,전송가,,"4,571,000",0.0%,"2,278",1,21,미국,미국,
577,내가 버린 남자,1979.5.3,"4,571,000",0.0%,"2,278",1,32,한국,한국,
579,모라토리움기의 다마코,2014.9.11,"17,270,900",0.0%,"2,273",11,178,일본,일본,오드
580,위기의 여자,1987.9.5,"4,547,000",0.0%,"2,267",1,42,한국,한국,
581,레커스,2014.4.3,"16,066,000",0.0%,"2,263",15,298,영국,영국,㈜인디스토리
582,블랙 가스펠,2013.11.14,"15,717,000",0.0%,"2,232",4,85,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
583,맹진사댁 경사,,"4,460,000",0.0%,"2,230",1,33,,,
583,그날이 오면,,"4,687,000",0.0%,"2,230",1,18,미국,미국,
585,누구를 위하여 종은 울리나,1972.3.18,"4,443,000",0.0%,"2,220",1,30,미국,미국,
586,엘 시드,1971.9.21,"4,448,000",0.0%,"2,217",1,36,미국,"미국,이탈리아,영국",
587,하늘에서 음식이 내린다면 2,2013.11.21,"11,650,500",0.0%,"2,212",5,71,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
588,틴토 브라스의 모든 것,2014.10.29,"10,846,000",0.0%,"2,207",20,50,이탈리아,이탈리아,노바엔터테인먼트
589,볼쇼이 스페셜 갈라,2014.2.27,"25,632,000",0.0%,"2,205",14,116,러시아,"러시아,프랑스",그린나래미디어(주)
590,극장판: 타이거 앤 버니 -더 라이징-,2014.6.19,"16,573,000",0.0%,"2,197",6,149,일본,일본,"㈜T-JOY,씨너스엔터테인먼트(주)"
591,몽키킹: 손오공의 탄생,2014.12.10,"15,954,600",0.0%,"2,182",21,181,중국,중국,(주)씨타마운틴픽쳐스
592,선셋 대로,,"4,428,000",0.0%,"2,177",1,30,미국,미국,
592,카사블랑카,1999.4.3,"4,382,000",0.0%,"2,177",1,28,미국,미국,
592,내 어머니의 인생,,"4,409,000",0.0%,"2,177",2,28,일본,일본,
595,친정어머니,,"4,356,000",0.0%,"2,173",1,28,한국,한국,
596,해저 2만리,,"4,331,000",0.0%,"2,161",2,29,미국,미국,
596,하오의 연정,,"4,363,000",0.0%,"2,161",1,16,미국,미국,
596,하이힐(디렉터스컷),,"19,004,500",0.0%,"2,161",10,117,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
599,하녀,1960.11.3,"4,349,000",0.0%,"2,156",1,30,한국,한국,
600,관계,2014.8.27,"10,652,000",0.0%,"2,146",19,47,한국,한국,브릿지웍스 엔터테인먼트(주)
601,여인잔혹사 물레야 물레야,1984.2.25,"4,291,000",0.0%,"2,143",1,24,한국,한국,
602,겨울여자,1977.9.27,"4,281,000",0.0%,"2,133",1,25,한국,한국,
603,엄마와 나 그리고 나의 커밍아웃,2014.6.5,"16,085,500",0.0%,"2,120",15,198,프랑스,프랑스,판씨네마(주)
604,메이지가 알고 있었던 일,2014.3.27,"14,549,500",0.0%,"2,117",22,180,미국,미국,(주)미디어데이
605,레쓰링,2014.9.11,"16,073,000",0.0%,"2,116",33,382,한국,한국,(주)박수엔터테인먼트
606,태양은 가득히,1973.2.3,"4,665,000",0.0%,"2,115",1,34,프랑스,"프랑스,이탈리아",
607,인터멧조,,"4,230,000",0.0%,"2,105",1,20,미국,미국,
608,하늘의 황금마차,2014.9.4,"15,444,300",0.0%,"2,079",30,418,한국,한국,(주)영화사 진진
609,폭풍의 언덕,,"4,173,000",0.0%,"2,077",2,51,미국,미국,
610,먹이사슬,2014.9.17,"10,224,000",0.0%,"2,070",20,46,한국,한국,노바엔터테인먼트
611,쇼트피스,2014.4.17,"14,540,000",0.0%,"2,058",6,66,일본,일본,(주)도키엔터테인먼트
612,만찬,2014.1.23,"14,338,000",0.0%,"2,055",20,427,한국,한국,㈜인디스토리
613,황제암살단,2014.10.8,"4,198,000",0.0%,"2,045",1,17,베트남,베트남,(주)소나무픽쳐스
614,학교 가는길,2014.11.27,"12,702,000",0.0%,"2,041",22,192,한국,한국,(주)씨타마운틴픽쳐스
615,스카페이스,,"4,104,000",0.0%,"2,032",1,16,미국,미국,
616,피크닉,,"4,036,000",0.0%,"2,013",1,15,미국,미국,
617,무사 노보우: 최후의 결전,2014.6.5,"12,901,000",0.0%,"2,003",20,39,일본,일본,스크린조이
618,결혼전야,2013.11.21,"10,162,000",0.0%,"1,993",5,26,한국,한국,씨너스엔터테인먼트(주)
619,산,,"3,990,000",0.0%,"1,985",1,24,미국,미국,
620,크루즈 패밀리,2013.5.16,"11,734,200",0.0%,"1,982",17,84,미국,미국,씨제이이앤엠(주)
621,리턴드,2014.10.30,"10,610,500",0.0%,"1,978",21,84,스페인,스페인,와이드 릴리즈(주)
622,떠날 때는 말없이,,"3,945,000",0.0%,"1,970",1,28,한국,한국,
623,벨라 키스,2014.7.30,"11,276,000",0.0%,"1,964",19,55,독일,독일,(주)에이블엔터테인먼트
624,아메리칸 셰프,2015.1.7,"15,171,000",0.0%,"1,961",2,9,미국,미국,(주)영화사 진진
625,전쟁과 평화,1977.9.27,"3,924,000",0.0%,"1,957",1,19,미국,미국,
625,거꾸로 된 파테마,2014.4.17,"15,357,000",0.0%,"1,957",35,259,일본,일본,에이원엔터테인먼트
627,숫호구,2014.8.7,"15,138,500",0.0%,"1,954",14,192,한국,한국,(주)엣나인필름
628,열녀문,,"3,882,000",0.0%,"1,941",1,24,한국,한국,
629,나바론 요새,1974.7.20,"3,863,500",0.0%,"1,923",2,40,미국,"미국,영국",
630,위험한 패밀리 패밀리 에디션,,"1,545,000",0.0%,"1,920",5,15,미국,"미국,프랑스",(주)프레인글로벌
631,우리들의 낙원,,"3,864,000",0.0%,"1,917",1,12,미국,미국,
631,그랜드 센트럴,2014.9.18,"13,530,500",0.0%,"1,917",12,191,프랑스,"프랑스,오스트리아",(주)씨에이씨엔터테인먼트
633,베이비 길들이기,,"3,879,000",0.0%,"1,904",1,15,미국,미국,
634,라 보엠,2014.8.2,"29,297,000",0.0%,"1,899",2,71,미국,미국,(주)인스터피씨엠
635,언니는 말괄량이,,"2,328,000",0.0%,"1,892",1,28,한국,한국,
636,카르멘 존스,,"3,807,000",0.0%,"1,889",1,12,미국,미국,
637,2014 칸 국제광고제 수상작 특별상영회,,"18,686,000",0.0%,"1,880",2,80,기타,기타,
638,원한의 도곡리 다리,,"3,768,000",0.0%,"1,879",1,8,미국,미국,
639,여자의 일생,,"2,443,000",0.0%,"1,878",1,20,한국,한국,
640,오빠가 돌아왔다,2014.3.20,"12,514,000",0.0%,"1,861",12,234,한국,한국,(주)씨타마운틴픽쳐스
641,백경,2008.3.15,"3,771,000",0.0%,"1,858",1,26,영국,영국,
642,춘희,,"3,707,000",0.0%,"1,849",1,50,미국,미국,
642,말 없는 사나이,,"4,562,000",0.0%,"1,849",1,21,미국,미국,
642,지옥이 뭐가 나빠,2014.11.13,"12,125,969",0.0%,"1,849",12,165,일본,일본,"㈜T-JOY,메가박스(주)플러스엠"
645,로사,2014.5.29,"11,968,000",0.0%,"1,831",7,45,한국,한국,와이드 릴리즈(주)
646,호수의 이방인,,"11,980,000",0.0%,"1,813",2,35,프랑스,프랑스,(주)영화사 진진
647,잠자는 숲속의 미녀와 야수,2014.7.15,"8,769,000",0.0%,"1,811",21,43,미국,미국,스크린조이
648,헬벤더스: 최후의 성전,2014.5.1,"3,792,000",0.0%,"1,801",4,18,미국,미국,(주)소나무픽쳐스
649,5인의 해병,,"3,596,000",0.0%,"1,795",1,28,한국,한국,
650,조,2014.7.3,"9,465,500",0.0%,"1,789",20,71,미국,미국,와이드 릴리즈(주)
651,프라미스드 랜드,2013.12.12,"13,274,500",0.0%,"1,786",23,136,미국,미국,CGV아트하우스
652,괴테스쿨의 사고뭉치들,2014.11.20,"12,379,800",0.0%,"1,783",14,175,독일,독일,에이원엔터테인먼트
653,파리의 연인,,"3,594,000",0.0%,"1,782",1,18,미국,미국,
654,남태평양,1971.8.7,"3,569,000",0.0%,"1,779",1,30,미국,미국,
655,들개,2014.4.3,"13,677,700",0.0%,"1,778",7,95,한국,한국,CGV아트하우스
656,황태자의 첫사랑,,"3,573,000",0.0%,"1,775",1,8,미국,미국,
657,판타스틱 단편 걸작선 2,,"10,578,000",0.0%,"1,763",3,21,기타,기타,
658,망부석,,"3,541,000",0.0%,"1,758",1,23,한국,한국,
659,귀로(歸路),,"3,480,000",0.0%,"1,740",1,17,한국,한국,
660,오토마타,2014.10.23,"12,157,200",0.0%,"1,738",21,257,스페인,"스페인,미국",(주)지어소프트
661,동심초,,"3,473,000",0.0%,"1,734",1,12,한국,한국,
662,장미빛 인생,1994.8.6,"3,454,000",0.0%,"1,727",1,12,한국,한국,
663,소나기,,"3,467,000",0.0%,"1,726",1,12,한국,한국,
664,스타 탄생,,"3,473,000",0.0%,"1,725",1,24,미국,미국,
665,영 앳 하트,,"3,452,000",0.0%,"1,721",1,12,미국,미국,
666,애천,,"3,440,000",0.0%,"1,715",1,12,,,
667,트랜스머신: 만테라,2014.7.15,"8,370,000",0.0%,"1,711",20,42,말레이시아,말레이시아,스크린조이
668,지휘자를 위한 1분,2014.12.4,"12,041,000",0.0%,"1,708",8,108,이탈리아,"이탈리아,스페인",(주)영화사 진진
668,파티51,2014.12.11,"12,749,400",0.0%,"1,708",9,168,한국,한국,㈜인디스토리
670,미드나잇 인 파리,2012.7.5,"12,955,400",0.0%,"1,703",3,53,미국,"미국,스페인","(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트"
671,사대명포 2,2014.1.16,"7,590,000",0.0%,"1,700",5,66,홍콩,"홍콩,중국",(주)디앤아이컴퍼니
672,내일을 향해 쏴라,,"3,456,000",0.0%,"1,699",1,12,미국,미국,
673,그 참을 수 없는 맛,2014.7.9,"8,138,000",0.0%,"1,697",21,43,한국,한국,(주)케이알씨지
674,베르나데트의 노래,,"3,400,000",0.0%,"1,695",1,9,미국,미국,
675,녀녀녀,2014.4.10,"8,231,000",0.0%,"1,694",20,34,한국,한국,골든타이드픽처스(주)
676,나는 야한 여자가 좋다,2014.7.10,"8,095,000",0.0%,"1,688",21,42,한국,한국,(주)케이알씨지
677,맨발의 청춘,,"2,469,000",0.0%,"1,672",1,22,한국,한국,
678,황야의 결투,2010.11.30,"3,622,000",0.0%,"1,668",1,10,미국,미국,
679,기적,1972.12.23,"3,360,000",0.0%,"1,665",1,35,미국,미국,
680,가부와 메이 이야기,2006.2.9,"10,953,500",0.0%,"1,664",24,120,일본,일본,"(주)엠케이픽처스 ,에이원엔터테인먼트"
681,투 더 원더,2014.3.6,"12,454,000",0.0%,"1,647",5,110,미국,미국,(주)미디어데이
682,사랑의 유효기간은 3년,2014.2.13,"11,741,500",0.0%,"1,646",12,153,프랑스,프랑스,(주)더블앤조이픽쳐스
683,원피스 : 에피소드 오브 나미 ~항해사의 눈물과 동료의 인연~,2014.11.6,"12,319,500",0.0%,"1,639",33,217,일본,일본,와이드 릴리즈(주)
684,타이치2 히어로,2014.7.24,"7,738,000",0.0%,"1,635",21,39,중국,중국,스크린조이
685,베라크루스,1971.2.13,"3,271,000",0.0%,"1,633",1,14,미국,미국,
686,사랑의 원자탄,1977.11.9,"3,288,000",0.0%,"1,627",1,46,한국,한국,
687,들개들,2014.1.23,"9,795,500",0.0%,"1,617",7,130,한국,한국,골든타이드픽처스(주)
688,역마차,,"4,867,000",0.0%,"1,615",1,34,미국,미국,
689,시간을 달리는 소녀,2007.6.14,"14,925,500",0.0%,"1,603",24,107,일본,일본,"THE 픽쳐스,씨제이엔터테인먼트"
690,홈프론트-하드액션,2014.6.19,"11,016,000",0.0%,"1,598",43,150,미국,미국,(주)팝엔터테인먼트
691,레미제라블,2012.12.19,"10,101,800",0.0%,"1,596",21,58,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
692,비밀과외,2014.2.13,"2,485,000",0.0%,"1,590",5,20,한국,한국,(주)케이알씨지
692,헝거게임: 캣칭 파이어,2013.11.21,"12,756,734",0.0%,"1,590",5,10,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
694,원피스 : 에피소드 오브 루피 ~핸드 아일랜드의 모험~,2014.12.10,"11,342,500",0.0%,"1,581",17,101,일본,일본,와이드 릴리즈(주)
695,친구 2,2013.11.14,"9,450,000",0.0%,"1,575",4,9,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
696,바리새인,2014.9.25,"8,908,000",0.0%,"1,565",20,95,한국,한국,(유)영화사 화수분
697,열애,2014.7.23,"7,470,000",0.0%,"1,564",20,40,한국,한국,(주)케이알씨지
698,내가 마지막 본 파리,2011.2.7,"3,119,000",0.0%,"1,557",1,39,미국,미국,
699,주윤발의 도성풍운,2014.3.6,"8,890,000",0.0%,"1,556",19,88,홍콩,홍콩,예지림엔터테인먼트
700,중독애,2014.7.16,"7,495,000",0.0%,"1,547",20,41,한국,한국,(주)케이알씨지
701,잔다라 더 피날레,2014.5.1,"11,852,000",0.0%,"1,546",20,25,태국,태국,(주)퍼스트런
702,도노반스 에코,2014.1.16,"7,988,000",0.0%,"1,544",5,25,캐나다,캐나다,(주)미디어데이
703,맥아더 : 일본 침몰에 관한 불편한 해석,2014.7.17,"3,527,000",0.0%,"1,543",5,11,미국,미국,(주)소나무픽쳐스
704,유오성의 7인의 암살단,2014.7.16,"7,471,000",0.0%,"1,537",20,40,중국,중국,스크린조이
705,모던 타임즈,1988.7.2,"3,097,000",0.0%,"1,531",1,12,미국,미국,(주)엣나인필름
706,가자! 장미여관으로 3 - 방황,2014.10.8,"7,183,000",0.0%,"1,529",20,50,한국,한국,(주)케이알씨지
707,아나스타샤,,"3,048,000",0.0%,"1,519",1,10,미국,미국,
708,블라인드 디텍티브,2014.1.23,"9,146,000",0.0%,"1,510",5,25,홍콩,"홍콩,중국",(주)미디어데이
709,종착역,,"3,028,000",0.0%,"1,509",1,9,미국,"미국,이탈리아",
710,오발탄,1961.4.13,"3,009,000",0.0%,"1,502",1,12,한국,한국,
711,해피엔딩 네버엔딩,2014.2.13,"11,815,000",0.0%,"1,498",5,101,프랑스,프랑스,(주)영화사 조제
712,시집가는 날,1957.2.11,"1,839,000",0.0%,"1,486",1,27,한국,한국,
713,스케치,2014.3.27,"10,690,500",0.0%,"1,483",22,149,한국,한국,브릿지웍스 엔터테인먼트(주)
714,화도대전,2014.10.8,"3,600,000",0.0%,"1,480",2,15,중국,중국,(주)소나무픽쳐스
715,부귀열차,1987.12.9,"2,565,000",0.0%,"1,470",6,25,홍콩,홍콩,
716,오텔로,2013.12.21,"36,661,500",0.0%,"1,467",8,105,독일,독일,(주)케빈앤컴퍼니
717,바라: 축복,2014.6.5,"10,104,000",0.0%,"1,454",8,85,부탄,"부탄,미국",(유)영화사 화수분
718,레바논 감정,2014.2.27,"10,472,400",0.0%,"1,450",14,279,한국,한국,어뮤즈
719,칠복성,1988.2.13,"2,480,000",0.0%,"1,440",6,22,홍콩,홍콩,
720,대영웅 소남인,2014.12.24,"3,018,000",0.0%,"1,438",5,11,말레이시아,말레이시아,(주)소나무픽쳐스
721,리저너블 다우트,2014.10.2,"9,510,500",0.0%,"1,435",19,104,독일,독일,와이드 릴리즈(주)
722,잃어버린 주말,,"2,853,000",0.0%,"1,424",1,12,미국,미국,
723,사요나라,,"2,847,000",0.0%,"1,421",1,8,미국,미국,
724,세퍼레이트 테이블,,"2,836,000",0.0%,"1,418",1,26,미국,미국,
725,쌍자신투,2014.10.16,"2,859,000",0.0%,"1,407",2,14,홍콩,홍콩,(주)소나무픽쳐스
725,개인교수 2014,2014.10.8,"2,851,000",0.0%,"1,407",2,14,미국,미국,(주)소나무픽쳐스
725,성범죄 수사대,2014.10.16,"2,850,000",0.0%,"1,407",2,14,중국,중국,(주)소나무픽쳐스
728,시베리아 횡단열차: 대탈주,2014.10.23,"2,850,000",0.0%,"1,406",2,13,러시아,러시아,(주)소나무픽쳐스
729,트러블 메이커,2014.1.9,"7,470,000",0.0%,"1,402",6,72,미국,미국,(주)앤드플러스미디어웍스
730,마드모아젤 C,2014.1.2,"8,617,000",0.0%,"1,399",6,58,프랑스,프랑스,(주)미디어데이
731,오페라의 유령 : 25주년 특별 공연,,"21,008,000",0.0%,"1,394",2,48,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
732,철의 꿈,2014.11.13,"10,206,700",0.0%,"1,386",15,208,한국,한국,(주)영화사 진진
733,음모자들,2014.6.12,"6,934,000",0.0%,"1,385",5,36,홍콩,"홍콩,중국",(유)조이앤컨텐츠그룹
734,셰인,,"2,739,000",0.0%,"1,362",1,46,미국,미국,
735,쎄븐 플로어,2014.9.15,"8,272,000",0.0%,"1,355",17,29,스페인,스페인,(주)더블앤조이픽쳐스
736,악사들,2014.12.4,"7,565,200",0.0%,"1,346",11,133,한국,한국,㈜인디스토리
737,토스카,2014.3.15,"26,765,500",0.0%,"1,339",3,65,미국,미국,(주)인스터피씨엠
738,슈퍼스톰,2014.5.15,"7,823,000",0.0%,"1,334",21,42,미국,미국,스크린조이
738,테레즈 데케루,2014.12.4,"9,716,500",0.0%,"1,334",7,138,프랑스,프랑스,㈜영화사 백두대간
740,파리넬리,1995.4.8,"3,043,000",0.0%,"1,327",1,18,프랑스,"프랑스,이탈리아,벨기에",(주)블룸즈베리리소시스리미티드
740,랑랑 라이브 인 런던,2014.3.27,"19,327,000",0.0%,"1,327",7,102,독일,독일,그린나래미디어(주)
742,노인과 바다,2014.6.28,"2,653,000",0.0%,"1,325",1,25,일본,일본,(주)키노아이디엠씨
742,쿵푸팬더 2,2011.5.26,"7,867,000",0.0%,"1,325",14,71,미국,미국,씨제이이앤엠(주)
744,더 콩그레스,2014.6.5,"9,203,000",0.0%,"1,315",13,163,이스라엘,"이스라엘,독일,폴란드,룩셈부르크,프랑스,벨기에",(주)팝엔터테인먼트
745,분신사바-저주의 시작,2014.9.30,"6,244,000",0.0%,"1,313",20,40,중국,중국,(유)조이앤컨텐츠그룹
746,샤크 스톰,2014.9.24,"6,266,000",0.0%,"1,311",20,35,미국,미국,스크린조이
747,포세이돈 어드벤쳐,1974.2.27,"2,585,000",0.0%,"1,290",1,8,미국,미국,
748,솔로몬과 시바의 여왕,1972.11.24,"2,576,000",0.0%,"1,286",1,16,미국,미국,
749,엣지 오브 타임,2014.8.14,"6,185,000",0.0%,"1,281",20,33,캐나다,캐나다,스크린조이
750,작은 아씨들,,"2,560,000",0.0%,"1,275",1,8,미국,미국,
751,숲의 전설,2014.7.24,"8,957,000",0.0%,"1,270",2,75,핀란드,핀란드,㈜영화사 백두대간
752,애수,,"2,522,500",0.0%,"1,261",1,31,미국,미국,
753,할리우드 폭로전,2014.2.6,"6,250,000",0.0%,"1,250",8,50,미국,미국,(주)수키픽쳐스
753,체르노빌 다이어리,2014.2.13,"6,250,000",0.0%,"1,250",8,50,미국,미국,(주)미디어데이
755,나는 야한 여자가 좋다 2,2014.10.1,"5,507,000",0.0%,"1,248",20,36,한국,한국,(주)케이알씨지
756,스톰 둠스데이,2014.10.1,"5,374,000",0.0%,"1,237",20,34,미국,미국,(주)케이알씨지
757,위험한 유혹 - 추억이 떠나면 외로움만 남는다,2014.9.17,"5,481,000",0.0%,"1,227",20,30,한국,한국,(주)케이알씨지
757,노아-40일간의 기적,2014.8.13,"5,915,000",0.0%,"1,227",20,32,미국,미국,(주)케이알씨지
759,떡,2014.8.6,"5,854,000",0.0%,"1,225",21,33,한국,한국,(주)케이알씨지
760,콜로니 : 지구 최후의 날,2014.2.13,"2,485,000",0.0%,"1,220",5,13,캐나다,캐나다,(주)소나무픽쳐스
761,빙봉협: 중생지문,2014.8.6,"5,819,000",0.0%,"1,219",20,32,홍콩,홍콩,(주)팝엔터테인먼트
762,팅커 테일러 솔저 스파이,2012.2.9,"9,805,700",0.0%,"1,200",3,40,영국,"영국,프랑스,독일",팝엔터테인먼트
763,아틀란틱 머신,2014.10.7,"5,261,000",0.0%,"1,191",20,43,미국,미국,스크린조이
764,스톤 부인의 로마의 봄,,"2,380,000",0.0%,"1,190",1,21,미국,"미국,영국",
765,존 라베 : 난징 대학살,2014.3.20,"7,203,500",0.0%,"1,184",5,22,독일,독일,(주)미디어데이
